home,away,predict_kp,date,conf_x,adj_off_x,adj_def_x,adj_tempo_x,poss_off_x,poss_def_x,fg_off_x,fg_def_x,turnover_off_x,turnover_def_x,reb_off_x,reb_def_x,three_off_x,three_def_x,experience_x,height_x,wins_five_x,wins_last_x,conf_y,adj_off_y,adj_def_y,adj_tempo_y,poss_off_y,poss_def_y,fg_off_y,fg_def_y,turnover_off_y,turnover_def_y,reb_off_y,reb_def_y,three_off_y,three_def_y,experience_y,height_y,wins_five_y,wins_last_y
Southern,Grambling St.,6,2021-02-06,SWAC,93.6,103.3,70.9,16.2,16.7,48.1,46.7,22.5,17.5,29.4,25.1,33.7,32.4,2.14,76.2,3,1,SWAC,90.8,105.6,70.2,16.7,16.9,46.9,46.7,22.8,20.0,27.2,31.5,31.4,33.1,2.35,77.5,3,1
Illinois Chicago,Wright St.,-13,2021-02-06,Horz,94.1,101.2,69.3,17.2,16.9,50.2,45.8,19.2,14.1,24.0,27.5,34.8,26.4,2.37,77.7,1,0,Horz,107.3,93.1,70.9,16.2,17.0,54.6,43.2,18.2,17.3,34.7,25.3,35.5,28.2,1.32,77.4,5,1
Central Arkansas,McNeese St.,7,2021-02-06,Slnd,97.6,110.0,72.5,15.5,16.2,49.1,52.2,25.2,15.4,27.8,29.6,33.9,35.9,2.07,78.0,0,0,Slnd,96.3,115.5,69.3,16.9,15.9,51.9,56.9,22.7,17.7,25.4,30.4,35.8,39.9,2.38,76.1,1,0
UT Arlington,Louisiana Monroe,7,2021-02-06,SB,97.9,102.9,70.2,16.5,16.7,45.9,50.7,16.6,20.3,25.7,31.3,34.8,37.0,1.56,76.6,3,1,SB,91.7,104.8,67.1,17.3,17.7,47.8,50.3,19.6,20.9,22.3,31.7,34.8,36.0,1.94,76.4,0,0
Bellarmine,Jacksonville,8,2021-02-06,ASun,105.2,108.2,65.1,17.7,18.6,55.1,55.5,17.1,22.3,26.9,26.5,37.3,38.4,2.03,76.9,5,1,ASun,92.0,105.0,67.6,16.5,17.8,48.2,50.5,20.5,22.0,25.2,31.7,31.0,33.4,1.59,76.4,0,0
SIU Edwardsville,Belmont,-12,2021-02-06,OVC,94.2,106.4,69.5,17.3,16.6,49.5,51.2,23.9,20.7,29.9,32.0,30.6,32.7,1.77,76.5,2,1,OVC,110.7,102.1,71.4,15.8,17.2,58.7,49.4,16.3,21.4,23.6,27.2,36.9,35.1,1.36,77.0,5,1
Portland,Pepperdine,-11,2021-02-06,WCC,94.8,109.1,71.5,16.8,16.0,45.3,58.1,19.0,18.5,18.9,30.9,32.5,36.7,1.98,75.8,0,0,WCC,104.5,100.5,71.3,15.7,17.3,48.3,51.4,17.9,18.4,22.6,28.2,30.6,29.5,1.93,76.7,3,0
Colgate,Boston University,13,2021-02-06,Pat,107.9,100.9,70.6,15.6,17.4,56.0,43.3,13.4,17.5,28.1,25.5,38.3,24.4,1.84,76.5,5,1,Pat,98.9,107.3,67.6,17.5,17.0,46.4,53.7,19.6,14.0,33.3,26.5,27.6,33.5,2.0,77.5,2,1
UNLV,Air Force,12,2021-02-06,MWC,104.5,102.4,67.6,17.9,16.7,49.7,52.5,19.5,18.7,25.3,26.8,34.4,38.4,1.51,77.5,2,0,MWC,95.0,109.5,62.3,19.3,17.6,53.1,57.1,23.1,20.1,14.8,34.6,33.2,37.9,1.92,76.8,0,0
Lamar,Abilene Christian,-14,2021-02-06,Slnd,90.3,106.7,69.7,16.7,16.7,43.0,54.1,20.0,20.1,25.5,29.1,25.2,37.9,1.77,76.0,2,0,Slnd,99.4,92.6,68.9,17.1,16.4,50.4,43.9,19.7,28.3,29.3,30.1,33.6,27.0,2.24,75.1,4,1
North Carolina A&T,South Carolina St.,13,2021-02-06,MEAC,95.7,107.9,70.8,16.2,16.3,47.2,54.1,19.1,23.3,24.6,36.0,31.7,37.3,2.16,76.1,5,1,MEAC,86.6,112.5,72.6,16.3,16.5,44.9,57.0,24.4,21.8,25.9,32.7,32.3,36.5,1.07,76.4,0,0
Hawaii,Cal Poly,13,2021-02-06,BW,100.6,104.2,67.4,17.6,18.0,50.6,49.7,19.2,17.6,29.3,26.6,34.7,32.7,1.71,76.9,3,1,BW,89.4,109.0,67.0,17.6,17.5,42.8,51.9,20.1,17.8,22.0,30.4,29.5,37.3,1.42,76.9,1,0
Loyola Chicago,Evansville,20,2021-02-06,MVC,111.0,88.2,65.1,17.9,18.2,57.5,45.5,17.9,22.2,24.4,22.4,36.1,30.3,2.22,76.2,5,1,MVC,99.8,106.9,61.4,21.4,16.3,51.9,54.5,17.4,18.9,19.6,23.7,37.1,39.9,2.21,76.5,2,1
Eastern Washington,Idaho,21,2021-02-06,BSky,105.8,102.9,72.4,15.4,17.9,52.8,50.3,17.1,16.5,24.3,26.2,34.4,35.5,1.69,77.2,4,1,BSky,91.2,114.0,67.5,17.3,17.6,49.5,54.4,23.4,16.6,22.3,29.7,34.3,39.8,1.93,76.2,0,0
Alabama A&M,Mississippi Valley St.,20,2021-02-06,SWAC,88.9,105.9,69.9,17.5,15.2,46.0,44.7,21.2,19.6,26.6,31.7,25.6,25.6,0.67,76.5,3,0,SWAC,81.1,122.3,71.0,16.7,15.7,42.4,58.8,23.5,15.5,16.2,39.5,31.0,37.5,1.34,76.1,0,0
