home,away,predict_kp,date,conf_x,adj_off_x,adj_def_x,adj_tempo_x,poss_off_x,poss_def_x,fg_off_x,fg_def_x,turnover_off_x,turnover_def_x,reb_off_x,reb_def_x,three_off_x,three_def_x,experience_x,height_x,wins_five_x,wins_last_x,conf_y,adj_off_y,adj_def_y,adj_tempo_y,poss_off_y,poss_def_y,fg_off_y,fg_def_y,turnover_off_y,turnover_def_y,reb_off_y,reb_def_y,three_off_y,three_def_y,experience_y,height_y,wins_five_y,wins_last_y
Fresno St.,New Mexico,7,2021-01-30,MWC,98.7,101.5,66.7,17.8,17.1,48.0,50.8,21.6,19.3,31.8,24.7,29.6,34.3,1.27,77.3,2,1,MWC,94.4,103.8,65.5,18.6,16.8,41.4,52.5,21.2,19.1,32.0,30.8,24.3,35.7,1.54,78.1,1,0
VCU,La Salle,13,2021-01-30,A10,104.5,90.5,71.4,15.5,17.3,52.1,44.9,21.4,25.2,28.9,31.3,34.3,30.3,1.27,77.2,3,1,A10,100.3,101.6,68.8,16.8,17.4,50.8,51.0,21.2,20.4,24.1,29.0,35.8,30.7,1.36,76.6,2,0
Gardner Webb,High Point,7,2021-01-30,BSth,102.7,106.2,68.2,16.7,17.2,51.4,49.9,17.3,17.9,25.4,26.7,36.1,33.9,1.16,75.9,3,0,BSth,95.1,105.9,67.7,18.1,17.4,49.0,51.8,20.3,20.1,28.2,27.9,31.6,33.6,1.18,76.2,2,1
Binghamton,New Hampshire,-6,2021-01-30,AE,95.8,116.0,66.1,18.5,17.5,48.3,55.6,20.5,16.2,28.7,27.0,34.2,42.1,1.2,76.7,0,0,AE,97.5,104.7,67.6,18.7,16.5,45.7,49.4,17.8,17.5,28.5,19.2,32.6,33.3,1.56,77.0,3,0
Mount St. Mary's,Sacred Heart,6,2021-01-30,NEC,96.6,103.2,62.1,20.1,16.7,50.1,47.0,22.7,16.8,28.6,23.4,33.9,30.3,1.53,76.9,3,0,NEC,95.8,109.4,68.5,17.7,16.5,45.9,49.4,19.5,15.9,29.4,28.5,30.9,29.9,1.11,75.6,3,1
Austin Peay,Tennessee St.,8,2021-01-30,OVC,104.5,109.4,67.2,18.1,16.3,49.3,57.8,21.3,22.2,35.8,27.8,31.0,36.6,1.59,75.0,2,0,OVC,88.6,101.4,70.6,16.7,16.7,46.3,47.2,22.6,21.7,24.2,29.2,27.0,29.5,1.68,76.5,1,0
Jacksonville,Liberty,-10,2021-01-30,ASun,93.4,105.8,67.8,16.3,17.7,48.0,50.3,19.9,22.7,25.2,32.3,31.2,34.4,1.59,76.3,1,0,ASun,106.5,100.1,63.8,19.0,17.7,55.8,46.8,15.7,17.6,22.4,23.6,36.2,31.9,1.76,75.8,4,1
St. Francis PA,Central Connecticut,8,2021-01-30,NEC,98.4,107.4,70.7,16.7,16.4,48.3,50.6,19.6,18.9,28.6,31.4,31.9,28.2,1.29,76.9,2,1,NEC,94.0,110.5,70.4,16.2,17.1,49.0,54.4,19.2,19.6,22.0,32.2,33.0,37.1,1.65,75.6,1,1
Miami OH,Western Michigan,9,2021-01-30,MAC,105.1,105.2,66.5,18.4,16.7,51.8,51.7,15.9,19.5,26.5,30.4,38.0,33.9,1.96,75.1,3,0,MAC,95.2,105.6,66.2,18.5,16.3,48.9,50.6,21.2,14.3,24.0,29.4,32.3,31.6,1.68,76.3,0,0
Cal Baptist,Dixie St.,9,2021-01-30,WAC,101.6,110.2,70.4,16.0,17.3,53.8,51.0,20.2,17.6,29.4,28.1,39.6,35.6,1.88,77.3,5,1,WAC,92.9,109.6,73.3,15.1,16.9,45.5,53.4,20.6,19.0,22.8,33.3,27.5,32.0,1.86,76.2,0,0
Prairie View A&M,Alabama A&M,7,2021-01-30,SWAC,94.1,102.7,67.8,17.6,17.4,49.5,47.7,21.0,26.1,31.1,34.6,29.8,30.0,2.06,76.8,4,1,SWAC,90.7,106.3,70.3,18.2,14.4,50.8,41.1,22.0,17.6,27.7,29.6,27.2,17.3,0.79,76.3,4,1
Utah Valley,Tarleton St.,8,2021-01-30,WAC,98.7,105.5,70.3,16.7,16.5,54.1,49.7,22.3,14.6,30.3,22.6,36.2,35.5,1.82,77.5,4,1,WAC,95.2,110.9,67.7,18.6,16.2,47.9,57.0,18.6,22.5,17.1,30.1,38.4,41.3,1.44,76.3,1,0
South Dakota,Nebraska Omaha,10,2021-01-30,Sum,103.6,103.1,68.2,17.7,17.1,51.3,47.0,15.4,16.3,21.2,23.4,37.8,32.5,1.67,76.5,5,1,Sum,95.7,106.3,71.1,16.4,16.6,43.9,54.6,18.5,16.0,23.7,26.5,29.4,39.1,1.86,76.1,0,0
Campbell,Charleston Southern,8,2021-01-30,BSth,98.4,108.0,66.8,18.2,17.3,55.1,52.2,19.5,22.6,15.6,33.1,34.7,30.9,1.78,75.4,3,1,BSth,90.7,108.5,68.6,17.0,17.0,46.2,53.1,24.4,18.1,25.8,29.9,31.3,35.8,1.11,76.5,0,0
Cal St. Bakersfield,Cal St. Fullerton,10,2021-01-30,BW,101.3,99.9,65.6,19.0,16.9,45.8,48.3,19.6,20.8,39.3,25.6,32.2,32.5,2.71,77.0,3,0,BW,96.7,107.0,70.7,16.9,16.7,52.3,53.0,17.9,19.0,22.2,28.9,38.1,37.2,1.44,77.0,3,1
East Tennessee St.,The Citadel,11,2021-01-30,SC,99.9,97.6,67.5,17.6,16.9,49.3,47.8,22.9,20.9,30.7,27.4,32.7,32.9,1.9,77.0,4,1,SC,102.1,112.1,77.5,14.6,16.5,54.5,52.8,16.8,14.5,24.6,27.0,38.9,30.7,1.87,76.5,1,1
Kent St.,Central Michigan,13,2021-01-30,MAC,108.1,101.3,72.2,17.3,16.3,53.8,48.8,19.2,16.8,36.3,28.3,36.0,33.3,2.26,77.2,4,1,MAC,100.6,108.5,72.2,15.6,16.6,47.9,53.0,18.4,19.0,30.9,33.4,32.3,35.7,2.13,77.3,1,0
Little Rock,Louisiana Monroe,10,2021-01-30,SB,103.5,104.3,67.9,17.0,17.2,52.1,50.5,22.8,20.7,32.6,29.4,32.3,33.8,1.94,77.9,2,1,SB,93.7,105.9,67.4,17.2,17.6,48.4,51.0,18.9,21.5,21.6,31.9,35.0,37.2,1.93,76.4,0,0
San Diego St.,Wyoming,18,2021-01-30,MWC,110.3,91.3,66.6,16.8,18.6,53.7,48.5,19.1,23.6,30.2,24.3,39.3,33.7,2.44,76.6,3,1,MWC,106.1,109.3,70.6,16.9,17.0,53.2,51.8,15.4,18.0,23.4,28.8,35.9,32.0,1.07,77.9,3,0
Kennesaw St.,Bellarmine,-9,2021-01-30,ASun,85.0,106.3,68.3,18.4,16.4,42.9,51.7,21.8,17.2,24.4,26.7,28.1,32.3,0.88,76.5,0,0,ASun,104.0,108.1,65.0,17.9,18.5,54.7,55.7,17.5,21.8,27.5,26.2,39.1,38.9,2.03,76.9,5,1
Saint Peter's,Manhattan,10,2021-01-30,MAAC,95.3,96.0,67.6,17.6,16.9,47.1,45.2,21.8,21.8,29.4,30.0,36.0,35.1,1.28,76.0,2,1,MAAC,89.2,101.3,66.4,17.9,17.8,41.8,46.9,21.6,23.2,31.0,27.3,27.0,31.9,2.0,76.7,3,0
Louisiana Tech,Southern Miss,12,2021-01-30,CUSA,102.5,95.4,70.3,16.4,16.7,49.8,45.7,17.9,18.4,27.3,23.1,33.8,30.3,2.13,76.2,4,1,CUSA,94.9,103.2,66.2,18.4,17.0,48.1,47.1,21.2,17.2,26.1,24.5,35.3,31.9,1.69,77.5,2,0
Grambling St.,Arkansas Pine Bluff,11,2021-01-30,SWAC,91.2,105.0,70.1,16.9,16.9,46.2,46.4,23.5,20.1,26.1,32.3,29.9,33.6,2.4,77.6,2,0,SWAC,89.1,114.7,69.0,18.3,15.5,41.8,57.3,22.8,16.2,25.9,30.8,30.9,43.2,2.26,75.8,1,0
Wright St.,Robert Morris,16,2021-01-30,Horz,107.0,95.0,71.7,16.1,16.9,54.8,43.2,18.6,16.8,34.1,26.0,35.0,29.0,1.32,77.4,4,1,Horz,100.1,108.3,67.5,17.3,17.1,49.4,54.5,18.5,18.2,31.0,31.1,36.1,36.6,1.76,75.7,0,0
Idaho,Weber St.,-12,2021-01-30,BSky,90.9,113.1,68.4,17.1,17.9,49.0,53.4,23.6,16.7,21.3,29.8,32.9,38.7,1.94,76.2,0,0,BSky,100.3,102.4,72.2,15.7,16.9,54.6,47.4,18.3,18.9,22.8,26.1,36.9,31.7,2.07,77.5,4,1
Holy Cross,Colgate,-15,2021-01-30,Pat,94.1,111.4,71.9,16.9,16.3,50.2,54.0,19.2,17.5,26.4,32.9,33.1,37.9,1.36,76.7,1,0,Pat,109.0,102.4,71.6,15.2,17.2,60.1,44.1,13.0,17.3,25.6,24.7,42.9,23.9,1.82,76.5,4,1
Incarnate Word,Abilene Christian,-14,2021-01-30,Slnd,93.7,110.9,66.2,17.8,16.9,52.0,51.7,21.5,19.0,23.7,33.4,38.9,27.5,1.15,75.8,2,0,Slnd,99.2,92.4,69.2,17.2,16.2,50.1,43.3,19.6,29.4,28.4,31.2,34.3,24.9,2.22,75.1,4,1
Norfolk St.,Delaware St.,13,2021-01-30,MEAC,98.4,106.5,68.0,17.2,16.7,48.7,47.9,16.5,19.0,25.7,29.5,37.0,32.1,2.32,76.8,3,0,MEAC,91.4,114.3,74.5,15.3,15.6,45.9,54.8,22.0,18.3,26.2,32.6,33.0,34.3,1.63,75.6,0,0
Texas Southern,Alabama St.,14,2021-01-30,SWAC,99.0,105.9,69.0,16.6,16.9,46.4,51.4,21.6,18.3,30.8,27.8,27.6,34.2,2.52,77.8,1,1,SWAC,84.3,108.4,68.0,16.1,18.0,40.8,47.3,22.9,21.8,33.5,26.1,28.3,30.9,1.86,75.1,2,1
Jackson St.,Mississippi Valley St.,23,2021-01-30,SWAC,91.7,102.9,69.1,17.4,16.3,40.3,48.6,24.6,22.0,26.8,35.2,28.8,34.5,2.22,76.3,2,1,SWAC,81.2,121.8,70.3,16.9,15.9,41.9,59.8,23.7,15.4,16.7,39.6,31.2,37.4,1.32,76.1,0,0
