home,away,home_score,away_score,date,line,score,cover
Kennesaw St.,North Alabama,61.0,76.0,2019-02-20,-1.5,-15.0,0
Lehigh,Army,91.0,81.0,2019-02-20,7.5,10.0,1
Jacksonville,North Florida,73.0,80.0,2019-02-20,0.0,-7.0,0
McNeese St.,Central Arkansas,83.0,75.0,2019-02-20,1.0,8.0,1
Stephen F. Austin,Texas A&M Corpus Chris,55.0,65.0,2019-02-20,2.5,-10.0,0
Sam Houston St.,Nicholls St.,84.0,74.0,2019-02-20,13.5,10.0,0
New Orleans,Southeastern Louisiana,89.0,68.0,2019-02-20,2.0,21.0,1
Houston Baptist,Northwestern St.,92.0,54.0,2019-02-20,8.0,38.0,1
Incarnate Word,Lamar,58.0,76.0,2019-02-20,-6.5,-18.0,0
Cincinnati,UCF,60.0,55.0,2019-02-21,7.5,5.0,0
Appalachian St.,Georgia St.,75.0,80.0,2019-02-21,-2.0,-5.0,0
Wright St.,Cleveland St.,87.0,61.0,2019-02-21,14.0,26.0,1
Minnesota,Michigan,60.0,69.0,2019-02-21,-4.0,-9.0,0
Elon,UNC Wilmington,84.0,77.0,2019-02-21,-1.0,7.0,1
Northeastern,James Madison,76.0,60.0,2019-02-21,13.5,16.0,1
Northern Kentucky,Youngstown St.,76.0,69.0,2019-02-21,14.5,7.0,0
Hofstra,Towson,91.0,82.0,2019-02-21,14.5,9.0,0
William & Mary,Charleston,86.0,84.0,2019-02-21,-1.5,2.0,1
Coastal Carolina,Georgia Southern,74.0,79.0,2019-02-21,0.0,-5.0,0
Texas St.,Louisiana Monroe,60.0,63.0,2019-02-21,5.5,-3.0,0
UT Arlington,Lafayette,64.0,76.0,2019-02-21,4.0,-12.0,0
BYU,San Francisco,71.0,77.0,2019-02-21,3.5,-6.0,0
Gonzaga,Pepperdine,92.0,64.0,2019-02-21,28.0,28.0,2
USC,Oregon,66.0,49.0,2019-02-21,2.5,17.0,1
Arizona,California,76.0,51.0,2019-02-21,13.5,25.0,1
SMU,Connecticut,77.0,59.0,2019-02-21,6.5,18.0,1
Pacific,Saint Mary's,32.0,58.0,2019-02-21,-7.5,-26.0,0
San Diego,Portland,63.0,52.0,2019-02-21,17.5,11.0,0
UC Santa Barbara,Hawaii,79.0,61.0,2019-02-21,4.0,18.0,1
UC Irvine,Cal Poly,74.0,47.0,2019-02-21,17.5,27.0,1
Cal St. Fullerton,UC Davis,62.0,58.0,2019-02-21,6.0,4.0,0
UCLA,Oregon St.,68.0,67.0,2019-02-21,2.5,1.0,0
VMI,East Tennessee St.,70.0,94.0,2019-02-21,-13.5,-24.0,0
UNC Greensboro,Western Carolina,79.0,76.0,2019-02-21,15.5,3.0,0
The Citadel,Chattanooga,65.0,68.0,2019-02-21,3.0,-3.0,0
Mercer,Samford,65.0,62.0,2019-02-21,2.0,3.0,1
Murray St.,Tennessee Martin,85.0,75.0,2019-02-21,16.5,10.0,0
Belmont,Eastern Illinois,99.0,58.0,2019-02-21,17.5,41.0,1
South Dakota St.,Purdue Fort Wayne,92.0,83.0,2019-02-21,10.0,9.0,0
Jacksonville St.,Morehead St.,65.0,64.0,2019-02-21,12.0,1.0,0
Tennessee Tech,Eastern Kentucky,66.0,67.0,2019-02-21,-2.5,-1.0,1
Tennessee St.,SIU Edwardsville,84.0,85.0,2019-02-21,7.0,-1.0,0
Northern Arizona,Idaho,75.0,54.0,2019-02-21,11.5,21.0,1
Southern Utah,Eastern Washington,76.0,62.0,2019-02-21,2.0,14.0,1
Austin Peay,Southeast Missouri St.,83.0,70.0,2019-02-21,14.5,13.0,0
Sacramento St.,Weber St.,78.0,76.0,2019-02-21,-2.0,2.0,1
Portland St.,Idaho St.,99.0,93.0,2019-02-21,6.0,6.0,2
St. Francis PA,St. Francis NY,81.0,71.0,2019-02-21,4.0,10.0,1
Fairleigh Dickinson,Sacred Heart,81.0,63.0,2019-02-21,3.0,18.0,1
Radford,Winthrop,87.0,81.0,2019-02-21,6.0,6.0,2
Hampton,Longwood,86.0,66.0,2019-02-21,6.5,20.0,1
Stony Brook,Albany,70.0,74.0,2019-02-21,10.0,-4.0,0
Central Connecticut,Mount St. Mary's,66.0,79.0,2019-02-21,6.0,-13.0,0
UNC Asheville,Gardner Webb,55.0,65.0,2019-02-21,-8.5,-10.0,0
UMass Lowell,Binghamton,66.0,81.0,2019-02-21,11.5,-15.0,0
UMBC,Vermont,65.0,56.0,2019-02-21,-6.0,9.0,1
Bryant,Wagner,67.0,65.0,2019-02-21,-1.5,2.0,1
Robert Morris,LIU,62.0,49.0,2019-02-21,4.0,13.0,1
New Hampshire,Hartford,50.0,70.0,2019-02-21,-9.5,-20.0,0
Charleston Southern,USC Upstate,92.0,60.0,2019-02-21,12.5,32.0,1
Utah Valley,Chicago St.,103.0,71.0,2019-02-21,27.0,32.0,1
Campbell,High Point,61.0,48.0,2019-02-21,5.0,13.0,1
Grand Canyon,Cal Baptist,91.0,58.0,2019-02-21,11.0,33.0,1
Seattle,UMKC,69.0,64.0,2019-02-21,6.0,5.0,0
IUPUI,Milwaukee,67.0,60.0,2019-02-22,9.0,7.0,0
Brown,Harvard,88.0,79.0,2019-02-22,-1.0,9.0,1
Yale,Dartmouth,77.0,59.0,2019-02-22,10.5,18.0,1
Princeton,Cornell,68.0,59.0,2019-02-22,6.5,9.0,1
Penn,Columbia,77.0,79.0,2019-02-22,9.5,-2.0,0
Illinois Chicago,Green Bay,62.0,63.0,2019-02-22,4.5,-1.0,0
Rhode Island,Davidson,66.0,75.0,2019-02-22,-2.0,-9.0,0
Iowa,Indiana,76.0,70.0,2019-02-22,6.5,6.0,0
Manhattan,Iona,52.0,66.0,2019-02-22,-3.0,-14.0,0
Marist,Saint Peter's,59.0,65.0,2019-02-22,9.0,-6.0,0
Monmouth,Canisius,59.0,60.0,2019-02-22,3.0,-1.0,0
Rider,Niagara,97.0,81.0,2019-02-22,8.5,16.0,1
Ohio,Bowling Green,92.0,87.0,2019-02-22,-5.0,5.0,1
Buffalo,Kent St.,80.0,57.0,2019-02-22,15.5,23.0,1
Toledo,Northern Illinois,57.0,54.0,2019-02-23,9.5,3.0,0
Providence,Marquette,58.0,76.0,2019-02-23,-3.0,-18.0,0
Clemson,Boston College,76.0,66.0,2019-02-23,10.5,10.0,0
Louisville,Virginia,52.0,64.0,2019-02-23,-5.0,-12.0,0
Oklahoma,Texas,69.0,67.0,2019-02-23,3.0,2.0,0
Temple,Tulsa,84.0,73.0,2019-02-23,7.0,11.0,1
LSU,Tennessee,82.0,80.0,2019-02-23,-1.0,2.0,1
Illinois,Penn St.,76.0,83.0,2019-02-23,2.5,-7.0,0
Northeastern,Towson,73.0,58.0,2019-02-23,12.5,15.0,1
Kentucky,Auburn,80.0,53.0,2019-02-23,7.0,27.0,1
Massachusetts,Saint Joseph's,80.0,79.0,2019-02-23,3.0,1.0,0
Eastern Michigan,Western Michigan,77.0,76.0,2019-02-23,10.0,1.0,0
Appalachian St.,Georgia Southern,69.0,92.0,2019-02-23,-3.0,-23.0,0
Colorado St.,Wyoming,83.0,48.0,2019-02-23,10.0,35.0,1
Bradley,Evansville,63.0,61.0,2019-02-23,7.0,2.0,0
Missouri St.,Indiana St.,67.0,61.0,2019-02-23,5.5,6.0,1
Maryland,Ohio St.,72.0,62.0,2019-02-23,6.5,10.0,1
Miami FL,Georgia Tech,80.0,65.0,2019-02-23,7.5,15.0,1
Ball St.,Central Michigan,57.0,64.0,2019-02-23,5.0,-7.0,0
Akron,Miami OH,70.0,58.0,2019-02-23,5.0,12.0,1
TCU,Iowa St.,75.0,72.0,2019-02-23,-1.0,3.0,1
Baylor,West Virginia,82.0,75.0,2019-02-23,13.0,7.0,0
VCU,George Washington,85.0,57.0,2019-02-23,19.5,28.0,1
Coastal Carolina,Georgia St.,95.0,82.0,2019-02-23,1.0,13.0,1
La Salle,Richmond,75.0,84.0,2019-02-23,2.5,-9.0,0
Creighton,Georgetown,82.0,69.0,2019-02-23,5.5,13.0,1
Wright St.,Youngstown St.,82.0,54.0,2019-02-23,11.5,28.0,1
UT Arlington,Louisiana Monroe,91.0,86.0,2019-02-23,1.0,5.0,1
Oakland,Detroit,95.0,75.0,2019-02-23,5.0,20.0,1
Pacific,Loyola Marymount,56.0,63.0,2019-02-23,-1.0,-7.0,0
Mississippi,Georgia,72.0,71.0,2019-02-23,10.0,1.0,0
North Carolina,Florida St.,77.0,59.0,2019-02-23,7.5,18.0,1
Air Force,San Jose St.,82.0,68.0,2019-02-23,13.0,14.0,1
George Mason,Duquesne,78.0,79.0,2019-02-23,3.5,-1.0,0
Florida,Missouri,64.0,60.0,2019-02-23,11.0,4.0,0
Notre Dame,Virginia Tech,59.0,67.0,2019-02-23,-5.5,-8.0,0
Kansas St.,Oklahoma St.,85.0,46.0,2019-02-23,10.5,39.0,1
Nebraska,Purdue,72.0,75.0,2019-02-23,-5.0,-3.0,1
Boise St.,Utah St.,71.0,78.0,2019-02-23,-3.0,-7.0,0
Dayton,Saint Louis,70.0,62.0,2019-02-23,7.0,8.0,1
Hofstra,James Madison,99.0,104.0,2019-02-23,15.0,-5.0,0
William & Mary,UNC Wilmington,71.0,63.0,2019-02-23,6.5,8.0,1
Fordham,St. Bonaventure,53.0,74.0,2019-02-23,-3.5,-21.0,0
Arkansas St.,Little Rock,72.0,65.0,2019-02-23,0.0,7.0,1
Drexel,Delaware,68.0,60.0,2019-02-23,4.0,8.0,1
Texas St.,Lafayette,64.0,62.0,2019-02-23,6.5,2.0,0
Troy,South Alabama,52.0,68.0,2019-02-23,1.5,-16.0,0
Alabama,Vanderbilt,68.0,61.0,2019-02-23,8.5,7.0,0
Mississippi St.,South Carolina,76.0,61.0,2019-02-23,9.5,15.0,1
USC,Oregon St.,62.0,67.0,2019-02-23,4.0,-5.0,0
Houston,South Florida,71.0,59.0,2019-02-23,13.5,12.0,0
Texas Tech,Kansas,91.0,62.0,2019-02-23,5.5,29.0,1
Brown,Dartmouth,68.0,65.0,2019-02-23,6.0,3.0,0
Syracuse,Duke,65.0,75.0,2019-02-23,-5.0,-10.0,0
Penn,Cornell,68.0,50.0,2019-02-23,8.0,18.0,1
Northern Kentucky,Cleveland St.,77.0,83.0,2019-02-23,17.5,-6.0,0
Elon,Charleston,74.0,84.0,2019-02-23,-8.5,-10.0,0
Yale,Harvard,86.0,88.0,2019-02-23,0.0,-2.0,0
Nevada,Fresno St.,74.0,68.0,2019-02-23,12.0,6.0,0
Pepperdine,Portland,86.0,80.0,2019-02-23,11.5,6.0,0
St. John's,Seton Hall,78.0,70.0,2019-02-23,4.5,8.0,1
Washington St.,Utah,79.0,92.0,2019-02-23,0.0,-13.0,0
Princeton,Columbia,79.0,61.0,2019-02-23,7.0,18.0,1
Northern Iowa,Valparaiso,64.0,53.0,2019-02-23,5.5,11.0,1
Tulane,East Carolina,81.0,85.0,2019-02-23,1.5,-4.0,0
Wichita St.,Memphis,85.0,88.0,2019-02-23,2.5,-3.0,0
UC Riverside,Long Beach St.,67.0,71.0,2019-02-23,-2.0,-4.0,0
Northwestern,Wisconsin,64.0,69.0,2019-02-23,-6.0,-5.0,1
Arkansas,Texas A&M,80.0,87.0,2019-02-23,5.0,-7.0,0
San Diego,Saint Mary's,46.0,66.0,2019-02-23,-2.0,-20.0,0
Cal Poly,Hawaii,88.0,80.0,2019-02-23,-7.0,8.0,1
Gonzaga,BYU,102.0,68.0,2019-02-23,20.0,34.0,1
UNLV,San Diego St.,59.0,60.0,2019-02-23,0.0,-1.0,0
UCLA,Oregon,90.0,83.0,2019-02-23,1.5,7.0,1
UC Santa Barbara,Cal St. Fullerton,82.0,67.0,2019-02-23,4.0,15.0,1
Cal St. Northridge,UC Davis,81.0,76.0,2019-02-23,1.5,5.0,1
Washington,Colorado,64.0,55.0,2019-02-23,8.0,9.0,1
Santa Clara,San Francisco,68.0,65.0,2019-02-23,-7.5,3.0,1
Old Dominion,Western Kentucky,67.0,63.0,2019-02-23,5.0,4.0,0
Southern Miss,UAB,72.0,76.0,2019-02-23,6.5,-4.0,0
Florida Atlantic,FIU,76.0,79.0,2019-02-23,5.5,-3.0,0
Middle Tennessee,Charlotte,86.0,67.0,2019-02-23,5.5,19.0,1
Louisiana Tech,North Texas,66.0,53.0,2019-02-23,4.5,13.0,1
UTEP,Rice,81.0,85.0,2019-02-23,3.0,-4.0,0
The Citadel,Samford,87.0,83.0,2019-02-23,-4.0,4.0,1
Northern Arizona,Eastern Washington,73.0,86.0,2019-02-23,1.0,-13.0,0
North Dakota,Denver,81.0,63.0,2019-02-23,4.5,18.0,1
Furman,Wofford,64.0,72.0,2019-02-23,1.0,-8.0,0
Mercer,Chattanooga,74.0,69.0,2019-02-23,8.0,5.0,0
Southern Utah,Idaho,85.0,76.0,2019-02-23,14.0,9.0,0
North Dakota St.,Nebraska Omaha,50.0,58.0,2019-02-23,1.5,-8.0,0
Austin Peay,Tennessee Martin,92.0,78.0,2019-02-23,12.0,14.0,1
Jacksonville St.,Eastern Kentucky,104.0,101.0,2019-02-23,12.0,3.0,0
South Dakota St.,South Dakota,94.0,89.0,2019-02-23,11.5,5.0,0
Belmont,SIU Edwardsville,97.0,75.0,2019-02-23,22.5,22.0,0
Western Carolina,VMI,78.0,83.0,2019-02-23,6.5,-5.0,0
Murray St.,Southeast Missouri St.,103.0,67.0,2019-02-23,19.0,36.0,1
Western Illinois,Oral Roberts,75.0,66.0,2019-02-23,2.0,9.0,1
Tennessee Tech,Morehead St.,63.0,66.0,2019-02-23,-3.0,-3.0,2
Tennessee St.,Eastern Illinois,75.0,60.0,2019-02-23,3.0,15.0,1
Montana,Montana St.,89.0,83.0,2019-02-23,11.0,6.0,0
Portland St.,Sacramento St.,65.0,57.0,2019-02-23,2.0,8.0,1
St. Francis PA,LIU,66.0,69.0,2019-02-23,5.5,-3.0,0
Winthrop,Charleston Southern,80.0,78.0,2019-02-23,7.0,2.0,0
Binghamton,Vermont,63.0,69.0,2019-02-23,-14.0,-6.0,1
Colgate,Navy,93.0,71.0,2019-02-23,13.5,22.0,1
Longwood,Campbell,72.0,74.0,2019-02-23,-3.0,-2.0,1
Central Connecticut,Sacred Heart,66.0,80.0,2019-02-23,1.0,-14.0,0
Bryant,Mount St. Mary's,81.0,58.0,2019-02-23,1.5,23.0,1
Delaware St.,Maryland Eastern Shore,56.0,62.0,2019-02-23,3.5,-6.0,0
McNeese St.,New Orleans,51.0,60.0,2019-02-23,-2.0,-9.0,0
Stetson,North Alabama,63.0,60.0,2019-02-23,1.0,3.0,1
Seattle,Chicago St.,77.0,57.0,2019-02-23,22.0,20.0,0
Morgan St.,Norfolk St.,74.0,75.0,2019-02-23,-2.0,-1.0,1
Coppin St.,Howard,73.0,74.0,2019-02-23,-1.0,-1.0,2
North Carolina Central,None,78.0,69.0,2019-02-23,9.0,9.0,2
North Carolina A&T,South Carolina St.,63.0,62.0,2019-02-23,7.0,1.0,0
Florida A&M,Bethune Cookman,54.0,67.0,2019-02-23,2.0,-13.0,0
Boston University,Loyola MD,72.0,65.0,2019-02-23,6.0,7.0,1
Fairleigh Dickinson,Wagner,74.0,66.0,2019-02-23,5.0,8.0,1
Abilene Christian,Southeastern Louisiana,66.0,75.0,2019-02-23,9.5,-9.0,0
UNC Asheville,Presbyterian,55.0,71.0,2019-02-23,-9.0,-16.0,0
Texas A&M Corpus Chris,Lamar,58.0,63.0,2019-02-23,2.0,-5.0,0
Nicholls St.,Central Arkansas,100.0,57.0,2019-02-23,1.5,43.0,1
Radford,Hampton,71.0,74.0,2019-02-23,10.0,-3.0,0
North Florida,Liberty,75.0,70.0,2019-02-23,-5.0,5.0,1
Robert Morris,St. Francis NY,67.0,62.0,2019-02-23,3.5,5.0,1
UMass Lowell,Hartford,73.0,75.0,2019-02-23,-1.0,-2.0,0
Stephen F. Austin,Incarnate Word,81.0,54.0,2019-02-23,10.0,27.0,1
New Mexico St.,UT Rio Grande Valley,88.0,79.0,2019-02-23,11.0,9.0,0
Prairie View A&M,Mississippi Valley St.,69.0,63.0,2019-02-23,16.5,6.0,0
Jacksonville,NJIT,73.0,77.0,2019-02-23,1.0,-4.0,0
Jackson St.,Grambling St.,71.0,60.0,2019-02-23,-2.0,11.0,1
Alcorn St.,Alabama St.,74.0,69.0,2019-02-23,-3.5,5.0,1
High Point,Gardner Webb,87.0,79.0,2019-02-23,2.0,8.0,1
Albany,UMBC,84.0,75.0,2019-02-23,-1.0,9.0,1
Florida Gulf Coast,Kennesaw St.,78.0,56.0,2019-02-23,14.0,22.0,1
Stony Brook,Maine,81.0,53.0,2019-02-23,12.5,28.0,1
Sam Houston St.,Houston Baptist,119.0,113.0,2019-02-23,9.0,6.0,0
Texas Southern,Arkansas Pine Bluff,94.0,74.0,2019-02-23,11.5,20.0,1
Southern,Alabama A&M,59.0,49.0,2019-02-23,4.0,10.0,1
Utah Valley,UMKC,79.0,67.0,2019-02-23,11.5,12.0,1
Cal St. Bakersfield,Cal Baptist,58.0,72.0,2019-02-23,5.0,-14.0,0
UCF,SMU,95.0,48.0,2019-02-24,7.5,47.0,1
Southern Illinois,Loyola Chicago,63.0,53.0,2019-02-24,1.0,10.0,1
IUPUI,Green Bay,79.0,68.0,2019-02-24,5.0,11.0,1
Xavier,Villanova,66.0,54.0,2019-02-24,-5.0,12.0,1
Illinois St.,Drake,67.0,60.0,2019-02-24,1.5,7.0,1
Connecticut,Cincinnati,60.0,64.0,2019-02-24,-5.0,-4.0,1
Michigan,Michigan St.,70.0,77.0,2019-02-24,3.0,-7.0,0
Illinois Chicago,Milwaukee,74.0,59.0,2019-02-24,8.5,15.0,1
Arizona St.,California,69.0,59.0,2019-02-24,19.0,10.0,0
N.C. State,Wake Forest,94.0,74.0,2019-02-24,15.0,20.0,1
Rutgers,Minnesota,68.0,64.0,2019-02-24,0.0,4.0,1
Arizona,Stanford,70.0,54.0,2019-02-24,4.5,16.0,1
Iona,Canisius,87.0,80.0,2019-02-24,7.5,7.0,0
Saint Peter's,Niagara,78.0,60.0,2019-02-24,2.0,18.0,1
Siena,Marist,67.0,55.0,2019-02-24,3.5,12.0,1
Monmouth,Quinnipiac,56.0,68.0,2019-02-24,1.0,-12.0,0
UNC Greensboro,East Tennessee St.,60.0,59.0,2019-02-24,1.0,1.0,2
Fairfield,Manhattan,72.0,59.0,2019-02-24,5.0,13.0,1
Lehigh,Holy Cross,71.0,73.0,2019-02-24,8.0,-2.0,0
Army,American,66.0,77.0,2019-02-24,1.5,-11.0,0
Bucknell,Lafayette,118.0,76.0,2019-02-24,12.0,42.0,1
Florida St.,Notre Dame,68.0,61.0,2019-02-25,13.0,7.0,0
Iowa St.,Oklahoma,78.0,61.0,2019-02-25,8.0,17.0,1
Kansas,Kansas St.,64.0,49.0,2019-02-25,3.5,15.0,1
Montana,Northern Colorado,72.0,74.0,2019-02-25,7.0,-2.0,0
North Carolina Central,South Carolina St.,72.0,62.0,2019-02-25,8.0,10.0,1
Morgan St.,Howard,69.0,75.0,2019-02-25,1.0,-6.0,0
Coppin St.,Delaware St.,60.0,70.0,2019-02-25,9.0,-10.0,0
Lipscomb,NJIT,81.0,77.0,2019-02-25,15.0,4.0,0
North Carolina A&T,None,63.0,58.0,2019-02-25,7.5,5.0,0
Southern,Alabama St.,57.0,60.0,2019-02-25,-1.0,-3.0,0
Texas Southern,Mississippi Valley St.,92.0,80.0,2019-02-25,19.0,12.0,0
Alcorn St.,Alabama A&M,61.0,55.0,2019-02-25,3.0,6.0,1
Prairie View A&M,Arkansas Pine Bluff,48.0,44.0,2019-02-25,9.0,4.0,0
Bowling Green,Miami OH,69.0,82.0,2019-02-26,6.0,-13.0,0
Buffalo,Akron,77.0,64.0,2019-02-26,13.0,13.0,2
Rhode Island,George Washington,80.0,53.0,2019-02-26,10.0,27.0,1
Mississippi St.,Missouri,68.0,49.0,2019-02-26,11.0,19.0,1
Massachusetts,Dayton,48.0,72.0,2019-02-26,-6.0,-24.0,0
Ohio St.,Iowa,90.0,70.0,2019-02-26,2.0,20.0,1
Wake Forest,Miami FL,76.0,75.0,2019-02-26,-4.5,1.0,1
Butler,Providence,67.0,73.0,2019-02-26,6.0,-6.0,0
Ball St.,Toledo,72.0,80.0,2019-02-26,-1.0,-8.0,0
Eastern Michigan,Central Michigan,66.0,77.0,2019-02-26,2.5,-11.0,0
Kent St.,Ohio,78.0,73.0,2019-02-26,7.5,5.0,0
North Carolina,Syracuse,93.0,85.0,2019-02-26,12.5,8.0,0
South Carolina,Alabama,62.0,68.0,2019-02-26,2.0,-6.0,0
West Virginia,TCU,104.0,96.0,2019-02-26,-4.5,8.0,1
VCU,Saint Louis,71.0,65.0,2019-02-26,10.5,6.0,0
Northern Illinois,Western Michigan,70.0,65.0,2019-02-26,9.0,5.0,0
Indiana,Wisconsin,75.0,73.0,2019-02-26,-3.0,2.0,1
Virginia Tech,Duke,77.0,72.0,2019-02-26,-3.5,5.0,1
Kentucky,Arkansas,70.0,66.0,2019-02-26,17.0,4.0,0
LSU,Texas A&M,66.0,55.0,2019-02-26,11.0,11.0,2
Memphis,Temple,81.0,73.0,2019-02-26,4.0,8.0,1
Utah St.,San Diego St.,70.0,54.0,2019-02-26,8.5,16.0,1
San Jose St.,New Mexico,89.0,82.0,2019-02-26,-11.5,7.0,1
North Florida,Stetson,77.0,67.0,2019-02-26,13.0,10.0,0
North Alabama,Jacksonville,69.0,55.0,2019-02-26,0.0,14.0,1
Liberty,Kennesaw St.,76.0,59.0,2019-02-26,23.0,17.0,0
Seattle,Utah Valley,68.0,77.0,2019-02-26,-2.0,-9.0,0
Penn St.,Maryland,78.0,61.0,2019-02-27,-1.5,17.0,1
Pittsburgh,Clemson,48.0,62.0,2019-02-27,-4.5,-14.0,0
Virginia,Georgia Tech,81.0,51.0,2019-02-27,21.0,30.0,1
George Mason,Richmond,77.0,63.0,2019-02-27,5.5,14.0,1
Texas Tech,Oklahoma St.,84.0,80.0,2019-02-27,17.0,4.0,0
Illinois St.,Missouri St.,65.0,57.0,2019-02-27,1.5,8.0,1
Mississippi,Tennessee,71.0,73.0,2019-02-27,-4.5,-2.0,1
La Salle,Davidson,79.0,69.0,2019-02-27,-5.5,10.0,1
Georgetown,DePaul,82.0,73.0,2019-02-27,5.0,9.0,1
East Carolina,Houston,65.0,99.0,2019-02-27,-17.0,-34.0,0
Evansville,Southern Illinois,91.0,98.0,2019-02-27,-2.5,-7.0,0
St. Bonaventure,Duquesne,68.0,47.0,2019-02-27,6.0,21.0,1
Bradley,Valparaiso,67.0,42.0,2019-02-27,4.5,25.0,1
Northern Iowa,Loyola Chicago,55.0,56.0,2019-02-27,0.0,-1.0,0
Drake,Indiana St.,80.0,68.0,2019-02-27,6.0,12.0,1
Purdue,Illinois,73.0,56.0,2019-02-27,13.0,17.0,1
Baylor,Texas,84.0,83.0,2019-02-27,3.0,1.0,0
Fordham,Saint Joseph's,52.0,66.0,2019-02-27,-2.0,-14.0,0
Boise St.,Colorado St.,62.0,76.0,2019-02-27,6.5,-14.0,0
Vanderbilt,Florida,55.0,71.0,2019-02-27,-5.0,-16.0,0
Georgia,Auburn,75.0,78.0,2019-02-27,-8.0,-3.0,1
Boston College,Louisville,66.0,59.0,2019-02-27,-5.5,7.0,1
SMU,Cincinnati,49.0,52.0,2019-02-27,-4.5,-3.0,1
Villanova,Marquette,67.0,61.0,2019-02-27,3.5,6.0,1
Cal St. Northridge,UC Riverside,70.0,68.0,2019-02-27,6.5,2.0,0
Fresno St.,Wyoming,71.0,60.0,2019-02-27,18.5,11.0,0
Nevada,UNLV,89.0,73.0,2019-02-27,17.5,16.0,0
Canisius,Niagara,84.0,86.0,2019-02-27,6.0,-2.0,0
Colgate,Holy Cross,79.0,59.0,2019-02-27,8.5,20.0,1
USC Upstate,Campbell,73.0,85.0,2019-02-27,-7.5,-12.0,0
High Point,Radford,54.0,72.0,2019-02-27,-2.0,-18.0,0
Gardner Webb,Presbyterian,78.0,70.0,2019-02-27,2.0,8.0,1
Maine,UMass Lowell,61.0,70.0,2019-02-27,-1.0,-9.0,0
Army,Loyola MD,79.0,69.0,2019-02-27,4.5,10.0,1
American,Lehigh,66.0,80.0,2019-02-27,1.0,-14.0,0
Albany,New Hampshire,58.0,62.0,2019-02-27,13.5,-4.0,0
Lafayette,Boston University,82.0,84.0,2019-02-27,-1.0,-2.0,0
Binghamton,Hartford,76.0,96.0,2019-02-27,-6.5,-20.0,0
Stony Brook,UMBC,78.0,63.0,2019-02-27,5.5,15.0,1
Navy,Bucknell,64.0,53.0,2019-02-27,-7.5,11.0,1
Charleston Southern,UNC Asheville,77.0,48.0,2019-02-27,16.0,29.0,1
Northwestern St.,Incarnate Word,68.0,60.0,2019-02-27,6.0,8.0,1
Nicholls St.,McNeese St.,75.0,84.0,2019-02-27,5.0,-9.0,0
Lamar,Houston Baptist,110.0,75.0,2019-02-27,5.5,35.0,1
Texas A&M Corpus Chris,Abilene Christian,64.0,73.0,2019-02-27,-1.5,-9.0,0
New Orleans,Sam Houston St.,60.0,71.0,2019-02-27,-2.0,-11.0,0
Central Arkansas,Stephen F. Austin,92.0,74.0,2019-02-27,2.0,18.0,1
St. John's,Xavier,73.0,84.0,2019-02-28,6.0,-11.0,0
Delaware,Northeastern,64.0,75.0,2019-02-28,-6.0,-11.0,0
Michigan,Nebraska,82.0,53.0,2019-02-28,12.0,29.0,1
Wichita St.,Connecticut,65.0,63.0,2019-02-28,4.5,2.0,0
James Madison,Elon,58.0,73.0,2019-02-28,7.0,-15.0,0
Towson,William & Mary,65.0,67.0,2019-02-28,0.0,-2.0,0
Drexel,Hofstra,77.0,80.0,2019-02-28,-7.5,-3.0,1
Oakland,Illinois Chicago,86.0,72.0,2019-02-28,3.5,14.0,1
Troy,Texas St.,44.0,58.0,2019-02-28,-5.5,-14.0,0
Georgia Southern,Little Rock,81.0,66.0,2019-02-28,11.0,15.0,1
Georgia St.,Arkansas St.,76.0,60.0,2019-02-28,11.5,16.0,1
South Alabama,UT Arlington,57.0,75.0,2019-02-28,2.0,-18.0,0
Louisiana Monroe,Appalachian St.,81.0,75.0,2019-02-28,7.5,6.0,0
Green Bay,Wright St.,70.0,67.0,2019-02-28,-4.5,3.0,1
Detroit,IUPUI,87.0,85.0,2019-02-28,-1.0,2.0,1
Lafayette,Coastal Carolina,83.0,70.0,2019-02-28,4.0,13.0,1
Milwaukee,Northern Kentucky,55.0,65.0,2019-02-28,-7.5,-10.0,0
Northwestern,Minnesota,50.0,62.0,2019-02-28,1.5,-12.0,0
Tulsa,Tulane,72.0,64.0,2019-02-28,14.0,8.0,0
Stanford,Washington St.,98.0,50.0,2019-02-28,8.5,48.0,1
UCLA,USC,93.0,88.0,2019-02-28,3.0,5.0,1
Oregon St.,Arizona,72.0,74.0,2019-02-28,4.0,-2.0,0
San Francisco,San Diego,90.0,91.0,2019-02-28,6.5,-1.0,0
UC Santa Barbara,Long Beach St.,64.0,69.0,2019-02-28,7.5,-5.0,0
Cal St. Fullerton,Cal Poly,86.0,75.0,2019-02-28,14.0,11.0,0
UC Davis,UC Irvine,48.0,64.0,2019-02-28,-3.5,-16.0,0
Loyola Marymount,Santa Clara,72.0,70.0,2019-02-28,7.0,2.0,0
Pacific,Gonzaga,66.0,86.0,2019-02-28,-24.0,-20.0,1
Saint Mary's,Portland,65.0,48.0,2019-02-28,22.0,17.0,0
Oregon,Arizona St.,79.0,51.0,2019-02-28,2.0,28.0,1
California,Washington,76.0,73.0,2019-02-28,-13.0,3.0,1
UAB,Western Kentucky,67.0,73.0,2019-02-28,1.0,-6.0,0
Louisiana Tech,Marshall,79.0,90.0,2019-02-28,7.5,-11.0,0
UTSA,Old Dominion,64.0,65.0,2019-02-28,2.0,-1.0,0
