home,away,home_score,away_score,date,line,score,cover
UMassLowell,Maine,71.0,63.0,2019-02-12,7.5,8.0,1
Binghamton,StonyBrook,70.0,75.0,2019-02-12,-10.5,-5.0,1
NorthwesternSt,IncarnateWord,70.0,60.0,2019-02-12,10.0,10.0,2
NichollsState,Lamar,69.0,65.0,2019-02-12,7.5,4.0,0
SELouisiana,SamHoustonSt,70.0,79.0,2019-02-12,-9.0,-9.0,2
TexasA&MCorpus,StephenF.Austin,67.0,75.0,2019-02-12,-10.0,-8.0,1
CentralArkansas,NewOrleansU,73.0,68.0,2019-02-12,5.0,5.0,2
AbileneChristian,HoustonBaptist,81.0,67.0,2019-02-12,16.5,14.0,0
William&Mary,Drexel,77.0,72.0,2019-02-13,6.0,5.0,0
GeorgiaSouthern,CoastalCarolina,79.0,69.0,2019-02-13,6.0,10.0,1
GeorgiaState,AppalachianSt,76.0,65.0,2019-02-13,6.5,11.0,1
TennesseeTech,JacksonvilleSt,75.0,74.0,2019-02-13,-3.5,1.0,1
MoreheadState,EasternKentucky,71.0,78.0,2019-02-13,4.0,-7.0,0
DetroitU,YoungstownState,72.0,76.0,2019-02-13,2.5,-4.0,0
Oakland,ClevelandState,79.0,74.0,2019-02-13,7.0,5.0,0
Troy,ULMonroe,71.0,74.0,2019-02-13,6.0,-3.0,0
Elon,Delaware,75.0,81.0,2019-02-13,-1.5,-6.0,0
Northeastern,NCWilmington,71.0,63.0,2019-02-13,13.5,8.0,0
Hofstra,CollCharleston,76.0,63.0,2019-02-13,4.5,13.0,1
CentralFlorida,WichitaState,58.0,75.0,2019-02-13,-2.0,-17.0,0
Cincinnati,MemphisU,92.0,86.0,2019-02-13,6.5,6.0,0
LouisianaTech,FloridaIntl,60.0,57.0,2019-02-13,9.0,3.0,0
NorthernArizona,No.Colorado,54.0,84.0,2019-02-13,-4.5,-30.0,0
Rice,OldDominion,70.0,73.0,2019-02-13,1.5,-3.0,0
NorthTexas,CharlotteU,81.0,72.0,2019-02-13,8.0,9.0,1
SouthernMiss,FlaAtlantic,68.0,66.0,2019-02-13,0.0,2.0,1
Belmont,TennesseeState,74.0,51.0,2019-02-13,12.0,23.0,1
UTArlington,ArkansasState,77.0,67.0,2019-02-13,8.5,10.0,1
UTRioGrandeValley,UtahValley,80.0,72.0,2019-02-13,4.5,8.0,1
TexasState,ArkansasLR,74.0,66.0,2019-02-13,3.0,8.0,1
SouthAlabama,ULLafayette,78.0,75.0,2019-02-13,8.5,3.0,0
IndianaU,Iowa,89.0,77.0,2019-02-13,1.0,12.0,1
SEMissouriSt,TennMartin,74.0,72.0,2019-02-13,1.0,2.0,1
EasternIllinois,SIUEdwardsville,74.0,76.0,2019-02-13,10.5,-2.0,0
MontanaState,IdahoState,73.0,69.0,2019-02-13,8.0,4.0,0
Oregon,Colorado,68.0,60.0,2019-02-13,4.0,8.0,1
OregonState,UtahU,70.0,51.0,2019-02-13,5.5,19.0,1
AustinPeay,MurrayState,71.0,68.0,2019-02-13,3.0,3.0,2
UTEP,WesternKentucky,62.0,67.0,2019-02-13,-2.0,-5.0,0
SantaClara,SanFrancisco,61.0,70.0,2019-02-13,-1.5,-9.0,0
GrandCanyon,UMKC,71.0,66.0,2019-02-13,5.5,5.0,0
NewMexicoState,SeattleU,72.0,64.0,2019-02-13,10.5,8.0,0
USC,WashingtonU,62.0,56.0,2019-02-13,4.5,6.0,1
Montana,WeberState,72.0,37.0,2019-02-13,9.0,35.0,1
TexSanAntonio,Marshall,72.0,63.0,2019-02-13,1.0,9.0,1
CSNorthridge,CalPolySLO,81.0,73.0,2019-02-13,9.0,8.0,0
UCDavis,CalSantaBarb,84.0,75.0,2019-02-13,-2.0,9.0,1
Pacific,PortlandU,75.0,55.0,2019-02-13,13.0,20.0,1
CSBakersfield,ChicagoSt,64.0,54.0,2019-02-13,21.0,10.0,0
SacramentoState,SouthernUtah,70.0,55.0,2019-02-13,0.0,15.0,1
California,Arizona,52.0,68.0,2019-02-13,-9.0,-16.0,0
E.Washington,IdahoU,71.0,74.0,2019-02-13,14.0,-3.0,0
LoyolaMarymount,BYU,54.0,77.0,2019-02-13,-12.5,-23.0,0
Pepperdine,SanDiego,72.0,69.0,2019-02-13,10.0,3.0,0
Stanford,ArizonaState,69.0,74.0,2019-02-13,3.0,-5.0,0
UCLA,WashingtonState,86.0,83.0,2019-02-13,8.0,3.0,0
SacredHeart,Bryant,74.0,65.0,2019-02-13,4.0,9.0,1
NCAsheville,Longwood,73.0,71.0,2019-02-13,6.0,2.0,0
GardnerWebb,Winthrop,74.0,70.0,2019-02-13,-4.0,4.0,1
Stetson,NorthAlabama,75.0,64.0,2019-02-13,3.0,11.0,1
St.FrancisNY,Merrimack,50.0,60.0,2019-02-13,-2.0,-10.0,0
CentralConn,LongIsland,74.0,90.0,2019-02-13,-8.5,-16.0,0
FairDickinson,Wagner,106.0,73.0,2019-02-13,7.0,33.0,1
Radford,Presbyterian,81.0,71.0,2019-02-13,12.0,10.0,0
Campbell,Hampton,75.0,49.0,2019-02-13,7.0,26.0,1
NorthFlorida,Jacksonville,81.0,66.0,2019-02-13,9.0,15.0,1
MountStMarys,RobertMorris,60.0,77.0,2019-02-13,1.5,-17.0,0
KennesawSt,FlaGulfCoast,58.0,70.0,2019-02-13,-5.0,-12.0,0
CharlestonSou,HighPoint,66.0,63.0,2019-02-13,10.0,3.0,0
Lipscomb,NJIT,77.0,63.0,2019-02-13,3.5,14.0,1
Dartmouth,Columbia,65.0,63.0,2019-02-14,6.0,2.0,0
NorthernKentucky,IUPUI,84.0,70.0,2019-02-14,17.0,14.0,0
Princeton,Yale,64.0,88.0,2019-02-14,-4.0,-24.0,0
Siena,Rider,73.0,64.0,2019-02-14,5.5,9.0,1
St.Peter's,Quinnipiac,84.0,72.0,2019-02-14,7.0,12.0,1
Canisius,Monmouth,71.0,85.0,2019-02-14,1.5,-14.0,0
Marist,Fairfield,53.0,57.0,2019-02-14,2.5,-4.0,0
St.Bonaventure,Davidson,64.0,93.0,2019-02-14,4.0,-29.0,0
Harvard,Cornell,85.0,63.0,2019-02-14,14.0,22.0,1
Pennsylvania,Brown,63.0,75.0,2019-02-14,7.0,-12.0,0
Iona,Manhattan,80.0,57.0,2019-02-14,3.5,23.0,1
NorthDakotaState,IPFW,80.0,70.0,2019-02-14,12.5,10.0,0
SouthDakotaState,DenverU,90.0,78.0,2019-02-14,16.0,12.0,0
WrightState,IllinoisChicago,75.0,58.0,2019-02-14,12.0,17.0,1
Toledo,Buffalo,67.0,83.0,2019-02-14,1.5,-16.0,0
CentralMichigan,Akron,67.0,80.0,2019-02-14,-5.0,-13.0,0
Kansas,Oklahoma,87.0,70.0,2019-02-15,11.5,17.0,1
FloridaState,Syracuse,80.0,77.0,2019-02-15,9.0,3.0,0
OhioState,Purdue,68.0,52.0,2019-02-15,4.5,16.0,1
PennState,Northwestern,77.0,61.0,2019-02-15,12.5,16.0,1
Northeastern,CollCharleston,65.0,51.0,2019-02-15,3.0,14.0,1
RhodeIsland,St.Josephs,73.0,55.0,2019-02-15,19.0,18.0,0
EasternMichigan,WesternMichigan,69.0,51.0,2019-02-15,4.5,18.0,1
SouthFlorida,Tulsa,48.0,56.0,2019-02-15,2.0,-8.0,0
Massachusetts,Dayton,63.0,71.0,2019-02-15,-15.0,-8.0,1
OklahomaState,TexasTech,73.0,70.0,2019-02-15,-3.5,3.0,1
BallState,BowlingGreen,71.0,77.0,2019-02-15,7.0,-6.0,0
KentState,Ohio,87.0,72.0,2019-02-15,8.0,15.0,1
DetroitU,ClevelandState,66.0,67.0,2019-02-15,5.5,-1.0,0
Arkansas,MississippiSt,77.0,78.0,2019-02-15,2.5,-1.0,0
VMI,ETennesseeSt,67.0,72.0,2019-02-15,-12.5,-5.0,1
TheCitadel,Samford,62.0,74.0,2019-02-15,1.0,-12.0,0
MiamiFlorida,WakeForest,71.0,54.0,2019-02-15,2.0,17.0,1
GeorgiaState,CoastalCarolina,92.0,80.0,2019-02-15,8.0,12.0,1
NorthTexas,OldDominion,64.0,47.0,2019-02-15,7.5,17.0,1
SoIllinois,Bradley,67.0,69.0,2019-02-15,-1.0,-2.0,0
IowaState,Texas,81.0,52.0,2019-02-15,1.0,29.0,1
Kentucky,Mississippi,67.0,62.0,2019-02-15,9.5,5.0,0
Nebraska,Wisconsin,64.0,81.0,2019-02-15,-6.5,-17.0,0
Butler,Georgetown,66.0,73.0,2019-02-15,9.0,-7.0,0
SaintLouis,LaSalle,84.0,69.0,2019-02-15,8.0,15.0,1
Rice,CharlotteU,70.0,54.0,2019-02-15,1.0,16.0,1
MiddleTennSt,UAB,66.0,79.0,2019-02-15,-2.0,-13.0,0
LouisianaTech,FlaAtlantic,81.0,68.0,2019-02-15,11.5,13.0,1
Oakland,YoungstownState,72.0,64.0,2019-02-15,4.5,8.0,1
SouthernMiss,FloridaIntl,75.0,67.0,2019-02-15,-2.5,8.0,1
UTArlington,ArkansasLR,76.0,65.0,2019-02-15,2.0,11.0,1
TexasState,ArkansasState,69.0,64.0,2019-02-15,9.5,5.0,0
TexSanAntonio,WesternKentucky,73.0,77.0,2019-02-15,-2.0,-4.0,0
MiamiOhio,NoIllinois,65.0,60.0,2019-02-15,-1.0,5.0,1
TexasA&M,Georgia,74.0,69.0,2019-02-15,1.0,5.0,1
SouthAlabama,ULMonroe,50.0,49.0,2019-02-15,11.5,1.0,0
Alabama,LSU,88.0,82.0,2019-02-15,2.5,6.0,1
GeorgiaSouthern,AppalachianSt,57.0,62.0,2019-02-15,4.5,-5.0,0
Furman,Chattanooga,58.0,53.0,2019-02-15,9.5,5.0,0
UTEP,Marshall,61.0,71.0,2019-02-15,1.0,-10.0,0
Hofstra,NCWilmington,78.0,64.0,2019-02-15,14.0,14.0,2
William&Mary,Delaware,81.0,77.0,2019-02-15,3.0,4.0,1
Elon,Drexel,75.0,70.0,2019-02-15,1.0,5.0,1
AirForce,SanJoseState,95.0,86.0,2019-02-15,9.5,9.0,0
Wyoming,ColoradoState,70.0,77.0,2019-02-15,-11.0,-7.0,1
Baylor,WestVirginia,70.0,59.0,2019-02-15,6.0,11.0,1
Clemson,Louisville,77.0,62.0,2019-02-15,-6.0,15.0,1
Duke,NotreDame,94.0,60.0,2019-02-15,13.0,34.0,1
Richmond,VaCommonwealth,77.0,59.0,2019-02-15,1.0,18.0,1
Mercer,NCGreensboro,55.0,67.0,2019-02-15,-6.5,-12.0,0
Rutgers,Illinois,72.0,57.0,2019-02-15,3.5,15.0,1
GeorgeMason,GeoWashington,67.0,73.0,2019-02-15,7.0,-6.0,0
AustinPeay,EasternKentucky,93.0,85.0,2019-02-15,12.0,8.0,0
SantaClara,LoyolaMarymount,59.0,65.0,2019-02-15,7.5,-6.0,0
SEMissouriSt,SIUEdwardsville,75.0,71.0,2019-02-15,2.0,4.0,1
MurrayState,MoreheadState,85.0,57.0,2019-02-15,13.5,28.0,1
TennMartin,EasternIllinois,80.0,79.0,2019-02-15,-2.0,1.0,1
TCU,KansasState,68.0,57.0,2019-02-15,3.0,11.0,1
NewMexicoState,UtahValley,84.0,82.0,2019-02-15,13.0,2.0,0
VirginiaTech,Pittsburgh,67.0,57.0,2019-02-15,3.5,10.0,1
NorthCarolina,Virginia,62.0,64.0,2019-02-15,1.5,-2.0,0
NorthernArizona,SouthernUtah,82.0,69.0,2019-02-15,-2.0,13.0,1
MichiganState,Maryland,60.0,67.0,2019-02-15,7.0,-7.0,0
Pennsylvania,Yale,69.0,61.0,2019-02-15,-6.0,8.0,1
Princeton,Brown,73.0,54.0,2019-02-15,4.0,19.0,1
Belmont,JacksonvilleSt,101.0,84.0,2019-02-15,14.0,17.0,1
NewMexico,UNLV,73.0,78.0,2019-02-15,3.0,-5.0,0
Missouri,Auburn,85.0,73.0,2019-02-15,-5.5,12.0,1
SMU,HoustonU,73.0,72.0,2019-02-15,-3.0,1.0,1
SouthCarolina,Tennessee,63.0,61.0,2019-02-15,4.5,2.0,0
Harvard,Columbia,77.0,73.0,2019-02-15,14.5,4.0,0
Wofford,WesternCarolina,74.0,80.0,2019-02-15,5.5,-6.0,0
IllinoisState,Valparaiso,62.0,65.0,2019-02-15,0.0,-3.0,0
Dartmouth,Cornell,75.0,53.0,2019-02-15,5.5,22.0,1
Troy,ULLafayette,77.0,81.0,2019-02-15,0.0,-4.0,0
WiscMilwaukee,WiscGreenBay,90.0,94.0,2019-02-15,3.0,-4.0,0
LongBeachState,CalRiverside,65.0,63.0,2019-02-15,-3.0,2.0,1
Creighton,Depaul,93.0,64.0,2019-02-15,9.0,29.0,1
MontanaState,WeberState,77.0,63.0,2019-02-15,5.5,14.0,1
UCDavis,CSNorthridge,110.0,98.0,2019-02-15,2.5,12.0,1
Providence,SetonHall,74.0,71.0,2019-02-15,-2.0,3.0,1
JamesMadison,Towson,48.0,63.0,2019-02-15,-3.0,-15.0,0
LoyolaChicago,NorthernIowa,82.0,73.0,2019-02-15,0.0,9.0,1
WesternIllinois,NorthDakota,83.0,86.0,2019-02-15,-2.0,-3.0,0
OralRoberts,SouthDakota,94.0,80.0,2019-02-15,2.5,14.0,1
USC,WashingtonState,70.0,51.0,2019-02-15,7.5,19.0,1
SaintMarysCA,Pacific,71.0,63.0,2019-02-15,10.5,8.0,0
GrandCanyon,ChicagoSt,71.0,47.0,2019-02-15,21.0,24.0,1
UTRioGrandeValley,SeattleU,79.0,72.0,2019-02-15,1.5,7.0,1
Florida,Vanderbilt,84.0,66.0,2019-02-15,14.0,18.0,1
TennesseeState,TennesseeTech,70.0,55.0,2019-02-15,11.0,15.0,1
CSFullerton,CalPolySLO,105.0,101.0,2019-02-15,7.0,4.0,0
Montana,IdahoState,78.0,63.0,2019-02-15,13.5,15.0,1
OregonState,Colorado,47.0,69.0,2019-02-15,-2.0,-22.0,0
FresnoState,UtahState,59.0,71.0,2019-02-15,-4.5,-12.0,0
CSBakersfield,UMKC,53.0,59.0,2019-02-15,4.5,-6.0,0
SanDiego,BYU,71.0,72.0,2019-02-15,-14.0,-1.0,1
Pepperdine,Gonzaga,77.0,89.0,2019-02-15,-16.0,-12.0,1
UCLA,WashingtonU,67.0,57.0,2019-02-15,3.0,10.0,1
PortlandState,E.Washington,81.0,89.0,2019-02-15,2.5,-8.0,0
SacramentoState,No.Colorado,65.0,68.0,2019-02-15,-3.5,-3.0,1
Stanford,Arizona,60.0,69.0,2019-02-15,-3.5,-9.0,0
Hawaii,CalIrvine,63.0,70.0,2019-02-15,-3.0,-7.0,0
RobertMorris,FairDickinson,71.0,72.0,2019-02-15,7.5,-1.0,0
Army,Lehigh,79.0,66.0,2019-02-15,5.5,13.0,1
MDBaltimoreCo,NewHampshire,65.0,59.0,2019-02-15,2.5,6.0,1
Hartford,UMassLowell,67.0,74.0,2019-02-15,6.0,-7.0,0
Bucknell,American,72.0,68.0,2019-02-15,2.0,4.0,1
DelawareState,FloridaA&M,95.0,97.0,2019-02-15,-6.5,-2.0,1
Vermont,Binghamton,76.0,48.0,2019-02-15,22.5,28.0,1
HolyCross,Lafayette,62.0,72.0,2019-02-15,-7.5,-10.0,0
Lamar,HoustonBaptist,79.0,69.0,2019-02-15,12.5,10.0,0
CentralConn,Bryant,75.0,70.0,2019-02-15,-10.0,5.0,1
Navy,BostonU,54.0,77.0,2019-02-15,-1.0,-23.0,0
NorthwesternSt,McNeeseState,84.0,79.0,2019-02-15,0.0,5.0,1
Stetson,KennesawSt,59.0,42.0,2019-02-15,14.0,17.0,1
SoCarolinaSt,CoppinState,70.0,66.0,2019-02-15,2.0,4.0,1
MDEasternShore,BethuneCookman,66.0,58.0,2019-02-15,-7.0,8.0,1
Presbyterian,Winthrop,88.0,89.0,2019-02-15,-9.5,-1.0,1
MountStMarys,St.FrancisPA,55.0,70.0,2019-02-15,0.0,-15.0,0
NichollsState,SELouisiana,81.0,71.0,2019-02-15,14.5,10.0,0
Merrimack,Wagner,68.0,59.0,2019-02-15,10.0,9.0,0
LongIsland,SacredHeart,72.0,80.0,2019-02-15,1.5,-8.0,0
TexasA&MCorpus,AbileneChristian,64.0,78.0,2019-02-15,-3.0,-14.0,0
SamHoustonSt,CentralArkansas,82.0,67.0,2019-02-15,9.0,15.0,1
NCAsheville,CharlestonSou,79.0,75.0,2019-02-15,4.0,4.0,2
Campbell,Radford,60.0,73.0,2019-02-15,-2.0,-13.0,0
Lipscomb,FlaGulfCoast,64.0,54.0,2019-02-15,5.0,10.0,1
NorthFlorida,NorthAlabama,80.0,67.0,2019-02-15,10.0,13.0,1
AlabamaState,AlabamaA&M,61.0,58.0,2019-02-15,5.0,3.0,0
Longwood,Hampton,76.0,68.0,2019-02-15,4.0,8.0,1
PrairieViewA&M,Grambling,75.0,69.0,2019-02-15,9.0,6.0,0
NorfolkSt,MorganState,62.0,57.0,2019-02-15,6.0,5.0,0
AlcornState,MissValleySt,92.0,88.0,2019-02-15,15.0,4.0,0
Southern,ArkPineBluff,73.0,49.0,2019-02-15,10.5,24.0,1
NewOrleansU,IncarnateWord,66.0,67.0,2019-02-15,9.5,-1.0,0
HighPoint,USCUpstate,62.0,54.0,2019-02-15,0.0,8.0,1
Liberty,NJIT,62.0,49.0,2019-02-15,17.0,13.0,0
TexasSouthern,JacksonState,77.0,74.0,2019-02-15,6.0,3.0,0
EastCarolina,Cincinnati,67.0,70.0,2019-02-16,-11.5,-3.0,1
Minnesota,Iowa,55.0,58.0,2019-02-16,4.0,-3.0,0
Michigan,IndianaU,89.0,65.0,2019-02-16,7.5,24.0,1
Temple,Villanova,56.0,76.0,2019-02-16,-6.5,-20.0,0
Niagara,Monmouth,77.0,72.0,2019-02-16,-3.5,5.0,1
Iona,Marist,78.0,70.0,2019-02-16,7.5,8.0,1
Siena,Manhattan,65.0,52.0,2019-02-16,8.0,13.0,1
St.Peter's,Fairfield,61.0,44.0,2019-02-16,7.0,17.0,1
WrightState,IUPUI,106.0,66.0,2019-02-16,17.0,40.0,1
NorthernKentucky,IllinoisChicago,43.0,73.0,2019-02-16,9.0,-30.0,0
Fordham,Duquesne,54.0,59.0,2019-02-16,-8.0,-5.0,1
WichitaState,Tulane,82.0,57.0,2019-02-16,16.0,25.0,1
Connecticut,MemphisU,64.0,61.0,2019-02-16,4.0,3.0,0
SouthDakotaState,IPFW,75.0,64.0,2019-02-16,12.0,11.0,0
IndianaState,MissouriSt,58.0,71.0,2019-02-16,4.0,-13.0,0
Drake,Evansville,85.0,80.0,2019-02-16,10.5,5.0,0
BoiseState,SanDiegoState,55.0,72.0,2019-02-16,-5.5,-17.0,0
Rider,Quinnipiac,79.0,63.0,2019-02-16,8.0,16.0,1
NebraskaOmaha,DenverU,85.0,62.0,2019-02-16,9.5,23.0,1
California,ArizonaState,75.0,80.0,2019-02-16,-5.0,-5.0,2
BostonCollege,NCState,71.0,68.0,2019-02-16,-4.5,3.0,1
Oregon,UtahU,80.0,62.0,2019-02-16,12.5,18.0,1
Maine,AlbanyNY,60.0,66.0,2019-02-16,-4.0,-6.0,0
LoyolaMaryland,Colgate,84.0,80.0,2019-02-16,-5.0,4.0,1
St.Johns,Xavier,74.0,77.0,2019-02-17,-1.5,-3.0,0
NotreDame,NorthCarolina,77.0,76.0,2019-02-17,4.0,1.0,0
Kansas,IowaState,91.0,71.0,2019-02-17,15.5,20.0,1
PortlandState,IdahoU,90.0,69.0,2019-02-17,11.0,21.0,1
N.CarolinaA&T,NCCentral,77.0,60.0,2019-02-17,2.0,17.0,1
HolyCross,Bucknell,48.0,69.0,2019-02-17,-5.0,-21.0,0
SoCarolinaSt,MorganState,72.0,78.0,2019-02-17,1.0,-6.0,0
DelawareState,BethuneCookman,70.0,71.0,2019-02-17,-7.5,-1.0,1
MDEasternShore,FloridaA&M,81.0,71.0,2019-02-17,-5.5,10.0,1
NorfolkSt,CoppinState,80.0,60.0,2019-02-17,9.0,20.0,1
Southern,MissValleySt,95.0,62.0,2019-02-17,14.5,33.0,1
TexasSouthern,Grambling,93.0,79.0,2019-02-17,5.5,14.0,1
AlcornState,ArkPineBluff,60.0,52.0,2019-02-17,10.0,8.0,0
PrairieViewA&M,JacksonState,70.0,61.0,2019-02-17,8.5,9.0,1
Tennessee,Vanderbilt,65.0,61.0,2019-02-18,13.0,4.0,0
St.Josephs,Davidson,73.0,72.0,2019-02-18,-11.0,1.0,1
PennState,Illinois,56.0,62.0,2019-02-18,6.5,-6.0,0
WesternMichigan,Akron,67.0,71.0,2019-02-18,-8.5,-4.0,1
Ohio,CentralMichigan,77.0,69.0,2019-02-18,3.5,8.0,1
Buffalo,BallState,72.0,59.0,2019-02-18,4.5,13.0,1
Florida,Arkansas,73.0,59.0,2019-02-18,6.0,14.0,1
WestVirginia,OklahomaState,65.0,47.0,2019-02-18,10.5,18.0,1
EasternMichigan,KentState,70.0,49.0,2019-02-18,-2.5,21.0,1
Wisconsin,Purdue,69.0,65.0,2019-02-18,4.0,4.0,2
Massachusetts,SaintLouis,67.0,63.0,2019-02-18,-3.5,4.0,1
FloridaState,Pittsburgh,82.0,67.0,2019-02-18,11.5,15.0,1
Maryland,Northwestern,76.0,67.0,2019-02-18,15.0,9.0,0
Marquette,Creighton,65.0,73.0,2019-02-18,2.0,-8.0,0
VaCommonwealth,Dayton,61.0,66.0,2019-02-18,-2.5,-5.0,0
Missouri,Mississippi,71.0,68.0,2019-02-18,1.0,3.0,1
LSU,Kentucky,76.0,79.0,2019-02-18,2.0,-3.0,0
NewMexico,Nevada,74.0,88.0,2019-02-18,-2.5,-14.0,0
Oklahoma,Baylor,54.0,65.0,2019-02-18,-3.5,-11.0,0
UNLV,ColoradoState,80.0,56.0,2019-02-18,1.0,24.0,1
LongIsland,St.FrancisNY,77.0,87.0,2019-02-18,7.5,-10.0,0
Bryant,Merrimack,61.0,52.0,2019-02-18,2.0,9.0,1
Wagner,MountStMarys,67.0,61.0,2019-02-18,0.0,6.0,1
CentralConn,FairDickinson,76.0,75.0,2019-02-18,-5.5,1.0,1
St.FrancisPA,RobertMorris,86.0,71.0,2019-02-18,4.5,15.0,1
SetonHall,Butler,74.0,72.0,2019-02-19,6.5,2.0,0
Rutgers,Michigan,52.0,60.0,2019-02-19,1.0,-8.0,0
Louisville,Syracuse,90.0,66.0,2019-02-19,9.0,24.0,1
WakeForest,GeorgiaTech,79.0,86.0,2019-02-19,1.5,-7.0,0
Richmond,GeorgeMason,65.0,50.0,2019-02-19,12.0,15.0,1
Siena,Iona,65.0,64.0,2019-02-19,6.5,1.0,0
EastTennState,Furman,75.0,66.0,2019-02-19,6.0,9.0,1
NCGreensboro,Wofford,83.0,79.0,2019-02-19,9.5,4.0,0
WesternCarolina,VMI,71.0,74.0,2019-02-19,8.0,-3.0,0
Georgia,Auburn,65.0,55.0,2019-02-19,-2.5,10.0,1
TheCitadel,Chattanooga,68.0,91.0,2019-02-19,-10.5,-23.0,0
Alabama,TexasAM,68.0,74.0,2019-02-19,11.5,-6.0,0
Mercer,Samford,106.0,66.0,2019-02-19,7.0,40.0,1
Cincinnati,CentralFlorida,87.0,89.0,2019-02-19,11.0,-2.0,0
Memphis,EastCarolina,77.0,73.0,2019-02-19,13.0,4.0,0
Tulane,SMU,80.0,72.0,2019-02-19,-8.0,8.0,1
UMKC,CaliforniaBaptist,69.0,63.0,2019-02-19,1.0,6.0,1
ArkansasState,UL-Monroe,52.0,66.0,2019-02-19,8.0,-14.0,0
Drake,Valparaiso,77.0,75.0,2019-02-19,3.5,2.0,0
Bradley,MissouriState,83.0,79.0,2019-02-19,5.5,4.0,0
LoyolaChicago,IllinoisState,84.0,69.0,2019-02-19,11.0,15.0,1
southDakota,NorthDakotaState,74.0,77.0,2019-02-19,1.5,-3.0,0
NorthDakota,SouthDakotaState,83.0,94.0,2019-02-19,-4.5,-11.0,0
Duquesne,GeorgeWashington,67.0,70.0,2019-02-19,10.5,-3.0,0
Virginia,BostonCollege,78.0,65.0,2019-02-19,10.5,13.0,1
Texas,TCU,70.0,56.0,2019-02-19,1.5,14.0,1
LaSalle,Fordham,58.0,49.0,2019-02-19,7.5,9.0,1
Georgetown,Providence,63.0,73.0,2019-02-19,0.5,-10.0,0
Depaul,Villanova,71.0,91.0,2019-02-19,-5.0,-20.0,0
TexasTech,KansasState,69.0,62.0,2019-02-19,12.0,7.0,0
VirginiaTech,MiamiFlorida,95.0,102.0,2019-02-19,4.5,-7.0,0
NCState,Duke,88.0,66.0,2019-02-19,-8.0,22.0,1
Minnesota,Indiana,56.0,68.0,2019-02-19,6.5,-12.0,0
UtahState,Wyoming,78.0,58.0,2019-02-19,21.0,20.0,0
MississippiState,SouthCarolina,79.0,76.0,2019-02-19,5.0,3.0,0
Houston,Tulsa,76.0,43.0,2019-02-19,10.0,33.0,1
FresnoState,AirForce,71.0,62.0,2019-02-19,8.0,9.0,1
SanJoseState,BoiseState,62.0,80.0,2019-02-19,-9.5,-18.0,0
WashingtonState,California,57.0,66.0,2019-02-19,5.0,-9.0,0
CalIrvine,LongBeachState,70.0,55.0,2019-02-19,15.5,15.0,0
LoyolaMaryland,Army,81.0,77.0,2019-02-19,3.5,4.0,1
Colgate,Lehigh,70.0,67.0,2019-02-19,13.0,3.0,0
American,Navy,71.0,62.0,2019-02-19,4.5,9.0,1
Lafayette,BostonU,61.0,59.0,2019-02-19,-0.0,2.0,1
StephenF.Austin,CentralArkansas,83.0,68.0,2019-02-19,13.5,15.0,1
SamHoustonSt,Lamar,65.0,77.0,2019-02-19,8.5,-12.0,0
NorthwesternState,NichollsState,69.0,73.0,2019-02-19,-3.5,-4.0,0
IncarnateWord,McNeeseState,65.0,59.0,2019-02-19,-6.5,6.0,1
HoustonBaptist,AbileneChristian,68.0,82.0,2019-02-19,-10.0,-14.0,0
AppalachianState,SouthAlabama,70.0,78.0,2019-02-20,3.0,-8.0,0
CoastalCarolina,Troy,90.0,60.0,2019-02-20,8.0,30.0,1
MoreheadState,Belmont,67.0,80.0,2019-02-20,-12.0,-13.0,0
IPFW,NebraskaOmaha,59.0,61.0,2019-02-20,1.0,-2.0,0
IndianaState,NorthernIowa,67.0,64.0,2019-02-20,-3.5,3.0,1
YoungstownState,WrightState,88.0,70.0,2019-02-20,-6.0,18.0,1
ClevelandState,NorthernKentucky,59.0,73.0,2019-02-20,-7.5,-14.0,0
JamesMadison,Elon,62.0,70.0,2019-02-20,2.5,-8.0,0
Drexel,Hofstra,74.0,81.0,2019-02-20,-5.0,-7.0,0
Towson,WilliamMary,51.0,61.0,2019-02-20,6.0,-10.0,0
Delaware,Northeastern,70.0,48.0,2019-02-20,-1.0,22.0,1
Iowa,OhioState,85.0,76.0,2019-02-20,2.5,9.0,1
WichitaState,SouthFlorida,65.0,55.0,2019-02-20,10.0,10.0,2
Temple,Connecticut,93.0,89.0,2019-02-20,-2.0,4.0,1
EasternKentucky,TennesseeState,83.0,62.0,2019-02-20,1.0,21.0,1
SouthernIllinois,Evansville,70.0,53.0,2019-02-20,9.5,17.0,1
Arizona,OregonState,89.0,63.0,2019-02-20,11.0,26.0,1
TexasState,GeorgiaSouthern,70.0,55.0,2019-02-20,6.5,15.0,1
UTArlington,GeorgiaState,70.0,62.0,2019-02-20,2.5,8.0,1
JacksonvilleState,SEMissouriState,65.0,58.0,2019-02-20,9.0,7.0,0
SIUEdwardsville,AustinPeay,60.0,78.0,2019-02-20,-11.0,-18.0,0
TennesseeTech,TennesseeMartin,78.0,65.0,2019-02-20,2.0,13.0,1
EasternIllinois,MurrayState,63.0,60.0,2019-02-20,-5.0,3.0,1
Nebraska,MichiganState,65.0,86.0,2019-02-20,-11.0,-21.0,0
No.Colorado,SouthernUtah,68.0,66.0,2019-02-20,8.0,2.0,0
Denver,OralRoberts,100.0,96.0,2019-02-20,-6.5,4.0,1
