home,away,home_score,away_score,score,date,conf_x,adj_off_x,adj_def_x,adj_tempo_x,poss_off_x,poss_def_x,fg_off_x,fg_def_x,turnover_off_x,turnover_def_x,reb_off_x,reb_def_x,three_off_x,three_def_x,experience_x,height_x,wins_five_x,wins_last_x,conf_y,adj_off_y,adj_def_y,adj_tempo_y,poss_off_y,poss_def_y,fg_off_y,fg_def_y,turnover_off_y,turnover_def_y,reb_off_y,reb_def_y,three_off_y,three_def_y,experience_y,height_y,wins_five_y,wins_last_y
North Alabama,Jacksonville,76,54,22,2021-01-23,ASun,95.0,103.5,72.7,15.8,17.2,45.0,49.1,20.4,23.4,23.0,26.3,30.1,34.8,1.76,76.2,4,1,ASun,94.8,106.0,68.0,16.1,17.9,49.5,50.9,19.9,23.5,26.4,33.3,31.6,35.6,1.55,76.4,3,0
Grambling St.,Jackson St.,61,75,-14,2021-01-23,SWAC,91.0,103.6,70.1,16.8,16.8,46.3,46.2,23.7,20.6,25.6,32.2,30.5,33.6,2.37,77.5,3,0,SWAC,90.3,102.8,69.5,17.3,16.2,38.8,49.1,26.3,22.1,26.0,35.9,28.3,35.8,2.19,76.2,1,1
UAB,Rice,86,74,12,2021-01-23,CUSA,104.6,96.9,68.7,17.2,17.8,50.3,43.7,14.9,24.7,29.3,26.0,30.5,27.9,2.26,76.9,4,1,CUSA,101.4,104.5,70.0,16.9,16.5,53.8,50.2,19.2,18.7,28.0,27.6,36.3,34.7,1.52,76.9,2,0
Northeastern,James Madison,72,63,9,2021-01-23,CAA,100.2,98.5,67.7,18.3,16.5,51.9,47.8,19.8,17.1,18.7,25.1,36.2,28.4,1.12,77.6,5,1,CAA,101.1,107.2,71.4,15.7,17.3,50.6,49.1,18.8,21.3,27.5,32.7,32.4,30.4,1.34,76.4,3,1
Middle Tennessee,Western Kentucky,67,82,-15,2021-01-23,CUSA,90.8,98.5,72.2,17.0,15.7,43.0,48.4,24.2,22.5,24.3,23.5,28.3,25.5,1.96,76.6,1,0,CUSA,107.5,98.7,68.9,17.5,16.0,49.4,50.9,20.1,19.1,32.5,22.3,32.6,37.3,2.15,76.3,3,1
Oral Roberts,UMKC,60,58,2,2021-01-23,Sum,107.9,108.5,71.5,16.2,16.2,52.0,49.9,16.8,16.9,27.7,33.7,37.9,33.8,1.58,76.7,4,1,Sum,95.8,103.4,63.7,19.1,18.2,49.8,50.7,21.4,21.2,23.6,25.1,32.9,38.7,1.89,76.5,1,0
Northern Arizona,Montana St.,53,58,-5,2021-01-23,BSky,99.1,113.4,64.2,19.4,17.8,45.8,60.1,17.4,18.5,26.5,28.6,32.2,39.7,1.24,77.4,1,0,BSky,98.5,101.3,68.3,17.2,17.7,49.3,45.7,17.9,20.1,21.2,30.1,32.0,31.3,1.96,76.7,5,1
Alabama A&M,Southern,68,58,10,2021-01-23,SWAC,89.9,106.8,70.9,17.7,14.3,51.4,41.4,21.7,17.2,25.7,29.8,24.7,16.9,0.84,76.3,3,1,SWAC,95.9,103.9,70.4,16.3,16.4,47.7,49.8,21.9,17.2,30.5,21.3,34.6,33.6,2.13,76.0,3,1
Alabama St.,Alcorn St.,52,57,-5,2021-01-23,SWAC,85.3,109.5,67.9,16.3,18.1,42.1,48.5,23.1,20.2,31.8,25.0,29.9,32.1,1.85,75.0,1,0,SWAC,93.7,111.1,69.6,17.7,16.6,45.8,59.3,20.4,18.7,29.4,35.4,29.8,40.5,2.08,75.1,2,1
Lafayette,Boston University,76,81,-5,2021-01-23,Pat,104.1,107.3,69.0,17.3,16.7,53.9,51.7,15.3,18.3,27.6,26.2,41.2,33.0,1.95,77.6,5,1,Pat,98.5,108.1,67.8,17.3,16.9,46.1,57.0,21.2,14.4,33.6,26.7,26.5,37.6,1.96,77.6,0,0
New Mexico,San Jose St.,71,83,-12,2021-01-23,MWC,95.2,103.1,65.8,18.6,16.8,40.1,52.4,20.8,19.5,31.1,31.1,24.5,35.3,1.48,78.0,2,1,MWC,95.4,110.9,73.7,15.9,16.4,41.3,54.0,18.6,14.5,20.9,35.3,28.7,34.1,1.62,78.1,0,0
Nicholls St.,New Orleans,86,62,24,2021-01-23,Slnd,99.8,103.8,71.5,16.3,16.2,50.3,49.9,18.0,21.4,28.2,28.8,31.0,33.6,2.49,76.0,5,1,Slnd,97.3,108.0,71.6,16.6,16.0,49.9,54.2,22.6,22.2,29.8,29.5,31.9,33.9,2.17,74.5,3,1
Louisiana Monroe,Texas St.,63,69,-6,2021-01-23,SB,93.1,105.8,67.5,17.1,17.2,48.1,50.5,19.0,21.7,21.5,31.7,35.1,37.3,1.93,76.3,0,0,SB,100.1,98.2,64.0,19.1,17.4,53.0,49.6,22.1,24.7,27.0,29.0,39.9,33.6,2.35,75.7,4,1
Gonzaga,Pacific,95,49,46,2021-01-23,WCC,123.9,91.0,75.1,14.2,17.4,60.6,48.2,15.4,20.2,33.9,23.9,34.3,35.0,1.5,78.3,5,1,WCC,101.7,97.7,67.1,19.0,16.7,46.2,48.8,16.9,20.2,29.7,23.0,30.7,32.6,2.28,77.0,4,0
Western Illinois,South Dakota,74,84,-10,2021-01-23,Sum,93.9,109.7,70.8,16.7,16.3,44.0,54.4,16.1,16.1,25.6,26.6,29.0,38.3,2.18,77.0,0,0,Sum,101.8,103.5,68.3,17.7,17.3,49.9,47.5,16.2,17.1,21.3,24.1,37.7,31.3,1.68,76.5,5,1
Richmond,La Salle,78,84,-6,2021-01-23,A10,112.7,97.5,70.0,16.5,17.6,54.9,52.5,15.2,21.7,21.0,29.4,34.8,31.5,2.52,76.2,3,1,A10,98.7,101.0,68.9,16.6,17.6,50.3,50.4,20.9,20.2,23.5,29.6,35.3,29.3,1.38,76.6,2,1
Dixie St.,Grand Canyon,46,81,-35,2021-01-23,WAC,94.1,108.5,73.0,15.2,16.5,46.5,52.2,20.9,19.2,23.9,34.2,28.8,30.2,1.82,76.2,0,0,WAC,103.1,101.5,65.5,18.0,16.9,54.1,47.9,21.9,15.7,32.9,19.5,30.6,35.3,2.11,77.5,5,1
Cal St. Northridge,UC Santa Barbara,66,80,-14,2021-01-23,BW,99.7,111.0,72.1,15.8,17.2,47.4,55.4,17.7,18.8,23.1,27.8,31.5,38.5,1.29,76.9,2,0,BW,106.1,98.2,66.9,17.1,17.9,52.7,46.9,15.4,23.2,28.5,25.3,35.6,31.5,2.32,77.4,5,1
Louisiana,Arkansas St.,77,74,3,2021-01-23,SB,98.5,98.9,71.9,16.0,16.9,48.6,47.6,20.8,18.6,30.2,25.5,30.9,32.4,1.75,77.7,3,1,SB,98.6,109.4,70.3,17.0,16.4,45.5,49.0,21.4,16.9,30.4,26.5,34.0,32.3,1.46,76.2,2,0
IUPUI,Wright St.,72,100,-28,2021-01-23,Horz,96.5,107.0,72.1,16.8,16.4,46.5,53.9,20.5,22.1,24.0,28.7,31.6,31.7,2.11,75.2,2,0,Horz,105.6,94.8,71.9,16.0,16.9,54.3,42.1,19.4,16.9,34.3,26.4,34.1,27.9,1.33,77.4,3,1
Coastal Carolina,Troy,70,65,5,2021-01-23,SB,105.0,104.2,71.0,17.2,16.2,52.7,49.2,21.0,18.3,37.3,27.9,39.3,35.3,1.6,76.6,3,1,SB,93.7,104.7,66.5,18.1,17.1,42.8,53.8,22.0,18.2,28.7,26.2,27.1,39.1,1.41,76.7,1,0
Abilene Christian,Central Arkansas,93,58,35,2021-01-23,Slnd,98.1,93.9,68.4,17.5,16.3,49.2,43.3,20.5,28.9,28.4,30.7,34.7,24.6,2.24,74.9,4,0,Slnd,99.7,108.6,73.3,15.5,16.0,49.2,52.1,24.8,15.0,28.1,28.8,35.6,36.0,2.14,78.0,2,0
Arkansas Pine Bluff,Texas Southern,57,66,-9,2021-01-23,SWAC,89.3,113.4,69.9,18.4,15.0,41.9,57.9,22.6,16.1,25.8,31.0,31.4,44.8,2.26,75.8,2,0,SWAC,99.4,106.4,69.6,16.4,16.9,46.3,52.2,22.0,17.4,30.8,28.7,28.7,34.1,2.51,77.8,1,0
St. John's,Utah Valley,96,78,18,2021-01-23,BE,108.4,98.7,74.2,14.4,17.3,50.3,54.6,17.6,23.0,28.9,29.0,34.8,37.4,1.49,77.0,2,1,WAC,97.5,105.2,71.4,16.7,16.3,51.4,49.7,20.8,15.8,30.2,22.3,32.5,36.0,1.81,77.6,3,1
North Florida,Kennesaw St.,68,65,3,2021-01-23,ASun,101.3,111.3,67.7,18.0,16.3,51.8,48.5,24.0,14.9,29.3,36.7,36.1,31.6,1.25,77.4,3,1,ASun,84.8,106.0,67.6,18.7,16.2,42.1,50.6,21.9,16.6,24.2,27.0,27.5,32.3,0.88,76.5,0,0
Stephen F. Austin,Lamar,102,72,30,2021-01-23,Slnd,101.1,100.9,70.6,16.5,15.9,56.7,55.7,25.3,27.5,34.4,25.4,31.2,39.3,2.41,76.8,5,1,Slnd,91.7,105.7,70.7,16.6,16.5,43.0,53.9,20.5,20.1,24.3,29.1,24.3,36.6,1.8,76.0,2,0
Murray St.,Tennessee Tech,72,63,9,2021-01-23,OVC,102.2,100.9,68.1,16.5,18.0,54.0,49.5,22.7,20.9,28.8,29.6,33.5,30.3,1.63,76.8,1,0,OVC,94.0,107.6,69.6,17.1,16.8,49.3,53.6,24.0,16.7,24.4,28.7,31.8,33.5,1.43,77.2,1,0
South Dakota St.,North Dakota,85,74,11,2021-01-23,Sum,111.7,104.1,70.8,16.2,17.3,56.5,48.5,17.0,14.9,22.0,24.5,42.4,31.9,1.52,77.2,4,1,Sum,93.1,105.1,67.4,17.9,17.4,46.7,53.2,20.1,18.8,23.5,28.9,29.3,37.4,1.44,77.5,2,0
North Dakota St.,Denver,84,58,26,2021-01-23,Sum,101.8,101.3,64.7,19.4,16.3,48.9,48.7,19.4,13.4,27.8,19.7,33.6,31.5,1.45,78.1,4,1,Sum,94.7,111.5,70.8,16.8,17.3,48.5,56.1,21.8,17.1,22.5,26.6,32.8,41.8,1.35,76.8,0,0
Morehead St.,Tennessee Martin,76,44,32,2021-01-23,OVC,95.9,100.1,65.5,18.4,16.7,49.2,48.5,24.6,18.3,28.8,25.8,30.2,30.5,1.69,77.3,5,1,OVC,95.6,115.9,69.3,17.7,16.1,44.3,62.3,21.6,19.9,29.5,29.2,32.6,42.1,1.6,76.8,0,0
Belmont,SIU Edwardsville,114,62,52,2021-01-23,OVC,108.3,101.4,71.6,16.2,16.6,56.6,49.3,16.8,21.5,24.9,26.7,34.0,34.6,1.35,76.9,5,1,OVC,93.5,106.6,70.3,16.9,16.5,50.3,50.1,24.4,23.8,26.3,34.6,33.6,32.9,1.81,76.5,3,1
UC Irvine,Cal Poly,67,44,23,2021-01-23,BW,102.2,96.8,68.2,18.1,16.4,48.2,47.8,21.5,18.4,32.9,24.6,33.6,32.2,0.96,77.4,5,1,BW,91.0,109.2,68.0,17.7,17.1,41.4,52.1,20.5,17.9,22.9,31.8,28.5,35.7,1.42,76.9,0,0
Mississippi Valley St.,Prairie View A&M,31,77,-46,2021-01-23,SWAC,82.5,120.7,71.1,16.8,15.7,41.8,60.3,22.1,15.7,16.8,39.7,31.4,38.2,1.3,76.1,0,0,SWAC,92.7,103.3,69.5,17.3,17.1,47.6,49.3,23.0,23.8,30.4,36.6,29.3,31.6,2.03,76.8,2,1
