home,away,home_score,away_score,score,date,conf_x,adj_off_x,adj_def_x,adj_tempo_x,poss_off_x,poss_def_x,fg_off_x,fg_def_x,turnover_off_x,turnover_def_x,reb_off_x,reb_def_x,three_off_x,three_def_x,experience_x,height_x,wins_five_x,wins_last_x,conf_y,adj_off_y,adj_def_y,adj_tempo_y,poss_off_y,poss_def_y,fg_off_y,fg_def_y,turnover_off_y,turnover_def_y,reb_off_y,reb_def_y,three_off_y,three_def_y,experience_y,height_y,wins_five_y,wins_last_y
Rider,Monmouth,74,77,-3,2021-03-04,MAAC,99.8,112.7,69.2,17.1,17.8,47.9,53.3,18.1,17.2,26.2,27.1,34.3,35.7,1.65,76.1,1,1,MAAC,102.0,104.4,75.6,14.6,17.4,49.2,48.3,18.0,21.1,26.3,28.4,37.1,31.8,2.06,76.0,2,0
North Florida,North Alabama,60,68,-8,2021-03-04,ASun,103.1,114.4,67.1,17.8,17.2,53.4,50.5,22.0,16.0,26.3,35.8,37.0,34.4,1.23,77.4,0,0,ASun,93.1,105.2,70.9,16.2,17.9,46.8,51.6,21.2,19.3,26.6,24.5,31.8,36.6,1.78,76.0,0,0
North Carolina Central,Florida A&M,74,71,3,2021-03-04,MEAC,93.5,107.0,66.1,17.8,17.0,47.2,49.7,21.7,20.9,25.4,33.4,33.8,31.1,2.61,75.3,0,0,MEAC,90.6,100.0,68.4,16.4,17.3,48.0,47.5,23.9,21.2,30.9,32.1,31.1,27.6,2.09,76.7,3,1
Siena,Canisius,73,66,7,2021-03-04,MAAC,102.0,101.5,66.6,18.9,17.7,51.6,46.0,19.0,17.6,28.5,26.6,34.6,33.6,1.78,76.6,4,1,MAAC,99.5,105.7,70.7,16.3,17.2,45.7,49.5,17.2,20.6,27.5,26.4,30.0,33.2,1.75,77.2,4,0
Kansas,UTEP,67,62,5,2021-03-04,B12,110.9,88.7,68.6,16.5,17.9,49.7,46.8,17.7,19.7,31.9,26.8,33.6,32.0,1.47,78.3,4,1,CUSA,103.0,100.3,68.1,17.4,17.9,48.0,49.6,16.1,18.8,24.2,25.2,33.7,33.9,1.92,77.7,4,1
Prairie View A&M,Southern,68,61,7,2021-03-04,SWAC,94.3,100.7,69.5,17.0,16.8,50.3,48.1,20.1,27.4,31.2,31.2,29.3,33.0,2.1,76.9,5,1,SWAC,93.1,104.4,71.5,16.4,16.9,48.3,47.0,21.6,19.9,29.7,24.9,32.4,32.8,2.08,76.1,4,1
Florida Atlantic,Middle Tennessee,80,50,30,2021-03-04,CUSA,101.1,104.0,68.4,16.8,17.9,51.3,52.0,20.1,18.6,32.0,22.5,34.9,38.1,1.58,76.8,2,1,CUSA,93.0,103.2,69.7,17.6,16.6,46.8,52.4,21.9,19.8,24.9,25.1,33.6,30.6,1.93,76.8,1,0
Manhattan,Fairfield,69,59,10,2021-03-04,MAAC,90.3,101.7,67.1,17.6,17.6,42.2,47.8,21.3,22.4,31.9,29.7,26.8,32.1,2.0,76.7,1,0,MAAC,93.6,109.0,65.2,18.9,17.4,45.0,50.9,19.8,16.1,28.3,25.5,30.3,34.2,1.77,76.9,3,1
McNeese St.,Nicholls St.,67,80,-13,2021-03-04,Slnd,98.2,114.1,69.7,17.1,15.8,54.0,56.2,22.8,18.8,27.0,28.2,37.7,40.4,2.36,76.1,3,1,Slnd,101.0,103.1,72.0,15.7,16.5,51.8,49.3,18.1,20.9,29.2,28.3,33.3,33.7,2.65,76.0,5,1
Utah St.,Wyoming,72,59,13,2021-03-04,MWC,107.8,91.4,70.0,16.8,17.3,50.7,47.1,19.9,20.5,35.5,20.1,34.3,34.8,1.49,78.2,3,1,MWC,108.3,110.1,69.9,17.2,16.9,52.7,53.0,16.1,18.7,23.5,29.0,34.8,32.8,1.02,77.8,2,1
Texas Tech,Iowa St.,81,54,27,2021-03-04,B12,112.4,90.6,65.7,18.1,17.9,49.2,47.0,16.2,23.8,34.0,29.1,33.9,33.5,1.42,77.0,2,1,B12,101.1,100.6,70.3,17.0,16.9,48.9,51.5,21.3,18.6,23.7,34.9,32.9,33.1,1.87,76.2,0,0
Weber St.,Northern Colorado,60,59,1,2021-03-04,BSky,108.1,103.6,72.6,15.9,17.7,57.5,49.4,17.1,18.4,22.4,24.6,37.6,35.3,2.02,77.5,5,1,BSky,97.1,104.9,67.8,18.2,17.4,50.5,48.7,20.6,16.7,23.3,24.9,37.2,30.1,1.77,76.7,2,0
Winthrop,Longwood,82,61,21,2021-03-04,BSth,104.9,97.0,74.1,14.8,17.9,52.5,49.2,19.6,22.4,35.8,22.0,35.6,32.6,1.95,76.7,0,0,BSth,98.3,104.3,65.8,18.5,17.4,49.9,51.8,19.5,20.9,27.7,26.1,34.3,31.2,1.22,75.7,0,0
Jackson St.,Alabama A&M,50,35,15,2021-03-04,SWAC,88.4,99.0,69.6,16.7,16.8,43.0,44.6,22.4,21.7,29.4,26.7,31.5,32.7,2.47,76.6,5,1,SWAC,86.3,105.8,68.2,17.6,16.5,45.1,44.5,21.3,18.0,28.9,29.4,28.3,27.5,0.73,76.5,0,0
Grambling St.,Alabama St.,91,68,23,2021-03-04,SWAC,90.4,105.3,70.4,16.6,16.8,46.9,46.9,21.8,21.0,24.8,31.7,32.2,34.2,2.28,77.4,2,0,SWAC,85.0,108.8,71.1,15.8,17.0,43.8,47.1,22.0,21.3,30.0,29.8,31.9,30.1,1.81,75.2,1,0
Texas Southern,Alcorn St.,80,78,2,2021-03-04,SWAC,98.8,105.4,71.7,16.2,16.2,48.0,47.2,21.4,19.2,32.0,26.0,29.0,33.3,2.54,77.8,4,1,SWAC,92.0,110.3,69.0,17.4,16.7,44.3,56.0,19.9,22.4,30.1,31.0,29.6,36.6,2.19,74.9,3,0
Santa Clara,Portland,95,86,9,2021-03-04,WCC,98.4,96.5,70.7,15.6,17.8,45.8,45.9,18.4,16.8,22.9,25.0,28.9,30.5,1.94,79.0,0,0,WCC,94.6,110.3,71.7,17.0,16.0,45.3,58.4,19.2,17.8,17.6,30.7,32.5,37.1,1.99,75.9,0,0
Liberty,Kennesaw St.,69,59,10,2021-03-04,ASun,110.4,100.1,63.3,19.5,17.7,57.5,47.2,15.6,17.1,22.9,22.7,38.9,31.5,1.75,75.8,0,0,ASun,87.9,106.0,69.7,18.1,16.5,45.5,52.2,20.5,17.1,24.4,25.8,29.5,31.5,0.88,76.4,0,0
