home,away,home_score,away_score,score,date,conf_x,adj_off_x,adj_def_x,adj_tempo_x,poss_off_x,poss_def_x,fg_off_x,fg_def_x,turnover_off_x,turnover_def_x,reb_off_x,reb_def_x,three_off_x,three_def_x,experience_x,height_x,wins_five_x,wins_last_x,conf_y,adj_off_y,adj_def_y,adj_tempo_y,poss_off_y,poss_def_y,fg_off_y,fg_def_y,turnover_off_y,turnover_def_y,reb_off_y,reb_def_y,three_off_y,three_def_y,experience_y,height_y,wins_five_y,wins_last_y
Wright St.,Cleveland St.,85,49,36,2021-01-16,Horz,104.2,96.2,71.1,16.3,16.9,54.6,43.1,20.2,16.5,34.8,26.9,34.5,28.7,1.37,77.4,2,0,Horz,98.8,98.9,66.0,17.9,17.5,49.0,47.9,20.9,22.5,32.9,35.1,30.7,29.8,1.92,77.1,5.0,1.0
South Alabama,Appalachian St.,77,83,-6,2021-01-16,SB,103.1,107.7,67.3,16.9,18.5,54.1,54.7,19.8,21.9,25.6,33.5,38.6,36.2,2.04,76.0,2,1,SB,99.8,104.4,66.0,18.2,18.0,49.8,52.5,20.1,19.9,25.8,28.0,32.8,34.3,1.76,76.5,3.0,0.0
Furman,East Tennessee St.,78,66,12,2021-01-16,SC,110.0,100.0,69.6,15.6,16.7,59.8,51.6,18.4,22.5,25.8,30.8,38.0,34.8,1.87,76.7,4,1,SC,98.4,98.2,68.1,17.1,16.7,46.9,46.9,24.1,22.3,29.6,28.1,30.6,35.5,1.85,77.0,4.0,1.0
Oakland,Youngstown St.,81,74,7,2021-01-16,Horz,100.6,108.7,70.8,16.8,16.5,45.4,57.2,18.4,20.0,28.0,34.8,30.9,38.4,1.42,75.8,0,1,Horz,103.9,111.4,67.3,17.6,18.2,47.6,56.5,16.6,17.2,35.2,33.8,28.9,38.8,1.62,76.4,3.0,0.0
Boston University,Army,59,79,-20,2021-01-16,Pat,99.2,105.8,68.9,17.0,16.8,44.4,55.1,18.4,12.4,34.4,24.1,22.2,38.5,1.96,77.8,1,0,Pat,95.9,101.7,69.5,17.0,16.0,52.0,52.8,19.1,19.3,21.3,20.7,33.5,34.2,1.96,75.2,3.0,0.0
Eastern Washington,Southern Utah,94,99,-5,2021-01-16,BSky,103.3,99.4,72.0,15.5,17.6,49.4,46.6,18.0,16.6,18.2,28.4,31.3,30.8,1.82,77.2,3,1,BSky,102.9,105.7,70.3,17.2,16.4,50.3,54.0,17.1,18.5,31.9,19.3,32.7,35.8,2.44,76.8,4.0,0.0
Air Force,Wyoming,72,69,3,2021-01-16,MWC,97.6,106.7,62.5,19.7,17.4,52.0,53.8,25.0,19.9,14.4,34.3,34.0,33.9,1.98,76.8,0,0,MWC,103.5,108.0,70.0,16.4,17.2,52.8,51.6,14.1,18.8,23.5,30.9,36.7,33.3,1.1,78.0,2.0,0.0
Albany,NJIT,83,75,8,2021-01-16,AE,94.6,103.4,67.6,18.1,17.7,48.6,52.5,18.4,22.6,20.2,29.4,34.6,35.2,2.28,77.0,2,0,AE,96.8,101.6,68.8,17.6,17.9,44.2,48.9,15.6,20.3,26.1,31.4,30.6,34.2,2.21,76.1,3.0,0.0
North Texas,UTEP,74,65,9,2021-01-16,CUSA,102.5,94.7,65.1,17.5,17.3,54.9,44.5,20.6,21.6,26.1,26.1,38.5,29.8,2.32,77.0,3,1,CUSA,100.1,101.0,68.2,16.8,18.4,47.2,52.0,15.3,20.4,25.6,27.4,32.6,34.2,1.93,77.8,2.0,0.0
Illinois Chicago,Robert Morris,66,62,4,2021-01-16,Horz,96.1,101.6,69.2,17.1,16.4,50.6,45.7,18.0,15.1,22.5,27.2,35.4,26.2,2.29,77.9,3,1,Horz,98.8,105.3,68.8,16.9,16.0,50.1,55.5,21.2,19.8,33.8,32.3,36.0,40.7,1.74,75.8,2.0,0.0
Towson,James Madison,72,81,-9,2021-01-16,CAA,100.8,106.2,67.1,18.4,16.0,44.3,53.0,19.2,14.3,32.5,29.4,29.6,36.7,1.89,77.2,1,1,CAA,99.9,107.4,72.0,15.5,17.3,49.7,48.9,19.2,20.4,26.8,31.1,29.2,31.0,1.33,76.5,2.0,1.0
Utah,California,63,72,-9,2021-01-16,P12,108.3,95.5,66.9,17.8,17.4,49.3,47.9,15.8,21.7,25.6,30.9,30.8,32.7,1.4,77.4,1,1,P12,103.2,102.8,65.8,18.3,17.2,52.2,54.1,20.0,18.2,21.5,24.7,33.9,41.6,2.04,77.3,1.0,0.0
Florida Gulf Coast,Bellarmine,63,80,-17,2021-01-16,ASun,95.4,103.1,69.3,16.8,17.0,48.3,48.7,24.1,21.5,28.6,33.6,29.7,28.1,1.58,76.7,3,0,ASun,98.7,106.4,67.3,17.6,17.9,51.8,57.6,18.8,22.0,25.2,24.4,37.3,41.2,1.98,77.1,1.0,1.0
Cal St. Fullerton,Cal St. Northridge,85,86,-1,2021-01-16,BW,91.5,104.2,70.8,16.2,16.3,48.1,52.1,21.8,21.1,22.4,26.6,33.8,37.0,1.57,77.2,2,1,BW,99.1,108.6,71.1,15.8,17.6,46.1,53.1,16.7,20.7,25.0,24.5,30.6,35.1,1.32,76.9,1.0,1.0
Southern Miss,Middle Tennessee,64,59,5,2021-01-16,CUSA,96.4,103.8,64.6,19.1,17.3,48.8,46.8,21.9,17.1,28.6,24.1,36.5,32.0,1.69,77.4,2,1,CUSA,91.6,98.5,71.8,16.9,15.9,43.2,48.4,24.5,21.9,24.8,23.8,29.1,25.3,1.94,76.6,2.0,0.0
Lafayette,Loyola MD,77,75,2,2021-01-16,Pat,103.1,106.4,69.8,17.6,15.5,52.1,51.3,14.0,17.4,27.9,19.9,39.2,32.8,1.96,77.5,3,1,Pat,99.0,106.4,70.9,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0
Stony Brook,New Hampshire,64,81,-17,2021-01-16,AE,95.5,101.8,69.2,17.0,16.6,49.8,50.9,21.1,20.5,27.4,26.0,33.1,36.2,2.17,77.2,5,1,AE,94.8,102.2,68.1,18.6,16.2,43.5,49.2,17.1,18.2,27.2,19.0,29.9,34.9,1.62,77.2,0.0,0.0
Arkansas St.,Louisiana Monroe,93,72,21,2021-01-16,SB,97.1,108.2,70.0,17.2,16.2,44.7,49.6,23.5,18.3,30.2,27.1,33.9,33.3,1.51,76.2,1,1,SB,94.2,104.6,67.4,17.2,17.1,48.5,49.9,18.9,21.9,22.7,31.5,34.6,36.9,1.93,76.4,3.0,0.0
Samford,UNC Greensboro,70,82,-12,2021-01-16,SC,99.0,107.7,74.4,15.1,16.5,49.1,51.9,20.4,19.3,30.9,26.0,30.0,32.6,2.23,76.7,0,0,SC,101.0,96.5,70.0,16.5,16.5,46.0,45.6,19.1,22.2,35.1,26.8,27.4,31.5,1.74,77.4,3.0,1.0
Louisiana Tech,UTSA,82,66,16,2021-01-16,CUSA,101.6,95.6,69.9,16.4,16.4,49.5,45.6,18.0,19.0,26.2,24.8,32.3,29.7,2.14,76.1,3,1,CUSA,104.0,107.1,72.8,15.7,16.8,47.5,55.1,17.3,18.0,25.6,25.4,28.8,37.7,1.93,76.8,1.0,0.0
UMBC,Hartford,63,70,-7,2021-01-16,AE,99.3,101.3,69.4,16.1,17.6,51.7,45.0,19.4,19.4,24.4,26.4,34.4,34.0,2.4,75.7,4,1,AE,97.4,104.1,67.7,18.1,17.8,50.9,50.4,19.3,21.6,24.8,28.0,35.6,32.4,1.87,76.0,3.0,1.0
Tennessee Tech,Tennessee St.,74,71,3,2021-01-16,OVC,92.6,106.9,70.2,17.0,16.7,48.0,53.8,23.5,17.0,23.6,29.3,30.9,34.1,1.4,77.2,2,0,OVC,91.8,102.9,70.2,16.7,16.4,47.4,48.1,22.2,21.8,24.7,28.3,29.0,30.6,1.68,76.3,2.0,0.0
Southeast Missouri St.,Morehead St.,50,64,-14,2021-01-16,OVC,95.2,108.2,68.5,17.3,17.1,49.6,52.3,21.3,18.5,27.8,19.4,35.2,35.1,1.77,76.2,1,0,OVC,95.7,101.7,65.4,18.5,16.4,48.2,48.7,25.8,17.8,30.7,26.8,28.6,30.2,1.68,77.4,4.0,1.0
Manhattan,Niagara,58,55,3,2021-01-16,MAAC,88.7,101.3,67.5,17.9,17.4,41.5,47.7,21.6,23.6,31.8,26.9,26.8,31.6,2.0,76.6,2,1,MAAC,98.9,104.9,66.1,18.2,18.6,46.9,49.7,16.0,20.2,21.9,27.8,33.2,35.5,2.51,75.5,2.0,0.0
Bucknell,Lehigh,75,70,5,2021-01-16,Pat,95.3,104.8,72.4,15.5,17.4,45.7,49.2,19.4,15.2,19.0,31.0,26.7,34.5,1.35,78.0,3,0,Pat,97.5,109.1,69.2,17.2,18.5,52.8,52.8,16.5,16.5,19.5,30.4,34.1,38.8,1.47,77.4,2.0,0.0
DePaul,Valparaiso,77,58,19,2021-01-16,BE,104.4,96.6,72.5,15.4,17.8,51.8,48.9,24.6,20.9,32.6,33.7,37.1,29.2,1.86,76.7,1,0,MVC,98.9,101.4,68.8,16.8,17.4,47.2,50.9,17.7,19.4,20.3,27.3,28.3,33.3,1.47,76.8,1.0,0.0
VMI,The Citadel,110,103,7,2021-01-16,SC,100.9,107.3,70.8,16.4,17.0,52.3,51.2,19.4,15.4,22.4,26.1,37.3,34.4,1.62,76.6,1,0,SC,100.8,111.9,77.4,13.8,16.9,58.0,52.1,17.6,17.1,23.1,28.0,39.4,31.2,1.79,76.8,2.0,0.0
USC,Washington St.,85,77,8,2021-01-16,P12,111.7,90.4,68.3,17.0,17.8,52.9,42.2,18.4,17.6,35.7,28.9,33.6,31.6,1.75,79.7,5,1,P12,97.9,94.7,68.3,17.5,16.6,47.3,41.9,20.9,17.9,29.0,27.2,33.3,27.5,1.16,78.6,2.0,0.0
Northern Kentucky,IUPUI,63,65,-2,2021-01-16,Horz,99.5,105.2,65.5,17.8,17.9,48.4,51.3,21.3,21.3,37.6,36.2,27.4,33.2,1.24,75.7,2,0,Horz,96.9,106.6,72.5,16.7,16.3,46.4,52.7,21.7,23.3,24.0,29.4,31.9,31.5,2.13,75.3,0.0,1.0
UC Santa Barbara,UC San Diego,84,53,31,2021-01-16,BW,103.3,99.4,67.3,17.0,17.9,49.1,48.4,15.5,23.8,25.9,26.8,32.5,34.8,2.35,77.4,3,1,BW,98.5,103.3,70.2,17.8,16.5,50.0,52.5,24.3,20.0,14.9,33.8,30.2,36.6,1.7,77.1,2.0,0.0
Georgia Southern,Troy,63,56,7,2021-01-16,SB,96.7,105.4,67.9,18.0,17.4,48.0,55.3,22.4,23.5,32.3,32.2,26.6,41.6,1.82,76.2,2,1,SB,92.7,103.4,66.9,18.1,17.0,40.9,53.1,21.9,18.4,28.4,24.2,25.1,37.4,1.39,76.7,2.0,0.0
Detroit,Green Bay,68,65,3,2021-01-16,Horz,101.8,106.9,69.4,17.1,16.5,49.7,54.5,17.7,19.4,25.6,29.9,35.0,38.0,2.51,77.5,1,1,Horz,100.2,110.5,68.4,18.5,15.9,48.4,54.8,16.2,17.0,23.4,29.6,35.2,35.0,1.25,76.3,3.0,0.0
UCLA,Washington,81,76,5,2021-01-16,P12,116.0,96.1,64.7,18.6,17.7,53.2,48.6,16.8,18.3,33.6,25.8,38.0,30.0,1.56,77.5,5,1,P12,100.9,99.3,70.6,16.4,17.6,44.4,49.6,19.8,17.8,25.7,38.2,27.9,34.1,1.93,78.0,0.0,0.0
Navy,American,87,86,1,2021-01-16,Pat,102.0,102.6,65.0,18.7,17.0,51.2,52.6,16.3,20.1,29.0,23.1,32.9,32.7,1.71,76.0,5,1,Pat,97.0,104.9,68.5,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,4.0,0.0
North Dakota,North Dakota St.,82,78,4,2021-01-16,Sum,92.1,104.6,67.0,18.2,17.2,46.1,52.1,21.1,18.3,24.1,28.4,29.0,34.9,1.41,77.5,1,0,Sum,101.3,100.0,64.9,19.3,16.2,49.1,48.1,19.5,13.4,26.5,20.5,33.2,31.3,1.43,78.1,5.0,1.0
Cal Baptist,Tarleton St.,73,67,6,2021-01-16,WAC,99.4,110.2,70.1,16.1,17.4,49.6,52.4,19.7,19.2,30.4,33.8,36.8,37.5,1.85,77.3,1,1,WAC,93.6,108.9,69.3,17.8,16.4,48.4,50.8,22.5,21.7,18.9,30.3,38.8,34.9,1.6,76.4,2.0,0.0
Tennessee,Vanderbilt,81,61,20,2021-01-16,SEC,111.9,87.2,65.6,17.4,17.7,51.7,44.9,14.7,25.6,33.4,24.5,34.9,31.2,1.62,77.5,4,1,SEC,104.3,101.6,69.5,17.6,16.9,51.3,51.0,18.9,18.3,31.8,25.4,35.3,32.4,1.29,77.1,1.0,0.0
Rider,Siena,72,74,-2,2021-01-16,MAAC,98.8,111.2,67.5,18.1,17.7,47.5,53.9,18.2,15.5,28.4,27.5,32.1,36.3,1.73,76.4,1,0,MAAC,104.7,101.4,66.9,19.2,16.5,55.7,46.5,16.2,15.0,27.7,25.3,37.0,31.8,1.86,76.5,5.0,1.0
Lipscomb,North Florida,67,72,-5,2021-01-16,ASun,103.1,107.0,66.2,17.6,18.2,51.9,52.8,17.2,17.9,19.5,29.2,37.6,33.8,1.86,76.4,4,1,ASun,100.9,112.1,68.1,17.9,16.2,51.1,49.0,24.3,14.5,28.6,37.9,35.9,31.1,1.23,77.4,4.0,0.0
New Orleans,McNeese St.,99,84,15,2021-01-16,Slnd,95.8,108.1,70.1,17.1,16.0,48.3,54.2,24.7,22.3,29.2,31.6,30.9,33.2,2.17,74.6,3,1,Slnd,95.9,113.6,69.7,16.7,15.6,48.3,59.2,23.3,18.3,23.5,28.0,33.3,44.3,2.45,76.0,2.0,0.0
Binghamton,UMass Lowell,78,92,-14,2021-01-16,AE,93.7,112.9,66.3,18.5,17.5,47.9,54.8,21.3,16.3,28.4,25.5,33.8,41.0,1.18,76.8,0,0,AE,97.0,104.0,69.5,16.9,17.2,49.3,48.4,23.2,17.1,27.0,25.6,31.2,28.7,1.54,77.5,2.0,0.0
Morgan St.,Coppin St.,92,72,20,2021-01-16,MEAC,95.9,105.7,71.7,16.5,17.1,49.6,47.4,20.2,19.7,32.7,30.7,36.8,28.5,2.17,77.0,3,0,MEAC,88.4,104.1,76.6,14.1,16.1,44.8,51.7,18.0,23.5,15.8,33.7,27.5,33.9,1.49,77.1,2.0,1.0
UNLV,New Mexico,77,54,23,2021-01-16,MWC,106.1,102.9,68.3,17.8,16.2,50.9,55.9,18.9,17.8,25.7,25.3,33.8,41.0,1.61,77.2,2,1,MWC,97.5,105.5,67.5,17.7,17.3,39.7,53.5,20.4,18.7,31.8,33.2,25.8,38.0,1.48,77.9,0.0,1.0
Texas Southern,Grambling St.,72,78,-6,2021-01-16,SWAC,99.3,105.3,69.7,16.3,17.4,45.7,52.9,21.8,17.0,30.3,27.5,27.4,33.9,2.51,77.8,1,0,SWAC,91.2,104.5,70.0,17.2,16.8,46.8,45.4,23.6,19.9,25.2,33.2,30.6,34.8,2.38,77.6,3.0,1.0
Drexel,William & Mary,82,58,24,2021-01-16,CAA,102.7,102.6,65.2,19.2,16.0,49.7,50.4,19.4,19.6,29.7,19.1,31.6,29.3,1.8,77.3,2,0,CAA,97.8,107.8,67.7,18.4,16.7,45.7,50.5,20.9,18.0,31.4,31.9,30.1,28.1,1.27,77.4,2.0,1.0
Montana St.,Portland St.,69,64,5,2021-01-16,BSky,99.0,102.2,69.3,17.2,17.3,48.9,46.2,17.2,18.8,20.4,28.5,31.5,31.9,1.93,76.6,4,1,BSky,96.2,108.4,73.0,15.9,15.8,42.1,50.4,22.2,19.1,30.5,24.8,26.9,31.8,2.16,77.6,1.0,0.0
Monmouth,Quinnipiac,70,63,7,2021-01-16,MAAC,101.7,101.7,77.3,14.4,17.1,52.0,48.0,18.8,21.1,25.5,27.8,39.5,30.8,2.01,75.8,3,1,MAAC,92.5,102.4,70.5,16.2,17.1,46.4,40.4,23.3,16.9,20.2,28.5,29.3,27.3,1.21,77.5,1.0,0.0
Denver,Oral Roberts,82,91,-9,2021-01-16,Sum,93.7,110.2,71.5,16.7,17.1,47.8,56.8,22.5,17.2,21.2,25.0,31.8,42.4,1.36,76.8,0,0,Sum,107.1,107.7,71.5,16.3,16.3,51.3,49.7,16.7,16.4,27.4,33.3,37.5,33.5,1.6,76.6,4.0,1.0
Texas,Kansas St.,82,67,15,2021-01-16,B12,113.9,89.1,69.3,16.4,18.0,52.0,42.8,19.2,17.0,32.8,27.6,34.8,28.0,1.89,77.9,4,0,B12,102.2,101.8,64.4,18.3,18.4,50.2,54.6,21.2,20.5,31.9,29.6,31.7,36.4,1.08,76.6,2.0,0.0
Kennesaw St.,North Alabama,64,66,-2,2021-01-16,ASun,86.1,107.4,66.8,18.8,16.4,41.8,51.1,21.7,15.5,24.6,28.0,26.3,32.3,0.89,76.4,0,0,ASun,95.5,103.1,71.6,15.7,17.3,44.7,49.3,20.3,24.3,22.8,27.0,27.4,35.0,1.78,76.1,2.0,1.0
Idaho,Northern Colorado,61,75,-14,2021-01-16,BSky,91.8,112.0,69.2,17.0,18.0,49.8,52.4,23.7,17.1,21.3,31.6,34.6,37.4,1.92,76.2,0,0,BSky,97.4,102.6,68.3,18.2,17.6,48.7,48.6,21.3,17.2,21.6,24.8,35.8,30.3,1.81,76.5,2.0,1.0
Marist,Fairfield,52,55,-3,2021-01-16,MAAC,95.1,102.9,65.7,18.2,17.3,51.5,47.4,22.1,19.5,24.1,26.5,32.8,32.7,1.43,75.9,2,1,MAAC,91.4,107.3,65.9,18.9,17.5,44.6,52.2,19.0,15.9,27.3,26.4,30.1,34.5,1.72,76.7,1.0,0.0
Incarnate Word,Stephen F. Austin,65,83,-18,2021-01-16,Slnd,94.2,111.1,67.3,18.0,16.6,53.5,52.3,22.1,18.5,21.1,33.9,43.1,29.1,1.21,76.1,2,1,Slnd,100.1,100.2,71.0,16.4,15.7,54.6,57.2,26.7,28.9,30.9,24.6,30.3,43.2,2.42,76.8,3.0,1.0
Bradley,Evansville,69,60,9,2021-01-16,MVC,102.7,96.8,66.3,17.0,18.0,48.7,46.9,19.3,18.3,30.5,27.9,32.0,38.1,1.73,77.5,3,1,MVC,97.4,105.2,61.4,20.8,16.3,51.5,53.7,16.8,18.7,18.0,23.6,37.6,40.4,2.19,76.4,3.0,0.0
Alabama A&M,Alabama St.,70,63,7,2021-01-16,SWAC,90.1,106.7,70.1,17.7,14.0,56.0,44.6,23.5,17.0,26.4,26.7,27.8,18.4,0.96,76.4,1,1,SWAC,85.4,109.3,67.3,16.7,18.2,44.5,50.5,24.6,20.9,30.5,25.2,35.4,36.1,1.88,75.0,0.0,1.0
Pepperdine,Portland,80,65,15,2021-01-16,WCC,104.9,103.0,70.2,15.8,18.1,49.6,51.2,18.4,17.6,21.5,34.7,30.9,30.3,1.88,76.8,1,0,WCC,94.8,105.4,73.1,16.5,15.7,43.1,54.6,19.7,18.1,23.1,30.4,30.2,33.1,2.02,75.7,2.0,0.0
UT Rio Grande Valley,Dixie St.,72,65,7,2021-01-16,WAC,95.4,99.9,71.7,15.4,16.7,41.8,46.3,18.8,26.7,31.1,32.0,27.3,28.6,2.07,75.9,4,1,WAC,93.8,108.6,72.1,15.0,16.4,45.4,53.0,21.2,18.8,22.6,34.7,29.2,30.8,1.8,76.2,1.0,0.0
Delaware St.,Norfolk St.,76,87,-11,2021-01-16,MEAC,89.4,112.4,75.4,15.1,15.1,43.8,54.6,22.7,18.7,24.9,32.3,31.1,33.7,1.6,75.7,0,0,MEAC,97.3,104.0,68.2,17.1,17.6,49.7,45.1,17.9,18.2,24.4,33.4,39.8,28.9,2.34,77.0,3.0,1.0
Southern,Arkansas Pine Bluff,88,53,35,2021-01-16,SWAC,94.6,104.2,70.0,16.5,16.3,40.5,53.8,23.5,15.8,28.2,24.0,26.7,34.9,2.11,76.0,2,1,SWAC,90.9,110.5,70.7,18.7,14.6,42.9,56.9,22.5,16.1,26.9,31.1,31.9,42.4,2.25,75.8,1.0,1.0
Cal Poly,UC Riverside,53,70,-17,2021-01-16,BW,91.4,108.4,68.4,17.7,16.8,41.5,52.6,20.5,17.9,24.4,31.0,26.0,36.1,1.39,76.9,2,0,BW,100.4,98.2,66.1,19.4,16.6,55.0,43.2,19.0,16.4,29.4,24.1,39.4,26.8,1.99,78.8,3.0,1.0
Tennessee Martin,Murray St.,57,79,-22,2021-01-16,OVC,96.3,114.4,69.6,17.6,16.5,45.2,60.4,20.1,20.1,26.6,27.0,35.9,40.4,1.62,76.7,0,0,OVC,101.4,99.4,67.7,16.5,17.9,52.6,49.2,24.5,20.3,29.0,28.7,31.8,29.8,1.66,76.7,1.0,0.0
Ball St.,Northern Illinois,78,58,20,2021-01-16,MAC,102.5,99.8,70.2,16.7,16.8,50.5,49.2,18.4,19.8,26.2,30.4,32.7,30.0,1.98,76.8,2,1,MAC,93.7,106.4,64.6,18.6,17.4,44.1,55.9,22.6,16.9,32.4,27.6,28.2,38.2,1.87,76.8,3.0,1.0
Montana,Northern Arizona,58,62,-4,2021-01-16,BSky,97.9,97.7,65.3,18.4,17.1,45.8,46.8,20.4,19.4,22.8,32.6,35.0,30.9,1.09,77.2,3,1,BSky,99.0,114.0,64.1,19.3,17.5,45.8,60.9,17.0,17.8,26.2,28.8,32.6,39.7,1.23,77.3,1.0,0.0
Sam Houston St.,Houston Baptist,87,80,7,2021-01-16,Slnd,99.6,103.2,72.7,16.1,15.7,48.7,50.5,21.7,21.7,27.9,34.1,36.3,30.5,1.75,75.3,5,1,Slnd,94.8,113.3,71.5,16.4,15.9,49.5,53.9,23.7,16.2,22.2,33.1,37.1,30.9,1.42,76.7,2.0,0.0
San Jose St.,Colorado St.,61,88,-27,2021-01-16,MWC,96.7,109.9,75.5,16.0,15.7,40.9,54.2,18.8,14.6,20.9,35.4,30.1,35.1,1.61,78.3,1,0,MWC,105.9,96.3,71.7,16.1,17.8,55.5,46.8,19.5,20.9,18.4,24.9,39.7,28.7,1.17,75.9,4.0,1.0
Abilene Christian,Southeastern Louisiana,76,42,34,2021-01-16,Slnd,99.1,95.1,68.6,17.5,16.1,50.0,43.6,21.0,27.5,28.6,29.3,36.6,23.0,2.25,75.0,4,1,Slnd,93.4,108.4,68.7,17.7,16.2,42.6,53.9,22.7,22.1,32.2,32.6,26.4,34.7,1.85,76.9,1.0,1.0
Alcorn St.,Mississippi Valley St.,71,59,12,2021-01-16,SWAC,92.2,111.6,71.7,17.7,15.7,42.4,63.6,23.3,17.3,30.2,40.6,26.3,43.5,2.04,75.1,1,0,SWAC,82.6,119.1,72.1,16.4,15.7,41.3,60.5,22.3,16.3,16.9,40.6,31.6,38.7,1.28,76.1,0.0,0.0
Vermont,Maine,65,30,35,2021-01-16,AE,104.8,99.1,67.4,17.9,17.8,53.0,47.9,17.8,18.9,28.0,21.8,33.9,30.7,2.45,76.2,3,1,AE,87.8,104.4,64.3,19.6,17.7,48.3,46.2,24.1,19.2,24.3,30.0,33.5,29.4,0.97,76.3,0.0,1.0
Colgate,Holy Cross,95,55,40,2021-01-16,Pat,107.6,101.7,70.6,15.0,17.8,61.5,42.0,13.8,15.9,19.3,24.6,39.2,24.1,1.82,76.5,3,1,Pat,93.1,110.2,70.2,17.6,16.3,53.0,50.8,20.8,19.7,27.5,32.9,39.5,30.3,1.37,76.8,4.0,1.0
Purdue,Penn St.,80,72,8,2021-01-17,B10,110.9,92.3,66.5,18.4,17.3,53.1,49.7,20.0,17.1,31.3,21.3,37.4,31.3,1.09,78.4,3,1,B10,112.1,96.3,68.1,16.8,17.8,52.3,53.7,16.1,21.0,31.8,29.3,37.6,31.6,2.2,76.0,1.0,0.0
Northwestern,Iowa,73,96,-23,2021-01-17,B10,108.1,95.0,70.2,15.5,18.1,52.6,49.2,14.7,16.2,20.1,25.3,37.7,33.2,1.5,77.8,1,0,B10,123.4,95.8,71.4,15.5,17.2,56.7,48.1,13.5,19.0,34.2,31.6,39.3,34.9,1.67,77.8,4.0,1.0
Tulsa,Memphis,58,57,1,2021-01-17,Amer,102.3,92.5,65.4,17.6,18.0,49.4,44.4,19.9,21.7,28.1,32.8,28.2,31.5,2.27,77.2,4,0,Amer,102.5,90.3,72.6,15.6,16.8,46.5,45.2,20.1,22.8,33.6,22.3,30.4,30.7,1.08,77.7,3.0,1.0
Marshall,Western Kentucky,67,69,-2,2021-01-17,CUSA,106.7,96.9,73.2,14.4,17.4,53.4,48.0,18.3,20.9,25.2,28.8,33.8,35.2,1.98,77.2,3,0,CUSA,107.1,98.5,69.3,17.4,16.0,49.2,51.6,20.0,19.6,32.8,21.8,31.2,38.7,2.15,76.3,3.0,1.0
Wake Forest,Virginia Tech,60,64,-4,2021-01-17,ACC,104.1,100.3,69.2,18.0,16.8,53.8,53.9,20.5,22.7,24.9,24.7,33.1,33.6,1.83,77.3,1,0,ACC,111.3,93.2,67.4,17.8,17.8,53.2,48.6,17.6,18.4,30.9,23.1,35.7,33.1,1.62,76.3,4.0,1.0
San Diego,Santa Clara,63,69,-6,2021-01-17,WCC,97.8,100.4,70.6,15.7,17.4,45.1,51.2,19.3,17.1,18.5,28.2,34.0,38.9,2.18,77.4,1,0,WCC,98.0,94.9,70.9,15.4,18.2,43.4,43.5,17.3,17.2,25.3,23.1,23.5,31.5,1.95,79.1,2.0,0.0
Charleston,Northeastern,66,68,-2,2021-01-17,CAA,100.5,105.3,64.5,19.0,17.4,50.2,53.2,17.0,18.1,24.3,24.6,37.0,36.4,1.96,76.9,3,0,CAA,99.6,98.1,67.5,18.2,16.4,51.4,47.5,19.8,17.2,18.9,25.4,35.3,27.8,1.12,77.6,5.0,1.0
Houston,UCF,75,58,17,2021-01-17,Amer,112.5,88.4,65.7,19.1,16.5,47.4,41.1,18.2,23.4,40.4,26.4,32.5,26.0,1.77,77.1,4,1,Amer,102.8,95.3,67.2,17.6,17.5,46.3,48.8,19.8,21.4,26.2,32.0,35.1,32.3,1.5,77.6,2.0,0.0
Loyola MD,Lafayette,70,72,-2,2021-01-17,Pat,99.5,106.6,69.8,19.4,16.4,52.7,58.9,19.6,18.1,40.0,26.7,47.1,45.2,1.55,77.7,0,0,Pat,103.4,106.8,69.3,17.3,16.2,53.3,51.5,14.8,17.8,27.7,24.4,40.6,36.0,1.96,77.5,4.0,1.0
George Washington,Dayton,54,67,-13,2021-01-17,A10,102.2,106.3,71.0,16.8,16.7,52.1,50.7,21.1,18.3,28.4,29.3,34.6,33.1,1.39,78.1,2,0,A10,108.5,97.5,65.8,18.8,18.0,57.3,48.7,23.1,19.4,24.0,30.9,37.4,33.0,2.07,77.7,3.0,1.0
Loyola Chicago,Northern Iowa,88,46,42,2021-01-17,MVC,109.0,92.9,65.3,17.9,17.9,56.1,49.3,18.0,21.3,26.6,21.9,36.1,36.9,2.22,76.2,4,1,MVC,105.3,102.2,71.2,16.9,17.4,51.2,52.7,18.8,15.1,24.0,22.0,34.9,34.8,1.41,76.5,1.0,0.0
Delaware,Hofstra,67,68,-1,2021-01-17,CAA,96.9,104.1,67.2,18.3,17.2,47.2,49.8,19.7,20.3,25.3,26.6,29.4,38.8,1.72,78.0,2,1,CAA,101.1,102.6,69.5,16.4,17.6,48.7,50.1,18.8,17.1,25.3,25.5,28.5,33.1,1.72,76.8,2.0,0.0
Nevada,Fresno St.,79,65,14,2021-01-17,MWC,104.1,98.2,70.3,17.0,17.4,50.4,46.6,19.9,17.7,26.2,23.9,35.4,32.4,1.03,78.3,3,1,MWC,100.2,101.5,66.1,17.9,16.8,49.3,53.5,20.6,20.0,34.3,21.2,28.7,38.1,1.32,77.2,3.0,0.0
