team,off,def,tempo,luck
Utah St.,103.3,94.6,71.2,-0.046
Northern Iowa,106.0,97.3,71.4,-0.038
Vermont,103.6,95.2,69.4,0.0
Boise St.,104.2,96.1,70.9,0.049
South Dakota St.,108.3,100.3,72.7,0.08
Washington,100.2,92.4,70.7,-0.188
Tulsa,100.7,93.0,69.8,-0.16
Georgia,103.2,95.6,74.3,0.099
Georgetown,103.9,96.6,72.7,-0.037
UAB,102.8,95.5,72.2,0.05
Boston College,104.0,96.9,73.4,-0.049
Murray St.,103.4,96.6,70.1,-0.107
Yale,105.4,98.6,70.8,0.0
Wichita St.,102.6,95.8,70.1,-0.024
Wright St.,101.4,94.7,72.8,0.002
Pepperdine,105.7,99.0,72.4,-0.18
Belmont,104.1,97.5,74.3,0.043
New Mexico St.,103.1,96.6,68.4,0.0
South Florida,99.8,93.5,69.8,0.11
North Texas,102.1,95.9,67.8,-0.287
Toledo,105.8,99.8,68.2,-0.063
Colorado St.,106.8,100.8,71.3,0.0
Ohio,103.2,97.2,71.9,-0.109
Georgia St.,104.6,98.8,74.2,0.184
UNC Greensboro,101.8,96.0,72.5,-0.107
Winthrop,105.0,99.2,74.4,0.09
UCF,99.6,94.1,69.9,0.145
Old Dominion,102.4,97.2,70.5,0.103
Santa Clara,98.3,93.2,70.6,0.046
Nebraska,101.2,96.1,75.0,-0.101
Bradley,100.4,95.6,68.7,-0.135
Drake,103.6,98.9,70.1,0.007
Liberty,102.9,98.2,65.3,-0.087
George Mason,102.9,98.1,68.9,-0.05
Abilene Christian,97.7,93.2,70.6,-0.014
Nevada,101.9,97.6,72.0,0.159
Wake Forest,102.5,98.2,70.8,0.138
Vanderbilt,100.9,96.7,71.1,0.185
Massachusetts,103.9,99.8,73.0,-0.184
East Carolina,100.6,96.6,70.5,0.004
UC Santa Barbara,101.9,98.1,68.2,-0.114
Louisiana Tech,102.1,98.3,70.4,0.126
Oregon St.,102.8,99.6,69.1,-0.251
Ball St.,101.2,98.3,70.5,0.059
California,99.7,96.8,67.1,0.037
Pacific,99.6,96.8,67.5,0.198
Loyola Marymount,103.0,100.4,70.8,-0.004
Buffalo,102.1,99.5,74.3,-0.13
Wofford,101.4,98.8,69.5,-0.053
UNLV,102.9,100.5,70.7,-0.065
Indiana St.,102.6,100.2,71.3,0.0
Eastern Washington,100.7,98.4,73.6,-0.176
Little Rock,102.7,100.4,70.9,0.035
Siena,101.0,98.9,70.0,0.0
Princeton,102.3,100.4,69.5,0.0
Kent St.,102.0,100.2,72.1,-0.054
Grand Canyon,100.7,98.9,68.6,-0.082
Akron,101.3,99.7,71.5,0.0
Colgate,103.2,101.7,70.6,0.0
Temple,98.4,97.1,72.6,0.0
Mercer,101.3,100.0,73.1,0.091
Washington St.,95.8,94.9,70.4,0.036
Texas St.,98.8,98.1,68.8,0.111
Fresno St.,99.8,99.1,68.9,0.0
Harvard,100.2,99.6,71.0,0.0
UC Riverside,96.7,96.3,68.0,-0.087
UC Irvine,98.5,98.4,71.0,-0.012
Drexel,100.0,100.0,67.8,-0.047
Kansas St.,99.1,99.1,66.3,0.167
La Salle,96.9,97.0,69.6,-0.078
Valparaiso,98.2,98.5,71.5,-0.219
UT Arlington,99.5,99.8,71.5,-0.044
Saint Joseph's,102.5,102.9,74.8,-0.135
Hofstra,100.3,100.8,70.8,0.002
Saint Peter's,96.0,96.5,69.2,0.116
Montana,97.5,98.0,69.1,-0.156
Louisiana,98.6,99.2,75.4,0.307
Austin Peay,102.8,103.5,71.3,0.189
San Diego,97.5,98.3,73.3,-0.128
Bowling Green,102.5,103.3,73.5,0.109
Stephen F. Austin,97.0,98.1,73.6,0.044
Wyoming,101.2,102.4,70.5,0.019
North Dakota St.,97.4,98.5,66.0,0.025
Missouri St.,100.0,101.2,70.7,0.0
Eastern Michigan,98.9,100.1,70.2,0.0
Chattanooga,99.6,100.9,71.0,0.0
Coastal Carolina,100.7,102.1,74.5,0.0
East Tennessee St.,94.9,96.3,70.6,-0.148
UTSA,102.5,104.0,73.6,-0.016
Northeastern,99.8,101.4,71.5,0.184
Youngstown St.,101.4,103.1,69.8,0.0
Southern Illinois,98.0,99.8,69.4,0.007
Southern Utah,100.0,101.8,71.3,0.061
Boston University,99.4,101.2,70.2,0.0
Navy,99.8,101.7,67.0,0.31
Eastern Illinois,101.0,102.9,70.1,-0.02
UMBC,98.0,100.0,71.3,-0.047
Fordham,92.1,94.2,68.6,0.0
Appalachian St.,97.8,100.0,70.0,-0.084
Miami OH,97.6,100.0,69.0,0.164
UTEP,96.3,98.7,69.8,-0.001
Monmouth,97.8,100.3,74.2,0.0
FIU,100.8,103.4,73.6,-0.056
Oral Roberts,103.3,106.0,72.5,-0.164
Charlotte,97.1,99.9,66.6,-0.31
Montana St.,98.5,101.3,71.2,-0.146
UC San Diego,98.3,101.2,71.4,0.0
Western Carolina,100.5,103.5,74.4,0.073
Middle Tennessee,94.1,97.1,73.3,-0.198
UC Davis,98.1,101.2,73.1,-0.161
Penn,98.6,101.8,72.0,0.0
Cornell,99.7,103.0,69.7,0.0
NJIT,96.1,99.5,70.2,0.0
Charleston,98.8,102.3,68.3,-0.122
Detroit,100.1,103.7,71.4,-0.097
Eastern Kentucky,96.0,99.6,77.0,0.01
Northern Kentucky,99.1,102.7,70.2,0.056
Northern Colorado,98.3,102.0,70.7,0.0
Cal St. Bakersfield,96.2,100.0,67.9,-0.011
New Mexico,98.8,102.6,72.5,0.0
Florida Atlantic,95.6,99.7,69.1,0.046
South Dakota,100.1,104.3,70.5,-0.098
Sacramento St.,96.2,100.5,67.6,0.0
Elon,98.3,102.6,69.7,0.0
Tulane,93.4,97.9,69.4,0.083
Army,94.6,99.1,71.2,0.061
South Alabama,101.3,106.0,68.7,0.186
Purdue Fort Wayne,95.6,100.3,71.3,0.0
UNC Asheville,99.0,103.9,71.3,-0.097
Lipscomb,100.2,105.2,68.1,0.009
Illinois Chicago,94.8,99.8,70.0,0.025
New Hampshire,94.0,99.3,72.9,-0.0
Texas Southern,97.7,103.0,72.0,0.067
UT Rio Grande Valley,94.5,99.9,72.3,0.189
Towson,99.4,104.8,67.9,-0.123
UMass Lowell,98.5,104.0,71.8,0.001
UNC Wilmington,97.7,103.4,71.0,-0.042
Florida Gulf Coast,95.3,101.1,69.0,0.221
Brown,93.6,99.4,72.6,0.0
Lafayette,99.3,105.2,70.7,0.0
Robert Morris,95.0,100.9,70.0,0.0
Georgia Southern,96.7,102.6,71.2,0.042
Nebraska Omaha,95.2,101.2,72.5,0.101
Cleveland St.,94.9,100.8,70.7,-0.183
Canisius,97.3,103.2,72.3,-0.107
Bryant,99.1,105.2,77.1,-0.186
Hawaii,95.7,101.8,71.2,0.0
Nicholls St.,95.8,102.0,72.8,0.021
Central Michigan,99.2,105.3,74.4,0.089
Gardner Webb,96.2,102.5,72.2,-0.184
Norfolk St.,93.2,99.6,68.9,0.133
Delaware,98.0,104.4,68.6,0.182
Illinois St.,95.8,102.3,73.2,0.011
Mount St. Mary's,95.5,101.9,65.4,-0.011
George Washington,98.0,104.5,72.7,-0.237
North Dakota,96.9,103.6,69.1,-0.055
Central Arkansas,97.4,104.1,76.5,-0.031
VMI,97.2,104.0,72.4,0.006
Campbell,98.8,105.7,69.3,0.131
Bucknell,95.4,102.3,72.5,0.0
Rice,95.2,102.2,71.2,-0.014
Louisiana Monroe,95.0,102.1,67.9,-0.008
Loyola MD,97.1,104.5,72.8,0.0
Stetson,96.8,104.3,69.4,-0.07
Iona,96.6,104.1,70.7,-0.055
Long Beach St.,96.2,103.9,74.9,0.136
Marist,91.2,99.0,68.3,0.221
Jacksonville St.,94.8,102.6,68.8,0.127
Milwaukee,95.9,103.8,71.2,-0.207
American,95.1,103.0,70.4,0.0
Air Force,96.0,104.1,63.5,0.131
Western Michigan,93.8,102.0,68.3,-0.043
St. Francis PA,98.2,106.5,71.0,0.043
IUPUI,97.7,106.0,73.9,0.0
Bellarmine,96.4,104.7,69.1,-0.114
Rider,96.9,105.2,71.4,-0.115
Portland,94.4,102.8,73.7,0.161
Niagara,94.0,102.4,69.3,-0.087
Samford,97.8,106.2,74.6,-0.262
North Carolina Central,94.6,103.0,69.4,-0.026
North Alabama,94.5,103.0,72.8,-0.152
Dartmouth,93.2,102.0,69.4,0.0
Stony Brook,92.4,101.2,71.9,0.049
Hartford,94.8,103.6,69.9,0.165
Green Bay,98.7,107.5,72.5,-0.115
Quinnipiac,93.8,102.7,70.7,0.056
William & Mary,99.9,108.8,69.0,0.21
Southern,94.7,103.6,70.7,-0.061
Cal Baptist,97.9,107.0,72.3,-0.248
Lamar,91.8,101.0,72.8,-0.022
Northwestern St.,96.6,105.9,75.7,-0.136
Cal St. Northridge,98.3,107.6,72.6,0.009
James Madison,97.3,106.6,72.6,0.028
Columbia,93.0,102.4,71.8,0.0
LIU,94.0,103.4,74.5,0.0
Fairleigh Dickinson,99.0,108.5,72.8,0.016
Arkansas St.,96.5,106.1,70.7,-0.125
High Point,95.9,105.6,71.4,-0.149
San Jose St.,95.8,105.5,75.2,-0.191
Weber St.,93.3,103.1,70.6,0.0
UMKC,94.3,104.1,67.1,-0.163
Wagner,93.8,103.7,69.7,0.0
Oakland,96.6,106.7,72.6,-0.069
Charleston Southern,92.7,102.9,71.0,-0.113
Tennessee St.,91.8,102.0,73.2,-0.146
Troy,92.5,102.9,68.8,0.201
Lehigh,95.7,106.2,71.7,0.0
Morehead St.,93.8,104.3,67.9,0.046
Seattle,93.3,103.8,70.4,-0.041
Northern Illinois,93.7,104.4,67.3,-0.108
North Florida,98.9,109.6,70.1,-0.034
Albany,92.8,103.5,70.6,0.0
Utah Valley,94.6,105.3,73.2,-0.075
Merrimack,91.0,102.0,67.6,0.0
Manhattan,92.3,103.3,69.7,0.077
Portland St.,96.2,107.3,74.9,-0.0
Jacksonville,92.1,103.3,70.7,0.138
St. Francis NY,94.6,105.9,74.2,0.213
Radford,93.5,105.1,66.3,0.068
Prairie View A&M,91.6,103.2,70.1,0.064
Sam Houston St.,94.5,106.2,73.6,-0.0
Southern Miss,91.9,103.7,69.1,-0.111
Dixie St.,93.4,105.4,73.1,0.07
Fairfield,87.4,99.6,69.1,-0.098
Jackson St.,89.8,102.1,71.5,-0.0
Texas A&M Corpus Chris,92.6,104.9,70.7,-0.122
Idaho St.,94.3,106.6,68.5,-0.0
Longwood,91.5,103.9,69.9,-0.2
USC Upstate,96.5,108.9,73.5,-0.038
Evansville,92.0,104.4,66.0,-0.032
North Carolina A&T,92.6,105.1,72.4,-0.073
Florida A&M,90.8,103.3,70.8,-0.048
Tennessee Tech,90.5,103.1,69.9,-0.14
Sacred Heart,94.8,107.9,71.8,0.0
Howard,96.8,110.0,71.2,-0.0
Denver,93.5,106.7,72.5,-0.079
New Orleans,93.2,106.4,72.0,-0.102
Cal Poly,92.0,105.2,72.1,0.078
Morgan St.,91.3,104.8,71.4,-0.058
Cal St. Fullerton,90.1,103.8,72.0,0.0
The Citadel,95.4,109.2,76.4,0.0
McNeese St.,96.2,110.5,72.2,-0.138
Southeast Missouri St.,94.1,108.5,71.0,0.039
SIU Edwardsville,91.1,105.5,71.5,-0.111
Southeastern Louisiana,91.5,106.1,73.0,-0.018
Coppin St.,86.8,101.3,76.9,0.051
Grambling St.,87.8,102.7,72.6,-0.032
Northern Arizona,93.0,108.2,69.3,-0.0
Tarleton St.,91.5,106.7,71.0,-0.09
Tennessee Martin,96.0,111.3,71.6,0.0
Hampton,92.5,108.9,73.9,0.123
Central Connecticut,92.4,109.1,72.7,0.04
Idaho,90.5,107.8,70.4,-0.06
Alabama A&M,87.7,105.2,71.6,0.0
Alcorn St.,89.0,106.9,72.5,0.0
Binghamton,90.3,108.4,70.0,-0.135
Western Illinois,91.2,109.4,73.0,-0.174
Presbyterian,90.5,109.5,71.8,0.0
Incarnate Word,90.8,110.0,69.6,-0.0
Holy Cross,89.8,109.5,71.2,0.0
Maine,86.1,106.5,69.1,0.0
Bethune Cookman,88.5,109.1,75.2,0.0
Houston Baptist,92.4,113.2,75.1,-0.0
Arkansas Pine Bluff,85.4,106.7,71.4,0.071
Alabama St.,84.6,106.3,71.8,0.0
Kennesaw St.,85.7,108.0,70.2,-0.0
Delaware St.,87.9,110.2,75.9,0.0
Maryland Eastern Shore,82.3,108.0,70.7,0.0
Chicago St.,86.8,113.8,70.8,-0.003
South Carolina St.,84.5,111.7,73.1,-0.037
Mississippi Valley St.,83.6,116.2,76.1,-0.001
