team,off,def,tempo,luck
BYU,103.1,94.8,72.4,0.083
Pepperdine,105.6,97.3,72.4,-0.133
Boise St.,104.3,96.0,71.6,0.015
Washington,99.8,92.0,70.9,-0.138
Tulsa,100.4,92.7,70.2,-0.16
Georgetown,102.7,95.0,73.7,-0.114
Murray St.,103.8,96.1,70.2,0.025
UAB,102.9,95.7,72.8,0.004
Yale,105.1,98.3,71.2,0.0
Wichita St.,102.6,96.0,70.9,0.099
Ohio,103.0,96.5,73.1,-0.071
New Mexico St.,102.8,96.3,68.8,0.0
Old Dominion,102.9,96.5,70.5,0.137
South Florida,100.6,94.2,69.7,0.021
Toledo,105.5,99.2,69.6,-0.112
Belmont,103.2,97.0,74.8,0.037
North Texas,102.4,96.3,68.9,-0.263
Georgia St.,104.3,98.4,74.6,0.184
UCF,99.2,93.7,70.2,0.145
Nebraska,101.2,95.7,74.4,-0.101
UNC Greensboro,102.1,96.7,73.2,-0.054
Wright St.,100.5,95.1,72.9,-0.069
Santa Clara,98.0,92.9,71.1,0.046
Bradley,100.2,95.3,69.2,-0.135
Nevada,100.7,95.9,72.2,0.218
George Mason,102.6,97.9,69.2,-0.05
Liberty,102.6,98.0,65.8,-0.087
Colorado St.,105.9,101.2,71.7,0.0
Abilene Christian,97.4,92.8,70.8,-0.014
Louisiana Tech,103.4,99.1,70.8,0.235
Wake Forest,102.2,98.0,71.0,0.138
UC Santa Barbara,101.1,96.9,68.1,0.0
East Carolina,100.4,96.3,70.7,0.004
Winthrop,102.5,98.5,74.9,0.0
Massachusetts,102.9,99.1,71.3,0.0
Vanderbilt,100.5,96.7,73.3,0.0
Drake,102.8,99.4,69.8,0.0
Oregon St.,102.6,99.4,69.4,-0.251
Pacific,99.4,96.6,67.9,0.198
Buffalo,101.8,99.2,74.8,-0.13
Ball St.,100.9,98.3,70.3,0.07
California,98.6,96.1,68.0,-0.058
Wofford,102.4,99.8,69.4,0.0
UNLV,102.7,100.2,70.9,-0.065
Eastern Washington,100.4,98.0,73.9,-0.176
Indiana St.,102.1,99.8,71.0,0.0
Loyola Marymount,101.9,99.6,70.9,-0.076
Siena,100.7,98.6,70.5,0.0
Little Rock,102.3,100.2,71.3,0.035
Princeton,102.0,100.1,69.9,0.0
Akron,101.0,99.4,71.9,0.0
Colgate,102.9,101.4,71.0,0.0
Mercer,101.0,99.7,73.0,0.001
Drexel,101.4,100.1,68.9,-0.023
Temple,98.1,96.8,73.0,0.0
Washington St.,96.1,95.0,71.5,0.0
Texas St.,98.5,97.9,69.2,0.111
Fresno St.,99.5,98.8,69.3,0.0
Kent St.,100.7,100.0,71.4,-0.079
Kansas St.,97.9,97.3,67.1,0.071
Harvard,99.9,99.3,71.4,0.0
UC Riverside,96.4,95.9,68.5,-0.087
Stephen F. Austin,97.7,97.2,75.3,0.141
Valparaiso,97.6,97.2,71.8,-0.191
Bowling Green,102.7,102.3,73.6,0.14
UC Irvine,98.2,98.1,71.4,-0.012
Grand Canyon,98.3,98.3,69.3,0.042
San Diego,97.5,97.8,72.7,0.0
UT Arlington,99.1,99.5,72.0,-0.044
Montana,97.2,97.6,69.5,-0.156
Saint Joseph's,102.1,102.6,75.3,-0.135
Austin Peay,102.5,103.1,71.7,0.189
Hofstra,99.9,100.5,71.0,0.002
Saint Peter's,96.7,97.7,70.0,0.033
Eastern Illinois,100.4,101.4,69.4,-0.096
Wyoming,99.4,100.5,70.6,-0.023
Eastern Michigan,98.7,99.9,70.6,0.0
Louisiana,99.6,100.8,75.9,0.216
Missouri St.,99.7,100.9,71.1,0.0
Chattanooga,99.4,100.7,71.5,0.0
North Dakota St.,97.5,98.8,68.0,-0.086
Northeastern,99.1,100.4,69.7,0.0
East Tennessee St.,95.0,96.4,71.2,-0.085
La Salle,97.0,98.4,70.0,-0.026
Coastal Carolina,100.4,101.8,74.9,0.0
UTSA,102.2,103.7,74.0,-0.016
Navy,99.7,101.5,67.1,0.31
Boston University,99.1,100.9,70.6,0.0
Southern Utah,99.8,101.6,71.8,0.061
FIU,100.4,102.5,74.4,0.138
Fordham,91.8,93.9,69.0,0.0
Charlotte,97.6,99.7,67.3,-0.253
Eastern Kentucky,96.9,99.1,77.2,-0.056
Youngstown St.,100.4,102.7,70.8,0.0
Northern Colorado,99.1,101.5,70.7,0.0
Monmouth,97.5,100.0,74.6,0.0
Miami OH,97.1,99.7,69.4,0.164
Northern Kentucky,98.8,101.5,70.0,0.034
Southern Illinois,97.6,100.3,69.2,0.0
Oral Roberts,103.0,105.7,72.9,-0.164
Montana St.,98.2,101.0,71.7,-0.146
UC San Diego,98.0,100.9,71.8,0.0
UMBC,98.4,101.3,71.4,-0.039
Appalachian St.,97.6,100.5,70.7,-0.218
Middle Tennessee,93.8,96.7,73.6,-0.198
UC Davis,97.8,100.9,73.5,-0.161
Western Carolina,98.9,102.0,74.8,0.051
UTEP,95.7,98.9,70.5,0.0
Penn,98.3,101.5,72.4,0.0
Cornell,99.4,102.7,70.1,0.0
NJIT,95.8,99.2,70.6,0.0
Cal St. Bakersfield,95.4,99.0,68.3,-0.128
Charleston,98.1,101.9,68.2,-0.003
Tulane,93.4,97.6,70.1,0.133
Florida Atlantic,95.4,99.6,69.4,0.046
Georgia Southern,97.4,101.7,72.2,0.0
Elon,98.0,102.3,70.3,0.0
Sacramento St.,95.9,100.3,68.1,0.0
Lipscomb,99.9,104.3,69.0,0.032
Army,94.2,98.8,71.7,0.061
South Alabama,100.5,105.0,68.8,0.077
Detroit,99.5,104.2,73.0,-0.004
Purdue Fort Wayne,95.3,100.0,71.7,0.0
Nebraska Omaha,95.4,100.5,73.4,0.144
New Mexico,98.1,103.2,74.2,0.0
Illinois Chicago,94.0,99.2,70.6,0.011
UT Rio Grande Valley,94.3,99.6,72.6,0.189
Texas Southern,97.5,102.8,72.4,0.067
New Hampshire,93.8,99.1,73.3,-0.0
UMass Lowell,98.3,103.6,72.3,0.001
Towson,99.1,104.5,68.3,-0.123
UNC Asheville,98.2,103.7,71.3,-0.262
UNC Wilmington,97.5,103.2,71.5,-0.029
Canisius,97.5,103.2,72.6,0.0
Norfolk St.,94.0,99.7,69.8,0.15
George Washington,97.3,103.0,74.1,-0.176
Illinois St.,96.0,101.8,72.8,0.027
Brown,93.2,99.1,73.0,0.0
Lafayette,99.0,104.9,71.1,0.0
Rice,95.7,101.6,72.5,0.0
South Dakota,97.7,103.6,71.1,-0.077
Robert Morris,94.7,100.6,70.4,0.0
Gardner Webb,97.3,103.4,71.8,0.0
Western Michigan,94.9,100.9,70.0,-0.132
Hawaii,95.4,101.5,71.6,0.0
Nicholls St.,95.5,101.7,73.2,0.021
Mount St. Mary's,95.1,101.6,65.8,-0.011
Delaware,97.9,104.5,69.7,0.0
Central Michigan,97.9,104.7,75.1,-0.01
Campbell,98.5,105.4,69.5,0.131
Bryant,98.2,105.0,77.7,-0.231
Air Force,96.3,103.2,63.5,0.165
Central Arkansas,97.4,104.3,76.8,-0.091
Bucknell,95.1,102.0,72.9,0.0
North Dakota,97.8,104.8,70.6,-0.019
Cleveland St.,94.1,101.3,71.2,-0.15
Stetson,96.5,103.8,70.0,-0.07
Loyola MD,96.8,104.2,73.2,0.0
VMI,96.9,104.3,73.0,-0.04
Long Beach St.,95.9,103.6,75.3,0.136
Marist,91.3,99.1,68.4,0.0
Florida Gulf Coast,94.0,101.9,69.8,0.101
American,94.8,102.7,70.8,0.0
Niagara,95.3,103.4,70.6,0.0
IUPUI,98.5,106.7,73.4,0.0
North Alabama,94.8,103.0,71.1,0.0
San Jose St.,96.3,104.6,74.4,0.0
Stony Brook,92.0,100.3,72.7,0.068
Bellarmine,96.1,104.4,69.4,-0.114
St. Francis PA,97.7,106.1,71.5,0.043
Portland,94.1,102.5,73.9,0.161
Jacksonville St.,93.6,102.0,69.4,0.075
Louisiana Monroe,94.1,102.6,69.4,-0.045
Hartford,94.4,103.1,70.1,0.165
Iona,96.8,105.5,71.8,0.049
Quinnipiac,93.4,102.2,70.9,0.056
Green Bay,98.5,107.3,72.9,-0.115
Dartmouth,92.9,101.7,69.9,0.0
Cal Baptist,97.6,106.8,72.7,-0.248
Lamar,91.6,100.7,73.0,-0.022
Southern,94.3,103.5,71.2,-0.061
James Madison,97.0,106.3,72.8,0.028
High Point,95.4,104.7,71.0,-0.171
Rider,94.5,103.9,71.6,-0.2
Northwestern St.,96.2,105.6,75.9,-0.136
Columbia,92.7,102.1,72.2,0.0
William & Mary,98.4,107.8,71.1,0.0
LIU,93.7,103.1,74.9,0.0
Samford,97.1,106.6,75.1,-0.197
Fairleigh Dickinson,98.7,108.2,73.2,0.016
Arkansas St.,96.1,105.8,71.0,-0.125
Wagner,93.5,103.4,70.0,0.0
Milwaukee,93.3,103.2,71.8,0.0
Northern Illinois,93.7,103.6,67.7,-0.089
North Carolina Central,93.5,103.5,69.7,0.042
Manhattan,90.8,100.8,69.7,0.0
Charleston Southern,92.5,102.6,71.4,-0.113
Weber St.,93.2,103.3,71.2,0.0
UMKC,93.8,104.0,68.5,-0.184
USC Upstate,95.9,106.3,73.7,-0.098
Troy,92.3,102.6,69.3,0.201
Tennessee St.,92.4,102.8,72.9,0.0
Oakland,95.1,105.5,71.9,-0.07
Lehigh,95.4,105.9,72.1,0.0
Jacksonville,92.6,103.2,72.2,0.079
Seattle,93.0,103.6,70.9,-0.041
Albany,92.5,103.2,71.0,0.0
Fairfield,89.1,99.8,69.8,-0.185
Utah Valley,92.7,103.6,73.2,-0.026
Merrimack,90.7,101.7,68.0,0.0
Cal St. Northridge,96.5,107.5,72.6,-0.092
North Florida,98.0,109.1,71.3,-0.106
Portland St.,96.2,107.5,76.3,0.0
Radford,92.6,103.9,67.4,-0.038
St. Francis NY,94.3,105.7,74.6,0.213
Prairie View A&M,91.3,102.9,70.5,0.064
Morehead St.,93.3,105.1,68.3,-0.001
Southern Miss,90.9,102.8,68.9,-0.0
Sam Houston St.,94.5,106.4,73.1,0.0
Tennessee Tech,90.0,102.0,70.7,-0.13
Florida A&M,90.7,102.9,71.5,-0.017
Idaho St.,94.0,106.3,68.9,-0.0
Jackson St.,89.5,101.8,71.8,-0.0
Evansville,91.8,104.2,66.6,-0.032
Texas A&M Corpus Chris,91.9,104.3,71.6,-0.175
North Carolina A&T,90.9,103.4,73.1,-0.043
Dixie St.,93.3,105.9,72.4,0.0
Longwood,90.4,102.9,70.9,-0.121
Denver,94.1,106.9,72.3,0.0
Sacred Heart,94.5,107.7,72.2,0.0
Howard,96.5,109.7,71.7,-0.0
New Orleans,92.8,106.0,72.3,-0.102
Morgan St.,90.9,104.4,71.7,-0.058
Cal Poly,92.0,105.6,72.1,-0.104
Coppin St.,88.0,101.7,76.9,0.049
Cal St. Fullerton,89.8,103.6,72.4,0.0
The Citadel,95.2,109.0,76.7,0.0
Northern Arizona,93.4,107.3,69.6,-0.004
McNeese St.,96.0,110.2,72.5,-0.138
SIU Edwardsville,90.9,105.2,71.9,-0.111
Southeast Missouri St.,93.8,108.2,71.2,0.039
Southeastern Louisiana,91.1,105.6,73.4,-0.018
Grambling St.,87.6,102.5,72.8,-0.032
Tarleton St.,91.3,106.4,71.5,-0.09
Tennessee Martin,95.7,111.0,72.0,0.0
Hampton,92.8,108.6,74.4,0.158
Central Connecticut,92.1,108.8,73.1,0.04
Idaho,89.5,107.0,70.7,-0.081
Alabama A&M,87.4,105.0,72.0,0.0
Binghamton,89.8,107.4,70.9,-0.0
Alcorn St.,88.6,106.6,72.9,0.0
Presbyterian,90.2,109.1,72.0,0.0
Incarnate Word,90.6,109.8,70.0,-0.0
Western Illinois,89.6,108.9,72.2,-0.141
Holy Cross,89.5,109.3,71.6,0.0
Maine,85.8,106.2,69.5,0.0
Bethune Cookman,88.2,108.9,75.6,0.0
Houston Baptist,92.1,112.9,75.4,-0.0
Arkansas Pine Bluff,85.0,106.6,71.6,0.11
Alabama St.,84.3,106.0,72.2,0.0
Kennesaw St.,85.4,107.7,70.7,-0.0
Delaware St.,87.6,109.9,76.3,0.0
Maryland Eastern Shore,82.0,107.7,71.1,0.0
Chicago St.,86.7,113.6,71.3,-0.003
South Carolina St.,84.5,111.8,73.9,-0.008
Mississippi Valley St.,83.8,115.7,77.8,-0.002
