team,off,def,tempo,luck
Marshall,103.0,95.6,77.7,0.0
Georgia,103.9,96.6,73.7,0.0
Tulsa,99.7,92.4,70.7,-0.008
Pepperdine,105.3,98.1,73.6,-0.102
Georgetown,102.1,95.3,74.9,0.002
Washington,99.5,92.6,71.3,-0.035
Yale,104.8,98.0,71.7,0.0
Nevada,101.3,94.7,72.4,0.053
New Mexico St.,102.5,96.0,69.2,0.0
UAB,102.8,96.4,73.8,0.015
UCF,99.0,92.6,71.9,0.0
Nebraska,101.2,95.0,75.6,-0.052
North Texas,101.7,95.5,69.6,-0.14
South Florida,100.0,94.0,69.4,-0.0
Oregon St.,103.4,97.4,70.3,0.0
Louisiana Tech,104.0,98.2,70.9,0.08
Old Dominion,101.9,96.2,70.4,0.108
Santa Clara,98.8,93.1,72.3,0.062
Wright St.,101.4,96.0,74.0,0.0
Toledo,103.1,97.9,70.3,-0.212
George Mason,102.5,97.5,69.7,-0.05
Georgia St.,103.3,98.4,75.4,0.209
Bradley,99.1,94.3,68.9,-0.068
Ohio,101.9,97.2,72.7,-0.134
East Carolina,100.5,95.8,72.2,0.0
Colorado St.,105.6,100.9,72.2,0.0
California,99.2,95.1,69.6,-0.046
Wake Forest,101.9,97.8,71.3,0.138
Liberty,101.5,97.6,66.3,-0.082
Massachusetts,102.6,98.8,71.7,0.0
Winthrop,101.8,98.0,76.3,0.0
Vanderbilt,100.1,96.4,73.9,0.0
Abilene Christian,98.3,94.8,72.3,0.042
Buffalo,101.5,98.2,75.2,-0.115
UC Santa Barbara,100.5,97.3,69.5,0.0
Ball St.,100.4,97.3,71.1,0.0
Little Rock,101.8,98.7,72.2,0.047
Pacific,99.5,96.4,68.6,0.09
Drake,101.8,99.2,69.7,0.001
Indiana St.,101.8,99.6,71.5,0.0
Siena,100.4,98.3,70.9,0.0
Loyola Marymount,102.1,100.0,70.9,0.067
Washington St.,97.8,95.9,72.4,0.0
Princeton,101.7,99.8,70.4,0.0
Wofford,101.3,99.4,70.4,0.0
Kansas St.,98.2,96.3,68.1,0.092
Eastern Washington,101.1,99.5,74.2,0.0
Akron,100.7,99.1,72.4,0.0
Colgate,102.6,101.1,71.5,0.0
Texas St.,98.5,97.0,69.8,0.063
Austin Peay,102.7,101.3,72.8,0.186
Hofstra,100.0,98.7,71.8,-0.021
Temple,97.8,96.5,73.4,0.0
UC Irvine,98.4,97.2,70.9,-0.0
UNLV,101.4,100.3,71.5,-0.023
Stephen F. Austin,98.0,96.9,74.1,0.0
Mercer,100.6,99.5,73.1,0.001
Fresno St.,99.2,98.6,69.8,0.0
San Diego,97.7,97.1,72.9,0.0
Harvard,99.6,99.1,71.8,0.0
Eastern Michigan,98.1,97.6,70.6,0.0
UT Arlington,98.7,98.3,74.1,-0.112
Saint Peter's,97.0,96.8,69.0,-0.182
Eastern Illinois,99.8,99.8,71.2,-0.124
Grand Canyon,98.0,98.0,69.7,0.042
Montana,97.7,97.9,71.2,0.0
UTSA,102.4,102.8,73.2,0.0
Saint Joseph's,101.9,102.3,75.6,-0.135
Bowling Green,101.7,102.1,74.0,0.104
La Salle,97.1,97.8,71.8,-0.0
Drexel,101.6,102.4,71.6,0.0
Miami OH,99.0,99.8,70.6,0.0
Louisiana,100.7,101.6,76.4,0.0
Valparaiso,97.2,98.1,71.8,-0.086
Missouri St.,99.4,100.6,71.6,0.0
Coastal Carolina,100.3,101.6,74.5,0.0
Northeastern,98.9,100.2,70.2,0.0
East Tennessee St.,94.6,96.0,71.4,-0.085
Kent St.,99.3,101.0,72.3,0.0
FIU,100.1,101.9,75.2,0.0
Charleston,97.7,99.4,70.2,0.0
Boston University,98.8,100.6,71.0,0.0
Navy,99.3,101.2,67.5,0.31
Lipscomb,100.1,102.1,71.0,-0.037
Fordham,91.5,93.6,69.4,0.0
UC Riverside,94.1,96.2,69.7,-0.115
Western Carolina,99.2,101.5,75.4,-0.048
Charlotte,97.2,99.5,68.8,0.0
Youngstown St.,100.1,102.4,71.3,0.0
Southern Utah,98.2,100.6,73.8,0.0
Northern Colorado,98.8,101.2,71.2,0.0
Monmouth,97.3,99.7,75.1,0.0
Wyoming,97.1,99.7,70.3,-0.234
Southern Illinois,96.9,99.7,69.2,0.0
UC San Diego,97.8,100.6,72.3,0.0
Appalachian St.,97.2,100.1,71.0,-0.218
Northern Kentucky,98.2,101.2,70.2,0.0
Eastern Kentucky,96.1,99.1,77.4,-0.132
UC Davis,97.5,100.5,73.9,-0.161
North Dakota St.,96.1,99.1,69.0,-0.001
Cal St. Bakersfield,96.1,99.1,69.7,0.0
Montana St.,98.0,101.2,72.1,0.0
UTEP,94.7,97.9,71.6,0.0
Penn,98.0,101.2,72.9,0.0
Cornell,99.1,102.4,70.6,0.0
NJIT,95.5,98.9,71.1,0.0
Chattanooga,96.8,100.3,71.2,0.0
Nebraska Omaha,95.9,99.6,74.3,0.071
Middle Tennessee,92.4,96.4,74.1,-0.207
Florida Atlantic,94.3,98.5,69.8,-0.143
Oral Roberts,100.8,105.1,73.3,0.0
Georgia Southern,97.4,101.8,73.4,0.0
Elon,97.7,102.1,70.9,0.0
UMBC,96.2,100.6,72.2,-0.1
Purdue Fort Wayne,95.0,99.7,72.1,0.0
UMass Lowell,98.3,103.1,73.0,-0.015
New Hampshire,95.0,99.8,73.1,0.0
South Alabama,98.9,103.9,69.1,0.089
Cleveland St.,95.1,100.1,70.7,0.0
UT Rio Grande Valley,94.7,99.7,73.8,0.087
Long Beach St.,96.7,101.8,74.1,0.0
New Mexico,97.8,102.9,74.6,0.0
Tulane,93.9,99.0,70.3,0.119
Detroit,99.3,104.4,72.9,0.0
Norfolk St.,93.2,98.4,70.6,0.088
Texas Southern,95.8,101.2,73.8,0.072
Delaware,98.1,103.5,71.1,0.0
South Dakota,97.2,102.6,71.9,-0.032
Towson,98.8,104.3,68.8,-0.123
Illinois Chicago,93.6,99.1,70.9,0.173
George Washington,96.3,101.9,72.8,-0.025
UNC Asheville,98.3,103.9,71.8,-0.131
UNC Wilmington,96.9,102.5,71.5,0.083
Canisius,97.2,102.9,73.0,0.0
Northern Illinois,94.9,100.7,68.9,0.0
Brown,93.0,98.8,73.4,0.0
Lafayette,98.7,104.6,71.5,0.0
Illinois St.,95.9,101.7,73.0,0.126
Robert Morris,94.4,100.4,70.8,0.0
Sacramento St.,94.5,100.5,69.3,0.0
Army,93.2,99.2,73.2,0.161
Nicholls St.,95.4,101.4,73.1,0.021
Hawaii,95.1,101.2,72.1,0.0
Stetson,97.2,103.3,69.4,0.0
Western Michigan,94.2,100.4,71.5,0.0
St. Francis PA,98.0,104.5,72.4,0.056
Central Michigan,97.8,104.5,75.4,-0.195
Bucknell,94.8,101.7,73.4,0.0
Marist,92.1,99.2,69.0,0.0
North Alabama,95.4,102.5,73.1,0.0
Rice,94.9,102.0,73.5,0.0
Florida Gulf Coast,93.9,101.2,70.4,0.0
Gardner Webb,95.6,102.9,71.1,0.0
Loyola MD,96.6,103.9,73.7,0.0
Quinnipiac,95.8,103.3,72.1,0.0
Niagara,96.1,103.7,70.4,0.0
Campbell,96.4,104.0,70.2,0.0
Central Arkansas,96.9,104.7,73.8,0.0
Stony Brook,91.7,99.6,74.0,0.0
American,94.5,102.4,71.3,0.0
Mount St. Mary's,94.5,102.5,67.5,0.017
Bryant,96.1,104.1,76.9,-0.211
North Dakota,96.3,104.3,72.0,0.0
Air Force,96.2,104.4,64.6,0.166
Fairleigh Dickinson,98.3,106.5,73.0,-0.0
IUPUI,98.2,106.4,73.9,0.0
Arkansas St.,96.3,104.5,70.5,-0.0
San Jose St.,96.1,104.3,74.8,0.0
Lamar,93.3,101.6,73.6,-0.2
Louisiana Monroe,93.9,102.4,69.6,0.0
Iona,95.6,104.0,71.6,0.0
Southern,94.8,103.4,71.8,-0.118
VMI,96.7,105.4,73.4,0.072
Jacksonville St.,93.2,102.0,69.9,0.219
Dartmouth,92.6,101.4,70.3,0.0
North Carolina A&T,92.5,101.5,75.4,0.071
Wagner,94.1,103.1,70.7,0.0
Fairfield,90.6,99.6,69.6,0.0
USC Upstate,96.1,105.3,73.7,0.0
James Madison,96.7,106.0,73.0,0.028
Northwestern St.,95.4,104.7,75.8,-0.106
Cal Baptist,97.3,106.6,71.7,0.0
Columbia,92.4,101.8,72.7,0.0
LIU,93.4,102.8,75.3,0.0
Green Bay,96.9,106.3,75.5,-0.007
William & Mary,98.2,107.6,71.6,0.0
Seattle,93.7,103.4,71.2,-0.007
UMKC,93.3,103.1,69.0,0.0
Milwaukee,93.0,102.9,72.2,0.0
Rider,92.8,102.8,74.4,0.0
Charleston Southern,92.3,102.2,71.6,-0.113
High Point,94.4,104.4,71.1,-0.191
Manhattan,90.5,100.5,70.2,0.0
Bellarmine,94.1,104.2,72.3,0.0
St. Francis NY,93.4,103.5,73.0,0.0
North Carolina Central,93.3,103.4,69.8,0.18
Weber St.,92.9,103.1,71.7,0.0
Troy,92.6,102.8,71.4,0.231
Jacksonville,91.1,101.3,70.5,0.0
Utah Valley,92.4,102.6,73.6,0.0
Portland,92.6,102.9,73.2,0.0
Denver,94.3,104.6,73.1,0.0
Tennessee St.,92.6,102.9,72.9,0.0
Portland St.,96.8,107.3,74.9,0.0
Lehigh,95.1,105.7,72.6,0.0
Southern Miss,92.8,103.4,70.0,0.0
Albany,92.2,102.9,71.5,0.0
Howard,96.8,107.6,73.1,0.0
North Florida,96.7,107.5,71.8,-0.063
Merrimack,90.4,101.4,68.5,0.0
Radford,92.7,103.7,68.5,-0.075
Cal St. Northridge,96.1,107.1,73.0,-0.092
Hartford,93.5,104.7,69.7,-0.074
Northern Arizona,94.3,105.5,70.9,0.0
Jackson St.,89.8,101.1,71.4,0.0
Oakland,94.2,105.5,72.3,-0.058
Prairie View A&M,91.1,102.7,70.8,0.064
Morehead St.,93.3,105.0,70.2,0.08
Sam Houston St.,94.1,106.1,73.4,0.0
Samford,94.8,107.0,75.0,0.0
Tennessee Tech,89.5,101.8,72.9,-0.11
Idaho St.,93.5,106.0,69.6,-0.001
Florida A&M,89.9,102.5,71.5,0.0
Texas A&M Corpus Chris,92.6,105.3,72.3,-0.062
New Orleans,93.2,106.0,73.3,-0.0
Evansville,90.4,103.2,67.3,-0.202
Dixie St.,93.0,105.8,72.3,0.0
Sacred Heart,94.2,107.4,72.6,0.0
Cal Poly,91.2,104.5,72.1,0.0
Cal St. Fullerton,89.5,103.3,72.9,0.0
Coppin St.,88.9,103.0,74.6,0.0
Longwood,88.8,103.0,72.1,0.0
McNeese St.,95.3,109.8,72.4,0.0
The Citadel,94.8,109.4,77.6,0.0
Grambling St.,87.6,102.3,72.9,-0.0
Southeastern Louisiana,90.1,105.0,74.3,-0.141
Hampton,92.3,107.8,76.4,0.0
Morgan St.,88.7,104.2,72.4,0.0
Southeast Missouri St.,91.2,107.0,72.8,0.0
Tennessee Martin,94.7,110.5,72.4,0.0
Tarleton St.,91.3,107.4,71.2,0.0
SIU Edwardsville,90.4,107.3,72.6,-0.058
Idaho,89.7,107.0,72.5,0.0
Central Connecticut,90.4,108.1,72.3,-0.0
Alabama A&M,87.0,104.8,72.6,0.0
Alcorn St.,88.3,106.3,73.3,0.0
Binghamton,89.9,108.3,71.5,0.0
Presbyterian,90.5,109.0,71.1,0.0
Houston Baptist,92.3,111.9,75.5,-0.0
Western Illinois,90.0,109.6,71.6,0.0
Holy Cross,89.2,109.0,72.1,0.0
Maine,85.5,105.9,70.0,0.0
Incarnate Word,88.6,109.0,70.6,0.0
Bethune Cookman,87.9,108.6,76.1,0.0
Alabama St.,84.0,105.7,72.7,0.0
Arkansas Pine Bluff,83.5,105.3,71.1,-0.004
Kennesaw St.,85.5,107.5,72.0,0.0
Delaware St.,87.3,109.6,76.8,0.0
Maryland Eastern Shore,81.7,107.4,71.5,0.0
Chicago St.,87.0,112.8,70.5,-0.016
South Carolina St.,86.1,112.0,75.1,0.0
Mississippi Valley St.,83.1,115.3,79.1,-0.001
