team,off,def,tempo,luck
Washington,100.2,94.9,70.2,-0.184
New Mexico St.,102.0,96.8,69.2,0.0
Buffalo,105.2,100.2,74.3,-0.182
Murray St.,103.1,98.1,68.2,-0.184
Louisiana Tech,102.6,97.7,71.8,0.094
Old Dominion,103.3,98.3,69.4,0.171
Abilene Christian,99.2,94.7,69.8,-0.019
Massachusetts,105.6,101.3,74.1,-0.282
East Carolina,100.6,96.5,69.2,0.125
Wake Forest,103.3,99.2,69.9,0.138
Nebraska,100.9,97.1,73.7,-0.119
Ohio,104.7,100.9,69.8,-0.158
Loyola Marymount,102.6,99.0,68.7,0.022
Akron,104.6,100.9,70.9,-0.149
Santa Clara,97.4,93.8,71.6,0.161
UC Irvine,100.1,96.5,69.8,-0.037
Eastern Washington,103.3,99.8,73.0,-0.229
UC Santa Barbara,102.9,99.4,68.5,-0.074
Nevada,101.9,98.5,72.4,0.065
Washington St.,97.1,93.8,69.5,0.151
Wofford,103.8,100.5,67.4,-0.083
California,101.2,98.1,66.3,0.005
Oregon St.,103.0,100.0,67.1,-0.171
Missouri St.,103.8,100.8,71.0,-0.011
George Mason,101.1,98.5,70.2,0.094
Pacific,100.6,98.0,66.6,0.198
UNLV,103.8,101.5,70.0,-0.065
Hofstra,104.1,101.8,69.9,0.045
Ball St.,101.0,98.8,71.0,0.043
Bowling Green,106.0,103.8,71.9,0.109
Grand Canyon,102.2,100.0,67.0,-0.179
Vanderbilt,101.5,99.3,70.1,-0.017
Pepperdine,104.4,102.3,71.0,-0.094
Siena,102.0,99.9,69.3,0.0
Princeton,103.3,101.4,68.8,0.0
Little Rock,104.2,102.4,69.5,0.02
Montana,98.8,97.2,68.1,-0.125
Kent St.,102.7,101.2,71.7,-0.054
Colgate,104.2,102.7,69.9,0.0
Temple,99.2,97.9,71.4,-0.013
Kansas St.,100.6,99.5,65.7,0.134
Drexel,101.6,100.5,67.3,0.007
Saint Peter's,96.9,96.2,70.2,0.106
Harvard,101.2,100.6,70.2,0.0
Indiana St.,100.9,100.7,70.7,0.054
UC Riverside,97.4,97.3,67.6,-0.087
UTEP,97.9,97.8,69.4,-0.072
Mercer,102.7,102.8,72.8,0.069
Cal St. Bakersfield,98.3,98.4,66.5,-0.086
Chattanooga,101.6,101.7,68.5,0.026
UT Arlington,100.6,100.8,70.6,-0.044
La Salle,98.6,98.8,68.2,0.045
Monmouth,101.2,101.9,76.2,-0.096
Valparaiso,98.5,99.3,70.5,-0.191
Louisiana,97.9,98.9,74.9,0.302
Texas St.,98.6,99.5,66.8,0.241
North Dakota St.,99.4,100.4,66.5,0.007
Charlotte,99.5,100.6,65.1,-0.034
Southern Illinois,100.7,102.0,70.0,0.142
Stephen F. Austin,98.0,99.3,72.7,0.044
Wyoming,102.7,104.0,70.6,0.052
East Tennessee St.,96.4,97.7,69.5,0.007
UTSA,103.1,104.5,73.1,-0.067
Saint Joseph's,103.2,104.7,76.0,-0.073
Northeastern,99.2,100.8,68.3,0.031
Coastal Carolina,103.4,104.9,72.7,0.027
Austin Peay,103.2,104.8,70.0,0.175
Southern Utah,101.8,103.5,70.9,0.042
Navy,100.8,102.5,66.3,0.31
Fresno St.,98.8,100.6,68.7,0.0
FIU,102.9,104.8,73.2,-0.132
Boston University,100.4,102.2,69.5,0.0
Oral Roberts,103.9,105.8,72.7,-0.087
Eastern Kentucky,96.3,98.5,78.2,0.015
NJIT,99.0,101.4,69.7,0.066
Eastern Illinois,100.5,103.0,69.7,-0.05
UNC Wilmington,101.1,103.6,70.3,0.03
San Diego,97.6,100.5,71.4,0.018
UC San Diego,99.3,102.1,70.7,0.0
UC Davis,99.3,102.2,72.1,-0.161
Cleveland St.,99.6,102.6,69.5,0.141
Western Carolina,102.3,105.5,73.1,0.128
Penn,99.5,102.8,71.3,0.0
Cornell,100.7,104.0,69.0,0.0
Bryant,102.2,105.6,77.3,-0.106
Appalachian St.,98.2,101.7,67.2,0.039
UMBC,97.5,101.0,70.9,0.016
Middle Tennessee,94.2,97.8,73.1,-0.155
Miami OH,99.1,102.8,67.5,0.013
Northern Kentucky,100.5,104.2,68.4,-0.003
Tulane,96.2,100.0,68.0,0.015
Elon,99.3,103.3,67.6,0.1
Youngstown St.,103.4,107.4,67.5,-0.011
Illinois Chicago,96.6,100.8,69.9,0.061
Army,95.5,99.8,70.4,0.061
George Washington,100.3,104.6,71.3,-0.305
Eastern Michigan,98.3,102.7,69.2,-0.001
UNC Asheville,100.7,105.2,70.1,-0.052
Central Michigan,101.1,105.7,72.8,-0.004
Iona,98.9,103.7,68.4,0.041
Florida Atlantic,96.8,101.7,68.4,0.05
South Dakota,100.1,105.0,69.9,-0.076
Montana St.,97.4,102.3,70.6,-0.118
Sacramento St.,96.4,101.3,66.8,0.061
Nicholls St.,97.8,102.8,72.5,-0.031
New Hampshire,94.4,99.4,71.9,0.033
Lipscomb,101.2,106.3,67.5,0.009
Charleston,98.7,104.0,65.3,-0.143
South Alabama,102.1,107.4,68.8,0.11
Texas Southern,99.0,104.4,70.9,0.075
Fordham,91.1,96.5,66.8,0.0
Towson,99.6,105.1,68.5,-0.035
Niagara,98.2,103.8,66.2,0.004
Stony Brook,94.9,100.5,70.0,0.051
Norfolk St.,95.4,101.2,68.1,0.125
Marist,92.3,98.1,67.4,0.148
Brown,94.5,100.4,71.9,0.0
Lafayette,100.3,106.2,70.0,0.0
Northern Colorado,97.0,102.9,70.1,0.126
UMass Lowell,97.4,103.3,70.4,-0.002
UT Rio Grande Valley,94.4,100.4,72.6,0.093
Florida Gulf Coast,95.9,101.9,69.0,0.143
Gardner Webb,97.8,103.9,70.8,-0.114
Hawaii,96.6,102.8,70.5,0.0
Nebraska Omaha,95.1,101.4,72.5,0.012
New Mexico,98.3,104.5,71.2,0.084
Milwaukee,97.2,103.4,69.9,-0.079
Robert Morris,99.0,105.2,70.6,-0.087
Mount St. Mary's,96.5,102.7,64.6,-0.011
Jacksonville St.,96.3,102.6,68.0,0.099
Georgia Southern,97.8,104.2,70.6,0.107
Stetson,98.8,105.5,68.5,0.024
Detroit,100.0,106.8,70.5,-0.111
Bucknell,96.3,103.3,71.8,0.0
Central Arkansas,98.2,105.2,76.0,-0.03
Weber St.,95.9,102.9,72.1,-0.27
Purdue Fort Wayne,98.8,106.1,71.5,0.061
High Point,96.6,103.9,70.5,-0.133
Air Force,96.7,104.1,63.3,0.159
Loyola MD,98.1,105.5,72.1,0.0
James Madison,99.0,106.4,73.5,-0.116
Illinois St.,97.4,104.8,72.5,-0.028
Long Beach St.,97.3,104.9,74.4,0.136
VMI,98.7,106.3,70.6,-0.097
Western Michigan,95.6,103.3,66.7,-0.143
Delaware,97.4,105.2,68.6,0.068
Rice,96.2,104.0,70.5,0.009
American,96.1,104.0,69.7,0.0
Canisius,97.3,105.3,71.8,-0.02
Samford,97.9,106.0,75.3,-0.107
Bellarmine,98.1,106.2,68.4,-0.141
Campbell,97.6,105.8,69.2,0.045
St. Francis PA,99.2,107.5,70.3,0.043
IUPUI,98.7,107.1,73.3,0.0
North Carolina Central,95.4,104.0,68.8,-0.026
Hartford,94.6,103.2,67.5,0.076
North Alabama,95.4,104.1,72.3,-0.152
Quinnipiac,94.9,103.7,70.0,0.056
Dartmouth,94.1,103.0,68.7,0.0
Seattle,95.6,104.6,69.4,-0.045
Wagner,95.3,104.3,66.1,-0.223
Sam Houston St.,95.6,104.6,74.6,0.109
Cal Baptist,98.9,107.9,72.2,-0.248
Cal St. Northridge,98.6,107.6,72.8,0.128
North Dakota,95.6,105.0,67.8,-0.053
UMKC,95.2,104.6,65.1,-0.112
LIU,94.5,103.8,74.2,-0.039
Columbia,94.0,103.4,71.1,0.0
Oakland,98.5,108.0,72.3,0.015
Arkansas St.,97.5,107.2,69.9,-0.125
Utah Valley,95.8,105.6,72.2,-0.06
Portland,93.3,103.1,74.2,0.182
Fairleigh Dickinson,99.4,109.5,72.4,0.067
Southern,94.4,104.6,71.0,-0.033
Evansville,95.4,105.7,64.0,0.016
Florida A&M,93.8,104.1,69.3,0.009
Green Bay,97.8,108.1,70.4,-0.116
Idaho St.,95.3,105.6,67.7,-0.087
Southern Miss,92.8,103.2,67.6,0.012
Lehigh,96.7,107.2,71.0,0.0
Radford,93.9,104.4,64.4,0.048
Morehead St.,94.6,105.2,66.1,-0.015
William & Mary,98.3,108.8,67.9,0.09
Northwestern St.,96.2,106.8,73.6,-0.063
North Florida,100.0,110.7,68.9,-0.034
Troy,92.3,103.0,68.3,0.211
Louisiana Monroe,92.9,103.8,67.5,-0.024
Merrimack,92.0,103.0,66.9,0.0
Albany,92.9,104.1,69.8,-0.058
Prairie View A&M,92.7,104.0,70.7,0.007
Tennessee St.,91.4,102.9,72.1,-0.111
San Jose St.,95.5,107.0,76.5,-0.049
Jacksonville,93.0,104.6,69.5,0.086
Rider,96.5,108.2,69.6,-0.123
Lamar,91.2,102.9,72.4,-0.007
Northern Illinois,93.6,105.4,66.3,-0.04
Morgan St.,92.4,104.5,70.8,0.029
Texas A&M Corpus Chris,92.9,105.1,68.7,-0.131
Dixie St.,94.9,107.0,72.8,0.205
Portland St.,95.8,108.1,74.3,0.043
St. Francis NY,94.6,107.0,73.7,0.147
Charleston Southern,91.9,104.4,68.8,-0.131
USC Upstate,96.6,109.2,69.4,-0.028
The Citadel,98.4,111.5,76.1,0.077
North Carolina A&T,93.9,107.0,72.1,-0.099
Howard,97.5,110.6,71.4,0.102
Jackson St.,89.2,102.6,71.7,-0.0
SIU Edwardsville,92.5,106.0,71.3,-0.01
Longwood,93.4,107.0,69.5,-0.175
Manhattan,90.5,104.2,68.8,0.06
Cal St. Fullerton,91.1,104.8,71.3,0.0
New Orleans,93.5,107.3,71.1,-0.08
Grambling St.,91.7,105.6,70.6,-0.078
Hampton,92.4,106.4,74.4,0.089
Denver,94.1,108.2,72.3,-0.147
Tennessee Tech,89.9,104.1,71.3,-0.067
Southeastern Louisiana,93.1,107.3,70.0,0.011
McNeese St.,96.6,110.8,71.8,-0.147
Southeast Missouri St.,94.0,108.3,69.8,-0.049
Fairfield,88.5,103.0,68.7,-0.097
Cal Poly,92.2,106.8,69.9,0.045
Sacred Heart,94.3,109.1,70.4,0.132
Northern Arizona,95.2,110.1,65.8,0.047
Coppin St.,88.0,103.2,77.0,-0.0
Tarleton St.,92.5,107.7,70.8,-0.09
Central Connecticut,94.6,109.9,72.3,-0.048
Western Illinois,93.2,109.1,73.3,-0.137
Alabama A&M,89.2,105.8,71.3,0.0
Binghamton,92.7,109.5,68.8,-0.034
Tennessee Martin,95.8,113.1,70.2,0.142
Idaho,91.0,108.7,70.0,-0.082
Incarnate Word,91.7,111.0,69.1,-0.055
Alcorn St.,90.8,110.4,72.4,-0.0
Holy Cross,90.8,110.5,70.5,0.0
Maine,87.0,106.8,68.2,-0.057
Presbyterian,91.9,111.8,69.3,0.008
Kennesaw St.,86.4,106.8,69.0,-0.105
Bethune Cookman,89.4,110.1,74.5,0.0
Houston Baptist,93.4,114.3,73.6,-0.0
Arkansas Pine Bluff,86.5,108.1,71.2,0.057
Alabama St.,85.6,107.3,71.1,0.0
Delaware St.,88.1,111.5,75.5,-0.062
Maryland Eastern Shore,83.2,109.0,70.0,0.0
South Carolina St.,84.0,112.0,73.1,-0.069
Chicago St.,87.1,115.7,69.8,-0.006
Mississippi Valley St.,84.3,117.4,74.5,-0.0
