team,off,def,tempo,luck
Belmont,105.6,98.1,72.1,0.005
South Florida,101.7,94.4,68.7,0.045
North Texas,102.5,95.6,66.7,-0.201
Yale,106.7,99.9,69.9,0.0
Liberty,105.6,98.7,65.4,-0.11
Winthrop,106.4,99.6,77.5,0.085
Boston College,105.3,98.8,72.8,-0.081
Georgetown,103.9,97.6,72.2,-0.115
Georgia St.,105.5,99.5,71.7,0.112
Bradley,101.7,96.0,67.3,-0.118
Northern Iowa,104.8,99.5,72.2,-0.11
New Mexico St.,102.3,97.1,69.1,0.0
Louisiana Tech,102.9,97.9,70.8,0.064
Buffalo,105.6,100.6,74.1,-0.182
Ohio,106.5,101.6,69.2,-0.105
Vermont,102.9,98.0,68.6,-0.212
Abilene Christian,99.8,95.0,70.1,-0.015
Massachusetts,106.1,101.5,73.9,-0.282
Wake Forest,103.7,99.5,69.8,0.138
UNC Greensboro,101.2,97.1,71.4,-0.034
Colgate,106.0,102.0,70.8,0.0
Nebraska,101.8,97.8,73.3,-0.142
Nevada,102.9,99.0,71.5,0.075
Akron,104.1,100.2,70.9,-0.007
Bowling Green,106.1,102.3,71.5,0.083
Santa Clara,97.8,94.0,71.5,0.161
Eastern Washington,103.7,100.0,72.7,-0.229
Washington St.,97.4,93.7,69.2,0.086
Washington,99.4,95.7,70.1,-0.161
East Carolina,100.0,96.3,69.2,0.061
Old Dominion,102.4,98.8,69.6,0.167
UC Irvine,100.5,97.0,69.6,-0.037
Loyola Marymount,102.8,99.3,68.5,0.022
Oregon St.,103.8,100.4,66.7,-0.153
Missouri St.,104.5,101.1,71.1,0.014
Wofford,105.2,101.9,67.2,-0.033
Murray St.,101.6,98.3,68.6,-0.213
UC Santa Barbara,102.7,99.8,68.7,-0.006
Little Rock,105.7,102.9,70.3,0.01
Pacific,100.9,98.3,66.5,0.198
George Mason,101.8,99.4,69.5,0.079
California,102.0,99.6,66.5,-0.035
UNLV,104.2,101.8,70.1,-0.065
Grand Canyon,102.7,100.4,67.0,-0.179
Siena,102.3,100.2,69.2,0.0
Vanderbilt,101.7,99.7,70.1,-0.017
Pepperdine,104.5,102.5,70.9,-0.094
Hofstra,103.1,101.3,69.7,0.073
Princeton,103.6,101.7,68.6,0.0
Kent St.,102.2,100.7,71.3,-0.153
La Salle,100.0,98.6,68.4,-0.047
Temple,99.5,98.2,71.1,-0.013
Drexel,102.0,100.8,67.0,0.007
Ball St.,101.5,100.4,70.0,0.023
Montana,98.8,97.9,67.5,-0.148
Kansas St.,101.1,100.3,65.2,0.094
Cal St. Bakersfield,100.5,99.9,66.1,-0.096
Harvard,101.5,101.0,70.1,0.0
Mercer,103.8,103.3,73.1,-0.003
UTEP,99.1,98.8,69.0,-0.101
East Tennessee St.,97.5,97.3,69.0,0.029
UC Riverside,97.7,97.7,67.4,-0.087
Northeastern,99.9,100.0,68.3,-0.074
North Dakota St.,99.5,99.6,66.1,-0.048
Texas St.,99.6,99.8,65.4,0.162
Charlotte,99.4,99.8,65.0,-0.037
Indiana St.,101.0,101.4,71.5,0.033
Saint Peter's,96.0,96.6,69.0,0.036
FIU,103.3,104.0,73.2,-0.151
Monmouth,101.7,102.4,76.7,-0.096
Chattanooga,102.0,102.8,68.7,0.022
Coastal Carolina,102.8,103.6,72.4,-0.016
Oral Roberts,105.9,106.6,72.3,-0.095
Valparaiso,98.9,99.7,70.3,-0.191
Wyoming,103.5,104.5,70.9,0.076
Southern Illinois,101.4,102.6,69.7,0.142
UT Arlington,100.9,102.2,71.9,-0.026
Stephen F. Austin,98.4,99.7,72.4,0.109
Eastern Kentucky,97.0,98.4,78.0,0.035
Saint Joseph's,103.5,105.1,75.8,-0.073
Navy,101.2,102.8,66.9,0.315
Southern Utah,102.1,103.9,70.8,0.042
Boston University,100.7,102.5,69.3,0.0
Louisiana,97.7,99.8,74.6,0.249
NJIT,99.3,101.4,70.3,0.12
Fresno St.,99.2,101.3,69.1,-0.063
Cleveland St.,98.0,100.2,69.5,0.199
Austin Peay,103.1,105.6,69.7,0.115
San Diego,97.5,100.2,71.6,-0.024
Eastern Illinois,101.7,104.4,70.1,-0.006
UNC Wilmington,101.3,104.0,70.1,0.03
UC San Diego,99.6,102.5,70.5,0.0
UC Davis,99.6,102.5,71.8,-0.161
Tulane,96.3,99.3,67.9,0.044
South Dakota,101.5,104.5,69.6,-0.189
Western Carolina,102.5,105.7,73.0,0.128
Penn,99.9,103.2,71.2,0.0
Cornell,101.0,104.3,68.8,0.0
Bryant,102.5,106.0,77.2,-0.106
UMBC,97.9,101.4,70.9,0.016
Miami OH,99.6,103.2,67.3,0.013
Appalachian St.,98.9,102.6,67.2,-0.011
UTSA,103.1,106.8,73.3,-0.101
Middle Tennessee,94.4,98.2,72.8,-0.155
South Alabama,102.7,106.5,67.9,-0.088
Niagara,100.7,104.7,66.5,-0.033
Northern Kentucky,99.9,104.1,68.9,0.078
Illinois Chicago,96.9,101.2,70.0,0.061
Eastern Michigan,98.6,102.9,69.0,-0.001
Central Michigan,101.5,106.1,72.5,-0.004
Iona,99.2,104.0,68.8,0.041
George Washington,100.9,105.8,70.3,-0.277
Montana St.,97.8,102.7,70.4,-0.118
Florida Atlantic,97.1,102.1,68.3,0.05
Northern Colorado,97.7,102.8,69.6,0.195
Sacramento St.,96.6,101.7,66.4,0.061
Lipscomb,100.7,106.0,68.0,0.045
Gardner Webb,99.1,104.4,69.9,-0.099
Texas Southern,99.4,104.7,70.7,0.075
Youngstown St.,104.4,109.9,65.4,0.016
Towson,100.0,105.5,68.4,-0.035
Nicholls St.,98.2,103.7,72.4,-0.076
Rice,98.3,103.9,71.0,0.031
Elon,98.5,104.1,67.8,0.127
Charleston,99.0,104.7,65.5,-0.169
Brown,94.8,100.7,71.7,0.0
UNC Asheville,99.6,105.5,69.9,-0.064
Jacksonville St.,96.8,102.7,67.8,0.099
Stony Brook,95.2,101.1,70.0,0.051
New Hampshire,94.1,100.1,71.0,-0.026
Florida Gulf Coast,96.3,102.3,68.9,0.143
UT Rio Grande Valley,94.7,100.7,72.1,0.093
Milwaukee,97.1,103.1,70.0,-0.129
Norfolk St.,95.6,101.6,68.0,0.125
Army,95.1,101.1,70.6,0.162
Lafayette,100.5,106.5,71.0,0.0
Robert Morris,99.1,105.2,70.6,0.027
Central Arkansas,98.4,104.5,75.7,-0.036
Hawaii,97.0,103.1,70.3,0.0
Mount St. Mary's,96.7,103.1,64.3,-0.011
Canisius,97.9,104.5,70.2,0.094
Weber St.,95.8,102.4,72.0,-0.162
Detroit,100.4,107.1,70.5,-0.111
UMass Lowell,97.0,103.7,70.5,-0.023
Stetson,99.2,105.9,68.4,0.024
VMI,99.7,106.5,71.2,-0.036
New Mexico,98.6,105.6,69.4,0.0
Marist,93.2,100.3,68.0,0.175
Bucknell,96.4,103.7,73.0,0.0
Nebraska Omaha,95.9,103.2,72.2,0.001
Purdue Fort Wayne,99.1,106.5,71.5,-0.007
Loyola MD,98.4,105.8,71.9,0.0
James Madison,99.3,106.8,73.3,-0.116
Hartford,95.5,103.1,67.8,0.07
Illinois St.,97.7,105.3,72.3,-0.028
Delaware,97.8,105.5,68.6,0.131
Fordham,90.7,98.4,67.8,-0.0
Samford,99.3,107.1,75.4,-0.094
Georgia Southern,96.6,104.5,69.5,0.11
Western Michigan,95.4,103.3,66.8,-0.129
American,96.4,104.3,69.5,0.0
Sam Houston St.,96.8,104.8,74.6,0.16
Bellarmine,98.4,106.5,68.2,-0.141
Long Beach St.,99.0,107.2,74.9,0.179
St. Francis PA,99.6,107.8,69.9,0.043
High Point,95.5,104.0,70.1,-0.142
Campbell,98.0,106.5,69.2,0.044
North Carolina Central,95.8,104.4,68.8,-0.026
North Alabama,95.8,104.4,72.2,-0.152
Dartmouth,94.5,103.3,68.6,0.0
Quinnipiac,95.2,104.0,69.9,0.056
Morehead St.,94.7,103.6,66.4,0.038
North Dakota,94.5,103.4,68.2,-0.023
Wagner,95.7,104.6,66.0,-0.223
Green Bay,99.6,108.6,68.9,-0.099
Cal Baptist,99.3,108.3,72.1,-0.248
Oakland,99.3,108.3,71.7,0.039
Evansville,95.6,104.7,64.1,0.063
IUPUI,96.1,105.4,72.8,0.038
Florida A&M,94.6,103.9,69.5,-0.015
Seattle,95.6,104.9,69.1,-0.045
Cal St. Northridge,98.8,108.1,72.5,0.128
LIU,94.8,104.2,74.0,-0.039
Columbia,94.3,103.7,70.9,0.0
Albany,93.6,103.3,69.3,0.045
Portland,93.7,103.4,74.0,0.182
UMKC,93.6,103.4,65.5,-0.112
Louisiana Monroe,93.3,103.2,68.1,0.024
Air Force,95.6,105.6,63.3,0.127
Fairleigh Dickinson,99.8,109.9,72.3,0.067
Utah Valley,95.4,105.6,72.1,-0.049
Southern Miss,93.8,104.0,66.8,0.053
Southern,94.8,105.0,70.7,-0.033
William & Mary,97.7,108.0,67.7,0.025
Idaho St.,95.6,105.9,67.7,-0.087
Lehigh,97.1,107.4,72.1,0.0
North Florida,100.5,111.2,68.8,-0.034
Troy,92.8,103.6,68.0,0.193
Radford,94.1,105.0,64.1,0.008
Merrimack,92.3,103.3,66.7,0.0
Arkansas St.,96.8,107.8,70.3,-0.09
Prairie View A&M,93.1,104.2,70.4,0.007
Jacksonville,93.3,104.7,69.5,0.145
San Jose St.,96.8,108.1,77.5,-0.088
Northwestern St.,96.5,108.0,73.6,-0.079
USC Upstate,96.3,107.9,68.9,-0.016
Tennessee St.,91.4,103.3,71.6,-0.128
Morgan St.,92.8,104.9,70.5,0.029
Texas A&M Corpus Chris,93.3,105.4,69.0,-0.131
Portland St.,96.3,108.4,74.2,0.043
Dixie St.,95.3,107.5,72.6,0.205
Lamar,91.4,103.7,72.5,-0.008
Longwood,93.6,106.0,69.0,-0.137
St. Francis NY,95.0,107.4,73.7,0.147
Charleston Southern,92.0,104.6,68.7,-0.131
Rider,97.0,109.6,68.3,-0.063
Grambling St.,91.9,104.5,70.4,-0.049
The Citadel,98.8,111.7,76.0,0.077
North Carolina A&T,96.1,109.0,71.8,-0.061
Cal St. Fullerton,91.3,104.4,71.6,-0.132
Howard,97.8,110.9,71.3,0.102
Jackson St.,89.6,103.0,71.5,-0.0
SIU Edwardsville,92.8,106.4,71.2,-0.01
Northern Illinois,92.0,105.6,65.7,-0.027
Northern Arizona,96.7,110.4,65.8,0.109
New Orleans,93.7,107.5,70.9,-0.071
Tennessee Tech,91.3,105.2,71.5,-0.084
Southeast Missouri St.,94.5,108.4,68.8,-0.013
Manhattan,90.5,104.4,68.7,0.06
Fairfield,89.1,103.2,68.0,-0.1
Southeastern Louisiana,93.5,107.7,69.8,0.011
Hampton,92.9,107.4,73.7,0.071
Cal Poly,92.6,107.1,69.5,0.045
Sacred Heart,94.6,109.4,70.2,0.132
McNeese St.,96.0,111.1,71.5,-0.127
Tarleton St.,92.8,108.1,70.4,-0.09
Coppin St.,88.3,103.6,76.9,-0.0
Central Connecticut,94.9,110.2,72.0,-0.048
Denver,93.6,109.3,72.2,-0.16
Alabama A&M,89.6,106.1,71.2,0.0
Western Illinois,92.4,108.9,73.1,-0.12
Tennessee Martin,96.1,113.8,70.3,0.115
Binghamton,92.3,110.2,68.4,-0.032
Maine,87.8,106.5,67.0,0.045
Incarnate Word,92.1,111.2,69.0,-0.055
Idaho,90.9,110.1,70.5,-0.095
Presbyterian,92.4,111.9,69.2,0.1
Alcorn St.,91.1,110.7,71.9,-0.0
Houston Baptist,94.7,114.3,73.2,0.075
Holy Cross,91.1,110.9,70.3,0.0
Arkansas Pine Bluff,87.7,107.7,71.3,0.006
Kennesaw St.,86.5,107.0,68.5,-0.131
Bethune Cookman,89.8,110.5,74.3,0.0
Alabama St.,84.2,107.2,71.3,0.0
Delaware St.,88.5,111.9,75.3,-0.062
Maryland Eastern Shore,83.6,109.3,69.8,0.0
South Carolina St.,85.9,114.2,72.7,-0.077
Chicago St.,87.4,116.0,69.7,-0.006
Mississippi Valley St.,83.3,118.5,74.5,-0.0
